,Cluster1,Cluster2,Cluster3,Cluster4
62,pre:tok:ready,pre:tok:hairnet,pre:tok:person,hyp:tok:some
63,hyp:tok:chat,hyp:tok:talk,hyp:tok:down,hyp:tok:groups
64,hyp:tok:hydrant,pre:tok:competition,hyp:tok:yellow,pre:tok:moon
65,hyp:tok:chasing,hyp:tok:curly,hyp:tok:picnic,pre:tok:skiing
66,hyp:tok:identical,pre:tok:river,pre:tok:live,hyp:tok:finished
67,hyp:tok:plane,hyp:tok:image,hyp:tok:guitars,hyp:tok:dogs
68,pre:tok:him,pre:tok:traveling,hyp:tok:riding,hyp:tok:rides
69,hyp:tok:pitcher,pre:tok:street,hyp:tok:runs,hyp:tok:handing
70,hyp:tok:house,hyp:tok:stroller,hyp:tok:sandwiches,hyp:tok:something
71,hyp:tok:6,pre:tok:outside,pre:tok:pipe,hyp:tok:boy
72,pre:tok:performs,hyp:tok:sofa,pre:tok:rooftop,hyp:tok:addressing
73,hyp:tok:building,hyp:tok:balance,hyp:tok:tired,pre:tok:wearing
74,hyp:tok:drives,hyp:tok:dancers,hyp:tok:sleep,pre:tok:water
75,pre:tok:guitars,hyp:tok:instrument,hyp:tok:moving,pre:tok:cool
76,hyp:tok:handing,hyp:tok:coffee,pre:tok:corn,hyp:tok:nap
77,pre:tok:lemons,hyp:tok:traditional,hyp:tok:coffee,hyp:tok:at
78,hyp:tok:room,pre:tok:practice,hyp:tok:you,hyp:tok:with
79,hyp:tok:goal,hyp:tok:falls,pre:tok:'s,pre:tok:lunch
80,hyp:tok:step,pre:tok:surf,hyp:tok:blows,pre:tok:live
81,hyp:tok:through,hyp:tok:painting,pre:tok:practice,hyp:tok:guitars
82,pre:tok:clear,pre:tok:too,pre:tok:surf,pre:tok:front
83,hyp:tok:yelling,hyp:tok:blonde,hyp:tok:vacation,hyp:tok:her
84,hyp:tok:spinning,hyp:tok:stage,hyp:tok:edge,hyp:tok:cute
85,pre:tok:jumped,pre:tok:prepare,hyp:tok:dishes,pre:tok:yarn
86,hyp:tok:rowboat,,hyp:tok:nine,hyp:tok:uniformed
87,pre:tok:goat,,hyp:tok:buggy,pre:tok:than
88,hyp:tok:seated,,,pre:tok:injured
89,hyp:tok:down,,,hyp:tok:bandanna
90,pre:tok:front,,,hyp:tok:not
91,hyp:tok:lamp,,,hyp:tok:stroller
92,hyp:tok:bin,,,pre:tok:poker
93,pre:tok:scale,,,hyp:tok:tall
94,hyp:tok:wheeled,,,hyp:tok:couch
95,hyp:tok:apartment,,,hyp:tok:vacation
96,hyp:tok:older,,,hyp:tok:wearing
97,hyp:tok:low,,,pre:tok:as
98,hyp:tok:sweater,,,hyp:tok:skater
99,pre:tok:gesturing,,,
100,pre:tok:doctors,,,
101,hyp:tok:dance,,,
102,hyp:tok:spring,,,
103,hyp:tok:customer,,,
104,pre:tok:arm,,,
105,pre:tok:near,,,
106,pre:tok:t,,,
107,pre:tok:by,,,
108,hyp:tok:family,,,
109,hyp:tok:though,,,
110,pre:tok:sits,,,
111,pre:tok:asian,,,
112,hyp:tok:they,,,
113,hyp:tok:tiles,,,
114,hyp:tok:chicken,,,
115,pre:tok:courtyard,,,
116,hyp:tok:dishes,,,
117,hyp:tok:throw,,,
118,pre:tok:table,,,
