cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
4,210,pre:tok:in,pre,pre:tok,0.0,1,0.016614368,0.027203389,0.0057107573
4,211,pre:tok:in,pre,pre:tok,0.0,1,-0.022057813,0.036688093,-0.027563382
4,212,pre:tok:in,pre,pre:tok,0.0,1,-0.02968788,0.015877381,0.018498002
4,213,((((hyp:tok:outer OR pre:tok:tube) OR hyp:tok:handing) AND (NOT oth:overlap:overlap50)) OR pre:tok:clock),((((hyp OR pre) OR hyp) AND (NOT oth)) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) AND (NOT oth:overlap)) OR pre:tok),0.16279069767441862,6,-0.1262015,-0.06915698,0.109192654
4,214,pre:tok:in,pre,pre:tok,0.0,1,-0.0201546,-0.014520781,-0.010877889
4,215,(hyp:tok:makes AND pre:tok:riding),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.15869014,-0.11484726,-0.022256672
4,216,pre:tok:in,pre,pre:tok,0.0,1,-0.012621381,-4.6711353e-05,-0.014240419
4,217,pre:tok:in,pre,pre:tok,0.0,1,0.007245933,-0.0012914647,-0.034622304
4,218,pre:tok:in,pre,pre:tok,0.0,1,-0.0040521626,0.059196655,-0.0847842
4,219,pre:tok:in,pre,pre:tok,0.0,1,-0.10460559,-0.08190429,0.0243602
4,220,pre:tok:in,pre,pre:tok,0.0,1,0.022119725,0.027668612,0.02349514
4,221,pre:tok:in,pre,pre:tok,0.0,1,-0.009180218,-0.011132682,0.004512205
4,222,pre:tok:in,pre,pre:tok,0.0,1,0.0054146987,0.005306623,-0.0050698714
4,223,pre:tok:in,pre,pre:tok,0.0,1,0.01812402,-0.030026175,-0.019088529
4,224,pre:tok:in,pre,pre:tok,0.0,1,-0.029650997,-0.07142112,-0.058587357
4,225,(hyp:tok:addressing AND pre:tok:is),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.018431438,-0.2055327,-0.06057635
4,226,pre:tok:in,pre,pre:tok,0.0,1,-0.07915883,0.033147518,0.0048398334
4,227,pre:tok:in,pre,pre:tok,0.0,1,-0.016089026,0.026418678,-0.019831115
4,228,pre:tok:in,pre,pre:tok,0.0,1,-0.030677142,-0.04719693,0.002839088
4,229,pre:tok:in,pre,pre:tok,0.0,1,0.04651426,-0.070510276,-0.014886223
4,230,pre:tok:in,pre,pre:tok,0.0,1,-0.072903536,0.059613887,-0.13373311
4,231,((((NOT hyp:tok:his) AND (hyp:tok:man AND pre:tok:girl)) OR pre:tok:yarn) AND (NOT hyp:tok:to)),((((NOT hyp) AND (hyp AND pre)) OR pre) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tok AND pre:tok)) OR pre:tok) AND (NOT hyp:tok)),0.2033898305084746,7,-0.12857395,-0.0064676413,0.09958314
4,232,(((hyp:tok:people AND hyp:tok:swimming) AND hyp:tok:in) AND (NOT pre:tok:two)),(((hyp AND hyp) AND hyp) AND (NOT pre)),(((hyp:tok AND hyp:tok) AND hyp:tok) AND (NOT pre:tok)),0.42857142857142855,5,-0.08406119,-0.066169545,0.11442195
4,233,pre:tok:in,pre,pre:tok,0.0,1,-0.01909712,-0.012059377,0.012925515
4,234,((hyp:tok:spectators OR hyp:tok:stripe) AND pre:tok:young),((hyp OR hyp) AND pre),((hyp:tok OR hyp:tok) AND pre:tok),0.14285714285714285,3,-0.101259135,0.11188716,-0.107848465
4,235,pre:tok:in,pre,pre:tok,0.0,1,-0.008386696,-0.02322001,-0.08857988
4,236,pre:tok:in,pre,pre:tok,0.0,1,-0.018689448,-0.0009445437,-0.009989676
4,237,pre:tok:in,pre,pre:tok,0.0,1,-0.0019615365,-0.014368321,-0.0045523704
4,238,(((((NOT hyp:tok:is) AND hyp:tok:fishing) OR hyp:tok:convertible) AND (NOT pre:tok:men)) OR pre:tok:heading),(((((NOT hyp) AND hyp) OR hyp) AND (NOT pre)) OR pre),(((((NOT hyp:tok) AND hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR pre:tok),0.20833333333333334,7,-0.08397155,-0.08492804,0.06317571
4,239,((((hyp:tok:motorcycle AND pre:tok:person) OR hyp:tok:hammer) AND hyp:tok:on) AND (NOT pre:tok:black)),((((hyp AND pre) OR hyp) AND hyp) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) AND hyp:tok) AND (NOT pre:tok)),0.2857142857142857,6,0.029977804,-0.027481182,-0.06576156
4,240,pre:tok:in,pre,pre:tok,0.0,1,-0.034504578,0.15493715,-0.17133504
4,241,pre:tok:in,pre,pre:tok,0.0,1,-0.1811048,-0.11017396,0.13214968
4,242,pre:tok:in,pre,pre:tok,0.0,1,0.0060063954,0.011467705,0.008768289
4,243,pre:tok:in,pre,pre:tok,0.0,1,-0.16098133,0.06321727,-0.051296152
4,244,pre:tok:in,pre,pre:tok,0.0,1,-0.06548928,0.082410626,-0.081221715
4,245,pre:tok:in,pre,pre:tok,0.0,1,-0.13932334,0.065862514,-0.10347792
4,246,pre:tok:in,pre,pre:tok,0.0,1,-0.016798373,-0.02805847,0.03840971
4,247,pre:tok:in,pre,pre:tok,0.0,1,-0.19134414,-0.056604322,0.03886618
4,248,((((hyp:tok:buys OR hyp:tok:scouts) OR hyp:tok:formal) OR hyp:tok:finished) OR hyp:tok:obstacle),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.1590909090909091,5,-0.035966363,-0.15178172,0.16555478
4,249,pre:tok:in,pre,pre:tok,0.0,1,0.0137644,0.034958817,0.007087059
4,250,pre:tok:in,pre,pre:tok,0.0,1,-0.011110642,0.0068920623,0.015077724
4,251,((NOT hyp:tok:playing) AND (hyp:tok:men AND hyp:tok:smiling)),((NOT hyp) AND (hyp AND hyp)),((NOT hyp:tok) AND (hyp:tok AND hyp:tok)),0.5,4,-0.061105732,0.09487047,-0.18615507
4,252,pre:tok:in,pre,pre:tok,0.0,1,0.00084912934,0.01526511,-0.030949142
4,253,((((hyp:tok:rowing OR pre:tok:photographs) OR pre:tok:written) AND hyp:tok:woman) AND pre:tok:man),((((hyp OR pre) OR pre) AND hyp) AND pre),((((hyp:tok OR pre:tok) OR pre:tok) AND hyp:tok) AND pre:tok),0.25,5,-0.045544922,-0.10139981,0.10470674
4,254,(((hyp:tok:cigarettes AND pre:tok:people) OR hyp:tok:slam) AND hyp:tok:in),(((hyp AND pre) OR hyp) AND hyp),(((hyp:tok AND pre:tok) OR hyp:tok) AND hyp:tok),0.5,4,-0.112030275,0.112075314,0.017550172
4,255,pre:tok:in,pre,pre:tok,0.0,1,-0.100662425,-0.05091947,-0.0069142473
4,256,pre:tok:in,pre,pre:tok,0.0,1,-0.018201523,-0.012200626,-0.0055663744
4,257,(((((NOT pre:tok:is) AND oth:overlap:overlap75) AND (NOT pre:tok:with)) OR hyp:tok:sad) AND (NOT pre:tok:car)),(((((NOT pre) AND oth) AND (NOT pre)) OR hyp) AND (NOT pre)),(((((NOT pre:tok) AND oth:overlap) AND (NOT pre:tok)) OR hyp:tok) AND (NOT pre:tok)),0.14616755793226383,8,-0.10548978,0.11459338,0.0038017677
4,258,pre:tok:in,pre,pre:tok,0.0,1,0.0049470486,0.02776395,-0.02464375
4,259,pre:tok:in,pre,pre:tok,0.0,1,-0.03007103,0.021653527,-0.038569827
4,260,pre:tok:in,pre,pre:tok,0.0,1,-0.26300606,0.07247644,-0.12694909
4,261,(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) AND (NOT pre:tok:and)) OR hyp:tok:hillside),(((((NOT pre) AND hyp) AND pre) AND (NOT pre)) OR hyp),(((((NOT pre:tok) AND hyp:tok) AND pre:tok) AND (NOT pre:tok)) OR hyp:tok),0.2605633802816901,7,-0.09569079,-0.020510662,0.08735374
4,262,(hyp:tok:courtyard AND pre:tok:are),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.0818902,-0.017396819,0.03739836
4,263,pre:tok:in,pre,pre:tok,0.0,1,0.0055371686,0.017919458,0.013577985
4,264,pre:tok:in,pre,pre:tok,0.0,1,0.018345287,0.030594246,0.01505377
4,265,((((NOT hyp:tok:in) AND (hyp:tok:people OR hyp:tok:there)) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:at)),((((NOT hyp) AND (hyp OR hyp)) AND (NOT hyp)) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tok OR hyp:tok)) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.07604251839738348,8,0.051213168,-0.0010153705,-0.090045094
4,266,pre:tok:in,pre,pre:tok,0.0,1,-0.008454966,0.024465099,-0.030837314
4,267,pre:tok:in,pre,pre:tok,0.0,1,-0.100062154,0.012558967,-0.03400427
4,268,pre:tok:in,pre,pre:tok,0.0,1,-0.007078306,-0.036788832,0.02979326
4,269,pre:tok:in,pre,pre:tok,0.0,1,-0.032027118,-0.02202564,-8.9144574e-05
4,270,((((hyp:tok:inside OR hyp:tok:jumping) OR hyp:tok:indoors) OR hyp:tok:book) AND (NOT oth:overlap:overlap50)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT oth)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT oth:overlap)),0.07969151670951156,6,-0.11881981,-0.0038692195,0.0596369
4,271,pre:tok:in,pre,pre:tok,0.0,1,-0.07063037,-0.044692654,-0.007765836
4,272,pre:tok:in,pre,pre:tok,0.0,1,0.047627054,-0.09556924,0.053394258
4,273,pre:tok:in,pre,pre:tok,0.0,1,0.0412596,0.008739188,-0.021415036
4,274,pre:tok:in,pre,pre:tok,0.0,1,-0.010766891,-0.046837896,0.005158592
4,275,(hyp:tok:street AND pre:tok:flowered),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.15833071,-0.14791363,0.14716703
4,276,pre:tok:in,pre,pre:tok,0.0,1,-0.020075347,-0.019441754,-0.015172385
4,277,(hyp:tok:lemons AND pre:tok:something),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.0113594765,9.817706e-05,-0.0034953442
4,278,pre:tok:in,pre,pre:tok,0.0,1,0.017460749,-0.06361183,-0.026882976
4,279,pre:tok:in,pre,pre:tok,0.0,1,-0.03907658,0.0060771233,-0.06031292
4,280,((((hyp:tok:has OR hyp:tok:wearing) OR hyp:tok:not) OR hyp:tok:present) OR hyp:tok:no),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.10507569011576136,5,0.039864216,-0.13272016,0.0789282
4,281,pre:tok:in,pre,pre:tok,0.0,1,-0.009757218,-0.021517513,-0.0017034727
4,282,pre:tok:in,pre,pre:tok,0.0,1,-0.020869039,-0.03439933,0.039400123
4,283,((((hyp:tok:winning OR pre:tok:things) OR hyp:tok:signs) OR pre:tok:musicians) OR pre:tok:slam),((((hyp OR pre) OR hyp) OR pre) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.12371134020618557,5,-0.12889133,0.07221099,-0.0022149226
4,284,((((NOT hyp:tok:in) AND (hyp:tok:indoors OR hyp:tok:standing)) OR hyp:tok:bathroom) AND (NOT pre:tok:white)),((((NOT hyp) AND (hyp OR hyp)) OR hyp) AND (NOT pre)),((((NOT hyp:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) AND (NOT pre:tok)),0.0958904109589041,7,0.033606324,0.08740064,-0.1472944
4,285,pre:tok:in,pre,pre:tok,0.0,1,-0.16380371,-0.018209876,0.081946924
4,286,pre:tok:in,pre,pre:tok,0.0,1,0.06720084,-0.024572622,-0.09835811
4,287,((hyp:tok:field AND pre:tok:woman) AND hyp:tok:is),((hyp AND pre) AND hyp),((hyp:tok AND pre:tok) AND hyp:tok),0.6666666666666666,3,-0.25840902,-0.06947057,0.0578028
4,288,(((NOT pre:tok:woman) AND (hyp:tok:lemons OR pre:tok:unicycle)) AND (NOT hyp:tok:people)),(((NOT pre) AND (hyp OR pre)) AND (NOT hyp)),(((NOT pre:tok) AND (hyp:tok OR pre:tok)) AND (NOT hyp:tok)),0.4,6,-0.0732048,-0.09812887,0.12911972
4,289,pre:tok:in,pre,pre:tok,0.0,1,-0.019099105,-0.017004687,-0.022361914
4,290,((NOT pre:tok:red) AND hyp:tok:lemons),((NOT pre) AND hyp),((NOT pre:tok) AND hyp:tok),0.5,3,-0.10297486,-0.06383541,0.042231392
4,291,pre:tok:in,pre,pre:tok,0.0,1,0.017681258,-0.01667235,0.0063416855
4,292,((((pre:tok:ok OR pre:tok:year) OR hyp:tok:leading) OR hyp:tok:maintenance) AND (NOT hyp:tok:his)),((((pre OR pre) OR hyp) OR hyp) AND (NOT hyp)),((((pre:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)),0.18181818181818182,6,-0.08952341,0.096142635,-0.13565765
4,293,(hyp:tok:hammer AND pre:tok:and),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,0.061786618,-0.018969938,-0.037562132
4,294,((((hyp:tok:buying AND pre:tok:and) OR hyp:tok:shoulders) OR hyp:tok:word) OR hyp:tok:lemons),((((hyp AND pre) OR hyp) OR hyp) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.3125,5,-0.060431816,0.086800985,-0.15210357
4,295,pre:tok:in,pre,pre:tok,0.0,1,0.020303907,-0.042713914,-0.04208761
4,296,pre:tok:in,pre,pre:tok,0.0,1,0.09241665,-0.15782182,-0.12739497
4,297,(hyp:tok:riding AND pre:tok:tricks),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.08957835,0.13273022,-0.19114804
4,298,(hyp:tok:falls AND pre:tok:bike),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.020431396,-0.10520648,-0.05571931
4,299,pre:tok:in,pre,pre:tok,0.0,1,0.01104053,0.00084995653,-5.5537857e-05
4,300,pre:tok:in,pre,pre:tok,0.0,1,-0.022364594,-0.0016705373,-0.024519714
4,301,pre:tok:in,pre,pre:tok,0.0,1,0.03804945,0.02473932,-0.039984506
4,302,((((hyp:tok:owner OR hyp:tok:walking) OR hyp:tok:work) AND hyp:tok:to) OR pre:tok:sleeps),((((hyp OR hyp) OR hyp) AND hyp) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) AND hyp:tok) OR pre:tok),0.10526315789473684,5,-0.08241484,0.074396566,-0.017292164
4,303,pre:tok:in,pre,pre:tok,0.0,1,0.013864807,-0.033972554,0.018810619
4,304,((((NOT oth:overlap:overlap25) AND (hyp:tok:structure OR pre:tok:milk)) AND (NOT pre:tok:in)) OR pre:tok:gymnasium),((((NOT oth) AND (hyp OR pre)) AND (NOT pre)) OR pre),((((NOT oth:overlap) AND (hyp:tok OR pre:tok)) AND (NOT pre:tok)) OR pre:tok),0.1875,7,-0.021018883,0.09412136,-0.1384751
4,305,pre:tok:in,pre,pre:tok,0.0,1,0.059958987,0.004646571,-0.009374301
4,306,pre:tok:in,pre,pre:tok,0.0,1,-0.014996671,-0.0023088118,-0.006956312
4,307,pre:tok:in,pre,pre:tok,0.0,1,-0.09722943,0.051740274,-0.07228943
4,308,pre:tok:in,pre,pre:tok,0.0,1,0.051080372,-0.05523953,-0.055023722
4,309,pre:tok:in,pre,pre:tok,0.0,1,0.05440009,-0.074201055,0.03335027
4,310,pre:tok:in,pre,pre:tok,0.0,1,0.0073004626,-0.0024335417,-0.015450407
4,311,pre:tok:in,pre,pre:tok,0.0,1,-0.0787494,0.060296282,-0.071298346
4,312,(hyp:tok:catching AND pre:tok:woman),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.096199244,-0.20026709,0.1536927
4,313,pre:tok:in,pre,pre:tok,0.0,1,-0.0061516073,0.00945233,-0.0017304624
4,314,pre:tok:in,pre,pre:tok,0.0,1,0.042991437,-0.035998553,-0.0065247905
4,315,pre:tok:in,pre,pre:tok,0.0,1,-0.027715879,0.015308687,-0.012647242
4,316,((((hyp:tok:finished OR hyp:tok:sandwiches) OR pre:tok:injured) OR pre:tok:scouts) OR hyp:tok:obstacle),((((hyp OR hyp) OR pre) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.19230769230769232,5,-0.12969214,-0.06010793,0.09867646
4,317,pre:tok:in,pre,pre:tok,0.0,1,0.010468048,-0.02259059,-0.050444048
4,318,pre:tok:in,pre,pre:tok,0.0,1,-0.00568402,0.012416318,-0.008331999
4,319,pre:tok:in,pre,pre:tok,0.0,1,0.013206493,0.028963985,-0.020110214
4,320,pre:tok:in,pre,pre:tok,0.0,1,-0.027388241,-0.13339446,0.09333158
4,321,pre:tok:in,pre,pre:tok,0.0,1,-0.0056631984,-0.0043634097,0.043296974
4,322,pre:tok:in,pre,pre:tok,0.0,1,0.0057144384,-0.046056107,-0.056925062
4,323,pre:tok:in,pre,pre:tok,0.0,1,-0.05739789,-0.036080167,0.0004599119
4,324,pre:tok:in,pre,pre:tok,0.0,1,-0.05185678,-0.01979767,-0.043021213
4,325,pre:tok:in,pre,pre:tok,0.0,1,-0.005043803,-0.022443816,0.028051108
4,326,pre:tok:in,pre,pre:tok,0.0,1,-0.03413815,-0.07687909,0.061213646
4,327,pre:tok:in,pre,pre:tok,0.0,1,0.01988744,0.009893733,0.02276527
4,328,(((hyp:tok:desks AND pre:tok:to) OR pre:tok:doctors) AND (NOT oth:overlap:overlap50)),(((hyp AND pre) OR pre) AND (NOT oth)),(((hyp:tok AND pre:tok) OR pre:tok) AND (NOT oth:overlap)),0.2222222222222222,5,-0.07298441,-0.082342945,0.08673974
4,329,pre:tok:in,pre,pre:tok,0.0,1,-0.00022844963,-0.019345606,0.017444149
4,330,pre:tok:in,pre,pre:tok,0.0,1,-0.0018906741,-0.01591578,-0.003031399
4,331,pre:tok:in,pre,pre:tok,0.0,1,-0.018313082,0.0071274177,-0.006923942
4,332,(hyp:tok:lemons AND pre:tok:something),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.092298836,-0.14979103,0.11213958
4,333,(hyp:tok:outside AND pre:tok:sign),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,0.09599025,-0.17783926,-0.12835655
4,334,pre:tok:in,pre,pre:tok,0.0,1,-0.008057741,-0.011678593,-0.06332471
4,335,pre:tok:in,pre,pre:tok,0.0,1,-0.0062360135,0.021964548,-0.005529698
4,336,pre:tok:in,pre,pre:tok,0.0,1,-0.095007285,0.14499529,-0.123613484
4,337,pre:tok:in,pre,pre:tok,0.0,1,0.07844269,-0.124823645,-0.116053134
4,338,pre:tok:in,pre,pre:tok,0.0,1,0.00221908,-0.021992985,0.017488014
4,339,pre:tok:in,pre,pre:tok,0.0,1,-0.09825043,0.0878593,-0.04942506
4,340,pre:tok:in,pre,pre:tok,0.0,1,-0.0015237121,0.03579257,-0.0043053837
4,341,pre:tok:in,pre,pre:tok,0.0,1,-0.1594009,-0.03290777,0.044647917
4,342,pre:tok:in,pre,pre:tok,0.0,1,0.029757543,-0.031299725,-0.038005874
4,343,pre:tok:in,pre,pre:tok,0.0,1,-0.012721769,0.013577793,0.011555942
4,344,pre:tok:in,pre,pre:tok,0.0,1,0.00088156614,0.025899991,-0.008138531
4,345,pre:tok:in,pre,pre:tok,0.0,1,0.029349696,-0.056861185,0.027248234
4,346,(((((NOT oth:overlap:overlap25) AND hyp:tok:nobody) AND (NOT pre:tok:blond)) AND (NOT pre:tok:into)) AND (NOT pre:tok:male)),(((((NOT oth) AND hyp) AND (NOT pre)) AND (NOT pre)) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)) AND (NOT pre:tok)),0.6428571428571429,9,-0.08703834,-0.09621697,0.073643
4,347,pre:tok:in,pre,pre:tok,0.0,1,-0.060792044,-0.08991794,-0.01653681
4,348,(hyp:tok:cake AND pre:tok:carving),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.15935566,0.035402186,0.035381716
4,349,pre:tok:in,pre,pre:tok,0.0,1,-0.075631745,0.047162265,0.0014091705
4,350,pre:tok:in,pre,pre:tok,0.0,1,-0.0012521191,0.02548543,-0.020040466
4,351,pre:tok:in,pre,pre:tok,0.0,1,-0.03497493,-0.011718889,0.009512682
4,352,pre:tok:in,pre,pre:tok,0.0,1,-0.018293308,-0.027592087,0.0049971123
4,353,pre:tok:in,pre,pre:tok,0.0,1,-0.012611605,0.0074665975,-0.10176936
4,354,pre:tok:in,pre,pre:tok,0.0,1,0.007606058,-0.0005479575,0.00052117324
4,355,pre:tok:in,pre,pre:tok,0.0,1,-0.020384546,-0.005223178,0.04574676
4,356,pre:tok:in,pre,pre:tok,0.0,1,0.03869801,-0.054213103,-0.012896394
4,357,pre:tok:in,pre,pre:tok,0.0,1,0.015796944,-0.056778073,-0.04634096
4,358,pre:tok:in,pre,pre:tok,0.0,1,-0.014080335,0.013844736,0.006392464
4,359,(hyp:tok:structure AND pre:tok:some),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.023363478,-0.1162151,-0.07689601
4,360,pre:tok:in,pre,pre:tok,0.0,1,-0.019365422,0.03314586,-0.013951099
4,361,pre:tok:in,pre,pre:tok,0.0,1,0.00494959,-0.0194865,-0.0027536212
4,362,((((hyp:tok:not OR hyp:tok:this) OR hyp:tok:than) OR hyp:tok:moving) OR hyp:tok:activity),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.15283842794759825,5,0.0582513,-0.026773073,-0.07936472
4,363,pre:tok:in,pre,pre:tok,0.0,1,-0.021557504,0.012257776,0.035564914
4,364,pre:tok:in,pre,pre:tok,0.0,1,0.01345662,-0.026802478,-0.014091045
4,365,pre:tok:in,pre,pre:tok,0.0,1,-0.043318845,-0.09888429,0.03569137
4,366,pre:tok:in,pre,pre:tok,0.0,1,-0.0014739971,-0.0065523246,0.007329676
4,367,(((hyp:tok:boat AND hyp:tok:swimsuit) OR hyp:tok:hotel) AND pre:tok:jumping),(((hyp AND hyp) OR hyp) AND pre),(((hyp:tok AND hyp:tok) OR hyp:tok) AND pre:tok),0.3,4,-0.032078993,-0.16141497,0.13273732
4,368,((((NOT oth:overlap:overlap50) AND (hyp:tok:cat AND pre:tok:dog)) AND (NOT pre:tok:black)) OR hyp:tok:lemons),((((NOT oth) AND (hyp AND pre)) AND (NOT pre)) OR hyp),((((NOT oth:overlap) AND (hyp:tok AND pre:tok)) AND (NOT pre:tok)) OR hyp:tok),0.3,7,-0.08237006,-0.01534706,0.11452322
4,369,pre:tok:in,pre,pre:tok,0.0,1,-0.24604486,0.114792906,-0.08290151
4,370,pre:tok:in,pre,pre:tok,0.0,1,-0.015012102,-0.0013959471,-0.032510255
4,371,pre:tok:in,pre,pre:tok,0.0,1,-0.0010417204,0.024827499,-0.056740496
4,372,pre:tok:in,pre,pre:tok,0.0,1,-0.035080377,-0.02549487,0.021345621
4,373,((NOT pre:tok:in) AND hyp:tok:lemons),((NOT pre) AND hyp),((NOT pre:tok) AND hyp:tok),0.5,3,0.1408997,-0.090535365,-0.0035742088
4,374,pre:tok:in,pre,pre:tok,0.0,1,-0.017029732,-0.008752043,0.024259947
4,375,((((hyp:tok:not AND oth:overlap:overlap50) AND hyp:tok:are) OR hyp:tok:ears) OR pre:tok:trip),((((hyp AND oth) AND hyp) OR hyp) OR pre),((((hyp:tok AND oth:overlap) AND hyp:tok) OR hyp:tok) OR pre:tok),0.23809523809523808,5,-0.048292417,-0.09494823,0.16388817
4,376,pre:tok:in,pre,pre:tok,0.0,1,0.012214238,-0.043112975,-0.047485046
4,377,pre:tok:in,pre,pre:tok,0.0,1,-0.084303804,-0.08226814,0.089222856
4,378,(hyp:tok:sewing AND pre:tok:last),(hyp AND pre),(hyp:tok AND pre:tok),0.14285714285714285,2,-0.05796267,-0.080623224,0.06002413
4,379,pre:tok:in,pre,pre:tok,0.0,1,-0.024195539,-0.0034718902,-0.032489195
4,380,((((oth:overlap:overlap75 AND pre:tok:cellphone) OR pre:tok:tunnel) OR pre:tok:humans) OR pre:tok:cyclists),((((oth AND pre) OR pre) OR pre) OR pre),((((oth:overlap AND pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.11290322580645161,5,-0.05202247,-0.11972934,0.12996721
4,381,pre:tok:in,pre,pre:tok,0.0,1,-0.053368255,0.07848168,-0.04394544
4,382,((((hyp:tok:for OR hyp:tok:tall) OR hyp:tok:friends) OR hyp:tok:wife) OR hyp:tok:new),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.1665257819103973,5,-0.04500688,-0.038341306,0.10508897
4,383,pre:tok:in,pre,pre:tok,0.0,1,0.045275014,-0.018186895,-0.0130546875
4,384,pre:tok:in,pre,pre:tok,0.0,1,-0.027211204,0.021792147,-0.016088169
4,385,((((hyp:tok:women AND pre:tok:men) OR hyp:tok:brushes) AND (NOT pre:tok:white)) AND (NOT pre:tok:to)),((((hyp AND pre) OR hyp) AND (NOT pre)) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.2,7,-0.1933941,0.08137786,0.0510757
4,386,((((hyp:tok:various OR pre:tok:place) OR hyp:tok:night) AND oth:overlap:overlap75) OR hyp:tok:merchandise),((((hyp OR pre) OR hyp) AND oth) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) AND oth:overlap) OR hyp:tok),0.13793103448275862,5,-0.103020184,0.01555486,0.07982667
4,387,pre:tok:in,pre,pre:tok,0.0,1,0.02631618,-0.07909115,-0.16141155
4,388,pre:tok:in,pre,pre:tok,0.0,1,0.015144471,0.009120949,0.035231017
4,389,((NOT pre:tok:on) AND (hyp:tok:white AND pre:tok:gray)),((NOT pre) AND (hyp AND pre)),((NOT pre:tok) AND (hyp:tok AND pre:tok)),0.6666666666666666,4,-0.1734585,-0.029730178,0.08348371
4,390,((((hyp:tok:in OR hyp:tok:to) OR hyp:tok:for) OR hyp:tok:at) OR hyp:tok:her),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.20389016018306635,5,-0.06252864,0.045894925,0.0011404053
4,391,(hyp:tok:lemons AND pre:tok:something),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.086853,-0.13159063,0.07383168
4,392,((((hyp:tok:there OR oth:overlap:overlap50) OR hyp:tok:has) OR pre:tok:other) OR hyp:tok:holding),((((hyp OR oth) OR hyp) OR pre) OR hyp),((((hyp:tok OR oth:overlap) OR hyp:tok) OR pre:tok) OR hyp:tok),0.32256109876792566,5,0.037659,-0.07606062,0.042601533
4,393,pre:tok:in,pre,pre:tok,0.0,1,0.04356575,-0.11075804,0.028709639
4,394,pre:tok:in,pre,pre:tok,0.0,1,0.0013322417,-0.042937588,-0.0033577196
4,395,(hyp:tok:old AND pre:tok:tools),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.07044147,0.15977953,-0.19255891
4,396,pre:tok:in,pre,pre:tok,0.0,1,0.028938977,-0.041258104,-0.0094520245
4,397,pre:tok:in,pre,pre:tok,0.0,1,-0.009555401,0.0109179,-0.010679306
4,398,pre:tok:in,pre,pre:tok,0.0,1,-0.0142030455,0.0010340697,-0.009112435
4,399,(hyp:tok:play AND pre:tok:blocking),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.037409224,0.12922426,-0.16163272
