,Cluster1,Cluster2,Cluster3,Cluster4
28,hyp:tok:!,hyp:tok:strike,pre:tok:cigarettes,hyp:tok:balding
29,hyp:tok:packages,hyp:tok:casual,pre:tok:motorcycles,hyp:tok:paddles
30,hyp:tok:laundromat,pre:tok:field,hyp:tok:bare,pre:tok:golfer
31,hyp:tok:various,hyp:tok:has,pre:tok:sandals,hyp:tok:new
32,hyp:tok:roller,hyp:tok:microscope,pre:tok:get,hyp:tok:sunlight
33,pre:tok:candy,pre:tok:below,hyp:tok:full,hyp:tok:walkway
34,pre:tok:curb,hyp:tok:tea,pre:tok:staring,pre:tok:going
35,pre:tok:hikers,hyp:tok:model,hyp:tok:building,pre:tok:images
36,hyp:tok:denim,pre:tok:enjoys,hyp:tok:sound,hyp:tok:story
37,pre:tok:couple,pre:tok:muddy,hyp:tok:selling,pre:tok:gymnasium
38,hyp:tok:truck,pre:tok:else,hyp:tok:straight,hyp:tok:event
39,hyp:tok:drinking,hyp:tok:drives,hyp:tok:boys,pre:tok:sleeping
40,hyp:tok:creating,pre:tok:sound,hyp:tok:train,hyp:tok:surfboard
41,hyp:tok:carrot,hyp:tok:chat,hyp:tok:pointed,hyp:tok:tops
42,pre:tok:rowing,pre:tok:walked,pre:tok:going,pre:tok:league
43,hyp:tok:case,pre:tok:church,hyp:tok:feet,hyp:tok:mural
44,hyp:tok:tie,hyp:tok:device,hyp:tok:surrounded,hyp:tok:nine
45,pre:tok:multiple,hyp:tok:formal,hyp:tok:whilst,pre:tok:buy
46,hyp:tok:mid,pre:tok:shark,hyp:tok:unicycle,pre:tok:glasses
47,hyp:tok:greyhound,hyp:tok:bicycle,hyp:tok:lost,hyp:tok:bowl
48,pre:tok:smile,hyp:tok:up,hyp:tok:bikes,pre:tok:gentlemen
49,hyp:tok:some,hyp:tok:swimsuit,hyp:tok:present,pre:tok:airport
50,hyp:tok:cows,hyp:tok:clothes,hyp:tok:addressing,hyp:tok:swing
51,pre:tok:cafe,pre:tok:jet,pre:tok:league,pre:tok:auditorium
52,hyp:tok:boat,pre:tok:daughters,hyp:tok:tan,pre:tok:laboratory
53,hyp:tok:walk,hyp:tok:singing,hyp:tok:pet,pre:tok:dress
54,pre:tok:pots,hyp:tok:attempt,pre:tok:act,hyp:tok:their
55,pre:tok:biker,pre:tok:jumped,hyp:tok:mural,hyp:tok:different
56,hyp:tok:robe,hyp:tok:diver,pre:tok:army,hyp:tok:fighting
57,hyp:tok:has,hyp:tok:gun,pre:tok:!,pre:tok:yoga
58,hyp:tok:rival,hyp:tok:finished,pre:tok:car,pre:tok:dark
59,pre:tok:rowboat,pre:tok:hiding,hyp:tok:cars,pre:tok:building
60,hyp:tok:snowshoes,pre:tok:steel,hyp:tok:pets,hyp:tok:after
61,hyp:tok:filled,hyp:tok:surf,hyp:tok:sit,hyp:tok:tutu
62,hyp:tok:tea,hyp:tok:handing,hyp:tok:boy,pre:tok:propeller
63,pre:tok:walked,hyp:tok:below,hyp:tok:pulled,pre:tok:soda
64,pre:tok:church,hyp:tok:lumberjack,hyp:tok:obstacle,hyp:tok:stopped
65,hyp:tok:field,hyp:tok:mirror,pre:tok:kiss,hyp:tok:beach
66,hyp:tok:shade,hyp:tok:plays,hyp:tok:seems,pre:tok:coat
67,hyp:tok:skateboarder,hyp:tok:produce,hyp:tok:setting,pre:tok:vehicles
68,pre:tok:hydrant,pre:tok:poster,hyp:tok:after,pre:tok:bucket
69,pre:tok:different,hyp:tok:hats,hyp:tok:!,hyp:tok:harnesses
70,hyp:tok:screaming,hyp:tok:store,pre:tok:others,hyp:tok:theater
71,pre:tok:uniformed,hyp:tok:favorite,pre:tok:trunks,hyp:tok:push
72,hyp:tok:observe,hyp:tok:ears,hyp:tok:groom,hyp:tok:couple
73,pre:tok:enter,hyp:tok:farmer,pre:tok:vehicles,pre:tok:wizard
74,pre:tok:back,pre:tok:tray,pre:tok:heels,pre:tok:starting
75,pre:tok:out,pre:tok:surfboard,pre:tok:laundry,hyp:tok:wrapped
76,hyp:tok:tunnel,pre:tok:act,hyp:tok:couple,hyp:tok:safety
77,hyp:tok:bicycle,pre:tok:airport,hyp:tok:denim,hyp:tok:bath
78,pre:tok:shoot,pre:tok:tire,hyp:tok:doors,hyp:tok:waterfall
79,hyp:tok:ft,hyp:tok:surfing,pre:tok:wizard,hyp:tok:orchestra
80,hyp:tok:video,pre:tok:auditorium,pre:tok:learning,hyp:tok:bus
81,hyp:tok:bowls,hyp:tok:arena,hyp:tok:tractor,hyp:tok:slam
82,hyp:tok:pants,pre:tok:male,hyp:tok:kitchen,hyp:tok:women
83,hyp:tok:angry,pre:tok:live,pre:tok:experiment,pre:tok:yellow
84,hyp:tok:'s,hyp:tok:dock,hyp:tok:sofa,hyp:tok:cat
85,hyp:tok:bridal,hyp:tok:tutu,hyp:tok:bride,pre:tok:word
86,hyp:tok:skirts,pre:tok:ball,hyp:tok:happy,hyp:tok:mask
87,hyp:tok:cafeteria,pre:tok:stars,hyp:tok:fetch,hyp:tok:waist
88,hyp:tok:boards,hyp:tok:groom,hyp:tok:painting,pre:tok:skyline
89,hyp:tok:machine,pre:tok:hang,hyp:tok:lighting,pre:tok:speaks
90,pre:tok:headscarf,pre:tok:lane,hyp:tok:orchestra,hyp:tok:acoustic
91,hyp:tok:years,hyp:tok:cheerleading,pre:tok:against,hyp:tok:desert
92,pre:tok:little,hyp:tok:theater,pre:tok:bicyclists,pre:tok:stringed
93,pre:tok:old,hyp:tok:trick,hyp:tok:course,hyp:tok:backwards
94,hyp:tok:garage,pre:tok:learning,pre:tok:set,hyp:tok:wheeler
95,hyp:tok:clock,hyp:tok:5,hyp:tok:bus,hyp:tok:japanese
96,hyp:tok:toothbrush,hyp:tok:naked,pre:tok:blanket,hyp:tok:racetrack
97,hyp:tok:clouds,hyp:tok:lighting,hyp:tok:uniformed,hyp:tok:coat
98,hyp:tok:rocky,hyp:tok:suburban,pre:tok:profile,hyp:tok:visiting
99,pre:tok:cameras,hyp:tok:guitars,pre:tok:races,hyp:tok:come
100,hyp:tok:preparing,hyp:tok:shaped,pre:tok:skiing,hyp:tok:name
101,hyp:tok:countryside,pre:tok:go,pre:tok:hit,pre:tok:line
102,pre:tok:up,pre:tok:clothes,pre:tok:trampoline,hyp:tok:group
103,hyp:tok:popsicle,hyp:tok:tips,pre:tok:funny,hyp:tok:coach
104,hyp:tok:indoors,pre:tok:beach,hyp:tok:water,hyp:tok:into
105,pre:tok:hanging,pre:tok:shadow,hyp:tok:mask,pre:tok:six
106,pre:tok:chat,hyp:tok:restaurant,pre:tok:late,pre:tok:vest
107,pre:tok:suit,pre:tok:converse,hyp:tok:basketball,hyp:tok:boat
108,hyp:tok:diner,hyp:tok:appears,hyp:tok:crane,pre:tok:child
109,pre:tok:rainy,pre:tok:quickly,pre:tok:large,pre:tok:males
110,hyp:tok:seven,pre:tok:remote,pre:tok:rowing,hyp:tok:vegetable
111,hyp:tok:helps,pre:tok:goggles,pre:tok:neighborhood,hyp:tok:you
112,pre:tok:steel,hyp:tok:barbecue,hyp:tok:run,hyp:tok:championship
113,hyp:tok:surf,pre:tok:wild,hyp:tok:parade,hyp:tok:humans
114,pre:tok:tunnel,hyp:tok:groups,hyp:tok:backwards,pre:tok:pulled
115,pre:tok:antique,hyp:tok:ring,hyp:tok:japanese,hyp:tok:squatting
116,pre:tok:transportation,pre:tok:skinned,hyp:tok:fan,hyp:tok:rollerblading
117,pre:tok:singer,hyp:tok:older,pre:tok:humans,pre:tok:gym
118,hyp:tok:produce,hyp:tok:way,hyp:tok:name,pre:tok:nutcracker
119,hyp:tok:stripe,pre:tok:n't,hyp:tok:cake,hyp:tok:brushing
120,pre:tok:girls,pre:tok:makeup,hyp:tok:clothing,pre:tok:quickly
121,hyp:tok:within,pre:tok:front,hyp:tok:cows,pre:tok:sunlight
122,hyp:tok:booth,hyp:tok:snowman,hyp:tok:climbing,pre:tok:gets
123,hyp:tok:dogs,pre:tok:playground,pre:tok:partially,pre:tok:remote
124,hyp:tok:happening,hyp:tok:activity,hyp:tok:12,pre:tok:goggles
125,hyp:tok:displaying,pre:tok:closed,hyp:tok:championship,hyp:tok:sunny
126,hyp:tok:favorite,pre:tok:structure,hyp:tok:bows,pre:tok:wet
127,hyp:tok:looks,pre:tok:making,hyp:tok:jersey,pre:tok:wild
128,pre:tok:similar,hyp:tok:butterfly,pre:tok:chess,hyp:tok:crowded
129,pre:tok:boards,hyp:tok:wife,hyp:tok:stay,pre:tok:burning
130,hyp:tok:rack,hyp:tok:rink,pre:tok:baby,hyp:tok:chef
131,hyp:tok:wetsuit,hyp:tok:indian,hyp:tok:pitcher,hyp:tok:winning
132,hyp:tok:cow,hyp:tok:amusement,hyp:tok:shoveling,pre:tok:shooting
133,pre:tok:compete,hyp:tok:chain,pre:tok:ceremony,hyp:tok:brushes
134,hyp:tok:waiting,hyp:tok:protesting,hyp:tok:crossing,hyp:tok:free
135,pre:tok:leaf,pre:tok:wineglass,hyp:tok:eight,pre:tok:countryside
136,pre:tok:army,pre:tok:play,pre:tok:students,hyp:tok:adults
137,pre:tok:airport,pre:tok:flipping,pre:tok:trains,pre:tok:sound
138,hyp:tok:image,hyp:tok:animals,hyp:tok:lane,hyp:tok:desk
139,hyp:tok:too,pre:tok:indoor,pre:tok:camera,hyp:tok:staircase
140,hyp:tok:surfing,hyp:tok:clean,pre:tok:decorative,pre:tok:track
141,hyp:tok:parked,hyp:tok:wares,hyp:tok:clear,hyp:tok:no
142,pre:tok:talks,pre:tok:fly,pre:tok:mirror,pre:tok:urban
143,hyp:tok:dock,hyp:tok:waitress,pre:tok:sunset,hyp:tok:chinese
144,pre:tok:toys,hyp:tok:past,hyp:tok:brushing,hyp:tok:break
145,hyp:tok:groom,hyp:tok:funny,hyp:tok:only,hyp:tok:chair
146,hyp:tok:well,hyp:tok:signs,hyp:tok:kissing,hyp:tok:outer
147,pre:tok:lane,hyp:tok:shop,pre:tok:stream,pre:tok:through
148,pre:tok:numbers,hyp:tok:sidewalk,hyp:tok:from,pre:tok:parade
149,hyp:tok:cardboard,pre:tok:style,pre:tok:off,pre:tok:helps
150,hyp:tok:bone,hyp:tok:bottoms,pre:tok:married,pre:tok:ocean
151,pre:tok:football,hyp:tok:instructor,pre:tok:hits,pre:tok:drums
152,hyp:tok:theater,pre:tok:brown,hyp:tok:accordion,hyp:tok:cleaning
153,hyp:tok:trick,hyp:tok:straight,hyp:tok:chatting,pre:tok:popsicle
154,pre:tok:microphone,pre:tok:surfing,pre:tok:arrive,hyp:tok:sport
155,pre:tok:straight,hyp:tok:hallway,pre:tok:warehouse,pre:tok:liquid
156,pre:tok:behind,pre:tok:mid,pre:tok:mural,hyp:tok:classroom
157,pre:tok:waves,pre:tok:shepherd,pre:tok:playing,pre:tok:shark
158,hyp:tok:bus,hyp:tok:backpack,pre:tok:platform,hyp:tok:curly
159,pre:tok:climbs,pre:tok:creating,hyp:tok:scouts,hyp:tok:world
160,hyp:tok:crib,pre:tok:best,hyp:tok:stroller,hyp:tok:other
161,hyp:tok:giant,hyp:tok:conversation,pre:tok:shooting,pre:tok:another
162,pre:tok:whose,hyp:tok:husky,hyp:tok:cigarette,pre:tok:him
163,hyp:tok:suburban,hyp:tok:glass,hyp:tok:first,pre:tok:cooks
164,pre:tok:sister,pre:tok:tee,pre:tok:pie,hyp:tok:upright
165,pre:tok:chases,hyp:tok:cars,hyp:tok:powerpoint,pre:tok:husband
166,pre:tok:child,pre:tok:splashes,hyp:tok:wineglass,pre:tok:cup
167,pre:tok:pipe,pre:tok:stove,hyp:tok:pipes,pre:tok:tables
168,pre:tok:hammer,hyp:tok:pulled,hyp:tok:drinks,pre:tok:few
169,pre:tok:rest,pre:tok:pants,pre:tok:performer,hyp:tok:swimsuit
170,pre:tok:reads,pre:tok:stage,hyp:tok:brothers,hyp:tok:buildings
171,pre:tok:stand,pre:tok:soda,pre:tok:sound,hyp:tok:vehicle
172,hyp:tok:shoveling,hyp:tok:swims,hyp:tok:lab,pre:tok:mall
173,hyp:tok:child,hyp:tok:cooking,pre:tok:sandwich,hyp:tok:numbers
174,hyp:tok:eight,hyp:tok:fetch,hyp:tok:courtyard,hyp:tok:snow
175,hyp:tok:photographing,pre:tok:golden,pre:tok:fetch,hyp:tok:hoping
176,pre:tok:wares,pre:tok:shown,pre:tok:yarn,hyp:tok:any
177,pre:tok:mirror,pre:tok:skiing,pre:tok:napping,pre:tok:daughters
178,pre:tok:television,pre:tok:word,hyp:tok:beard,pre:tok:only
179,pre:tok:raises,hyp:tok:silver,pre:tok:groom,hyp:tok:pots
180,hyp:tok:skater,pre:tok:lost,pre:tok:traveling,hyp:tok:diving
181,pre:tok:wild,hyp:tok:play,hyp:tok:steering,hyp:tok:cafeteria
182,hyp:tok:skate,pre:tok:lay,hyp:tok:hair,hyp:tok:stream
183,pre:tok:movie,hyp:tok:touching,pre:tok:eight,hyp:tok:smiling
184,hyp:tok:snowball,hyp:tok:saw,hyp:tok:marathon,hyp:tok:flip
185,hyp:tok:spray,pre:tok:supermarket,hyp:tok:merchandise,hyp:tok:butterfly
186,pre:tok:orange,hyp:tok:they,hyp:tok:walked,hyp:tok:last
187,pre:tok:backpacks,hyp:tok:owner,pre:tok:watching,hyp:tok:international
188,pre:tok:attempting,pre:tok:nutcracker,pre:tok:wash,hyp:tok:rocky
189,hyp:tok:ladies,hyp:tok:watching,pre:tok:heading,hyp:tok:sits
190,pre:tok:food,pre:tok:spray,hyp:tok:control,pre:tok:outside
191,hyp:tok:outer,hyp:tok:shoot,hyp:tok:puddle,hyp:tok:costume
192,pre:tok:tattoos,pre:tok:hits,hyp:tok:students,hyp:tok:year
193,hyp:tok:may,hyp:tok:multiple,hyp:tok:car,hyp:tok:flies
194,hyp:tok:plastic,pre:tok:excited,pre:tok:land,pre:tok:courtyard
195,pre:tok:apartment,hyp:tok:desks,pre:tok:clouds,pre:tok:runner
196,hyp:tok:pick,pre:tok:open,hyp:tok:haired,hyp:tok:yarn
197,hyp:tok:chewing,hyp:tok:camouflage,pre:tok:parents,pre:tok:wall
198,pre:tok:fight,pre:tok:ground,hyp:tok:enjoying,pre:tok:cats
199,pre:tok:too,hyp:tok:hate,pre:tok:shoot,pre:tok:one
200,pre:tok:race,hyp:tok:gear,hyp:tok:sing,pre:tok:pier
201,hyp:tok:upright,hyp:tok:before,pre:tok:snow,pre:tok:jumped
202,pre:tok:terrain,hyp:tok:jogging,pre:tok:cooks,pre:tok:preschool
203,pre:tok:crane,pre:tok:vacation,hyp:tok:picture,hyp:tok:steps
204,hyp:tok:motor,pre:tok:puddle,hyp:tok:catching,hyp:tok:carnival
205,hyp:tok:buildings,pre:tok:performers,pre:tok:cup,hyp:tok:box
206,hyp:tok:activity,pre:tok:between,hyp:tok:clothes,hyp:tok:suspended
207,pre:tok:puts,hyp:tok:tricks,hyp:tok:it,hyp:tok:holding
208,hyp:tok:uses,hyp:tok:begins,pre:tok:playground,hyp:tok:played
209,pre:tok:telling,pre:tok:suspenders,hyp:tok:magazine,hyp:tok:bottles
210,pre:tok:business,hyp:tok:music,hyp:tok:buildings,hyp:tok:as
211,hyp:tok:jumping,pre:tok:cherry,hyp:tok:activity,hyp:tok:each
212,pre:tok:handling,hyp:tok:inline,hyp:tok:beam,hyp:tok:bathtub
213,hyp:tok:competing,pre:tok:pool,hyp:tok:around,pre:tok:hiding
214,hyp:tok:legs,pre:tok:farmers,hyp:tok:been,hyp:tok:burning
215,pre:tok:lunch,pre:tok:pier,pre:tok:sleeps,pre:tok:play
216,hyp:tok:draped,hyp:tok:beige,hyp:tok:numbers,pre:tok:roller
217,pre:tok:chef,pre:tok:numbered,hyp:tok:hug,pre:tok:street
218,hyp:tok:amusement,pre:tok:leaping,hyp:tok:uses,pre:tok:digging
219,pre:tok:jogging,pre:tok:elephant,hyp:tok:singing,pre:tok:talking
220,pre:tok:put,pre:tok:gives,hyp:tok:teenagers,pre:tok:boardwalk
221,hyp:tok:cameras,hyp:tok:hillside,pre:tok:making,pre:tok:indoor
222,pre:tok:bus,hyp:tok:inflatable,hyp:tok:carving,hyp:tok:inflatable
223,hyp:tok:snowboarder,pre:tok:walks,hyp:tok:boards,hyp:tok:doctors
224,pre:tok:i,hyp:tok:pizza,pre:tok:seems,hyp:tok:deer
225,pre:tok:lady,hyp:tok:lamp,pre:tok:soap,hyp:tok:daughters
226,hyp:tok:grill,hyp:tok:trail,pre:tok:concert,hyp:tok:pile
227,hyp:tok:person,pre:tok:flags,pre:tok:nose,hyp:tok:hang
228,hyp:tok:ground,pre:tok:barn,hyp:tok:eats,pre:tok:stairs
229,hyp:tok:clean,pre:tok:blocking,hyp:tok:mountain,pre:tok:benches
230,hyp:tok:wares,pre:tok:belt,hyp:tok:girls,pre:tok:pumpkin
231,pre:tok:items,pre:tok:flowered,pre:tok:stool,hyp:tok:cool
232,pre:tok:bicycle,hyp:tok:east,hyp:tok:clouds,hyp:tok:kid
233,hyp:tok:soldier,hyp:tok:down,hyp:tok:wading,hyp:tok:watched
234,hyp:tok:talks,hyp:tok:sunlight,hyp:tok:relaxing,pre:tok:mcdonald
235,pre:tok:mcdonald,hyp:tok:green,hyp:tok:feeding,pre:tok:conversation
236,pre:tok:chairs,hyp:tok:onlookers,pre:tok:looking,pre:tok:barn
237,pre:tok:fallen,hyp:tok:duck,pre:tok:dirt,pre:tok:background
238,hyp:tok:number,hyp:tok:piano,hyp:tok:yarn,hyp:tok:eats
239,pre:tok:skateboarder,hyp:tok:wet,hyp:tok:elderly,hyp:tok:song
240,hyp:tok:herself,hyp:tok:puzzle,pre:tok:flowers,
241,hyp:tok:directing,pre:tok:shoulders,hyp:tok:woods,
242,hyp:tok:shirt,pre:tok:meet,pre:tok:shaving,
243,pre:tok:snowboarding,pre:tok:sunny,hyp:tok:parking,
244,pre:tok:kids,pre:tok:patio,hyp:tok:draped,
245,hyp:tok:sheep,hyp:tok:face,pre:tok:husky,
246,hyp:tok:black,hyp:tok:backyard,hyp:tok:beige,
247,hyp:tok:edge,hyp:tok:tag,hyp:tok:half,
248,hyp:tok:bent,pre:tok:relax,hyp:tok:convertible,
249,hyp:tok:television,hyp:tok:podium,pre:tok:among,
250,pre:tok:native,hyp:tok:rolled,pre:tok:thinking,
251,hyp:tok:crime,pre:tok:other,hyp:tok:bamboo,
252,pre:tok:chopping,hyp:tok:blouse,pre:tok:photographed,
253,pre:tok:everywhere,pre:tok:balcony,pre:tok:practicing,
254,pre:tok:birthday,hyp:tok:costumed,hyp:tok:suspended,
255,hyp:tok:mouths,hyp:tok:during,pre:tok:numbered,
256,pre:tok:surfing,hyp:tok:uniformed,pre:tok:chat,
257,hyp:tok:backpack,pre:tok:riding,pre:tok:suit,
258,pre:tok:pavement,hyp:tok:empty,hyp:tok:statue,
259,pre:tok:slope,hyp:tok:closed,hyp:tok:speaking,
260,pre:tok:rock,pre:tok:company,pre:tok:happy,
261,hyp:tok:tan,hyp:tok:bikini,hyp:tok:gloves,
262,hyp:tok:sister,pre:tok:large,pre:tok:hiding,
263,pre:tok:fun,pre:tok:stringed,pre:tok:play,
264,hyp:tok:middle,pre:tok:form,hyp:tok:pedaling,
265,pre:tok:splashes,pre:tok:artwork,hyp:tok:clean,
266,hyp:tok:gather,hyp:tok:you,pre:tok:older,
267,hyp:tok:gesturing,pre:tok:working,pre:tok:tunnel,
268,pre:tok:wig,hyp:tok:dingy,hyp:tok:toward,
269,pre:tok:stage,hyp:tok:summer,hyp:tok:bikers,
270,hyp:tok:trunks,pre:tok:cement,pre:tok:fly,
271,pre:tok:living,pre:tok:yelling,hyp:tok:milk,
272,hyp:tok:team,pre:tok:alone,hyp:tok:laboratory,
273,hyp:tok:shoe,hyp:tok:subway,hyp:tok:baseball,
274,hyp:tok:groceries,pre:tok:blond,pre:tok:barn,
275,hyp:tok:walmart,pre:tok:lying,pre:tok:carriage,
276,pre:tok:skiing,hyp:tok:party,hyp:tok:plays,
277,pre:tok:word,pre:tok:platform,hyp:tok:soup,
278,pre:tok:jean,hyp:tok:brushes,,
279,hyp:tok:n't,hyp:tok:compete,,
280,hyp:tok:fan,pre:tok:passed,,
281,hyp:tok:trumpet,pre:tok:its,,
282,hyp:tok:throws,hyp:tok:turns,,
283,pre:tok:tent,pre:tok:trail,,
284,pre:tok:lap,hyp:tok:atv,,
285,pre:tok:ceremony,hyp:tok:fake,,
286,hyp:tok:sides,pre:tok:city,,
287,pre:tok:camera,hyp:tok:anything,,
288,pre:tok:nutcracker,hyp:tok:diving,,
289,hyp:tok:trip,hyp:tok:stream,,
290,pre:tok:sunset,hyp:tok:smiling,,
291,hyp:tok:shoot,hyp:tok:sleeved,,
292,pre:tok:instruments,pre:tok:marathon,,
293,hyp:tok:wrestlers,pre:tok:fence,,
294,pre:tok:all,hyp:tok:relax,,
295,hyp:tok:fisherman,hyp:tok:sticks,,
296,hyp:tok:fish,hyp:tok:rollerskating,,
297,hyp:tok:beard,hyp:tok:costume,,
298,hyp:tok:written,pre:tok:shaving,,
299,hyp:tok:desks,hyp:tok:vests,,
300,pre:tok:nap,pre:tok:upwards,,
301,pre:tok:railing,pre:tok:pan,,
302,pre:tok:easter,pre:tok:see,,
303,hyp:tok:museum,pre:tok:strike,,
304,pre:tok:cute,pre:tok:dead,,
305,hyp:tok:muddy,hyp:tok:stool,,
306,pre:tok:angry,hyp:tok:nap,,
307,pre:tok:vacation,hyp:tok:wheeler,,
308,pre:tok:glass,pre:tok:crib,,
309,hyp:tok:tired,pre:tok:courtyard,,
310,pre:tok:game,,,
311,hyp:tok:stars,,,
312,hyp:tok:pots,,,
313,hyp:tok:caught,,,
314,hyp:tok:above,,,
315,pre:tok:gathering,,,
316,pre:tok:folding,,,
317,pre:tok:suspenders,,,
318,pre:tok:motor,,,
319,hyp:tok:stuck,,,
320,hyp:tok:passed,,,
321,hyp:tok:year,,,
322,pre:tok:looking,,,
323,pre:tok:checkered,,,
324,hyp:tok:female,,,
325,hyp:tok:bamboo,,,
326,pre:tok:produce,,,
327,pre:tok:numbered,,,
328,hyp:tok:concert,,,
329,hyp:tok:costumes,,,
330,hyp:tok:hardware,,,
331,hyp:tok:bowling,,,
332,hyp:tok:rope,,,
333,hyp:tok:ledge,,,
334,hyp:tok:band,,,
335,pre:tok:this,,,
336,hyp:tok:knitting,,,
337,pre:tok:design,,,
338,pre:tok:crafts,,,
339,hyp:tok:bread,,,
340,hyp:tok:colorful,,,
341,pre:tok:bicycles,,,
342,pre:tok:daughter,,,
343,pre:tok:waiting,,,
344,pre:tok:flowered,,,
345,hyp:tok:tourists,,,
346,pre:tok:works,,,
347,pre:tok:colorful,,,
348,pre:tok:forehead,,,
349,pre:tok:snowman,,,
350,pre:tok:seat,,,
351,hyp:tok:ramp,,,
352,pre:tok:driving,,,
353,pre:tok:hangs,,,
354,hyp:tok:boys,,,
355,pre:tok:leans,,,
356,hyp:tok:new,,,
357,hyp:tok:green,,,
358,hyp:tok:duck,,,
359,hyp:tok:photographs,,,
360,pre:tok:giant,,,
361,hyp:tok:snowy,,,
362,hyp:tok:puzzle,,,
363,pre:tok:clown,,,
364,pre:tok:meet,,,
365,pre:tok:bearded,,,
366,pre:tok:dressed,,,
367,hyp:tok:face,,,
368,hyp:tok:gathered,,,
369,pre:tok:bat,,,
370,hyp:tok:wood,,,
371,hyp:tok:blouse,,,
372,hyp:tok:wrapped,,,
373,hyp:tok:during,,,
374,pre:tok:riding,,,
375,pre:tok:pose,,,
376,hyp:tok:sings,,,
377,hyp:tok:sandals,,,
378,pre:tok:younger,,,
379,pre:tok:form,,,
380,hyp:tok:small,,,
381,pre:tok:european,,,
382,pre:tok:farmer,,,
383,hyp:tok:you,,,
384,hyp:tok:suv,,,
385,pre:tok:struggling,,,
386,hyp:tok:cross,,,
387,pre:tok:working,,,
388,hyp:tok:chess,,,
389,pre:tok:some,,,
390,hyp:tok:subway,,,
391,pre:tok:swimming,,,
392,hyp:tok:photographers,,,
393,pre:tok:unicycle,,,
394,pre:tok:us,,,
395,hyp:tok:police,,,
396,hyp:tok:compete,,,
397,pre:tok:passed,,,
398,hyp:tok:staircase,,,
399,hyp:tok:festival,,,
400,hyp:tok:chair,,,
401,pre:tok:liquid,,,
402,hyp:tok:kisses,,,
403,hyp:tok:barely,,,
404,hyp:tok:art,,,
405,pre:tok:studio,,,
406,hyp:tok:fake,,,
407,hyp:tok:pretending,,,
408,pre:tok:road,,,
409,pre:tok:low,,,
410,pre:tok:tv,,,
411,hyp:tok:airplane,,,
412,hyp:tok:smiling,,,
413,hyp:tok:project,,,
414,pre:tok:night,,,
415,hyp:tok:last,,,
416,hyp:tok:station,,,
417,hyp:tok:computer,,,
418,pre:tok:tank,,,
419,pre:tok:chinese,,,
420,pre:tok:shaving,,,
421,pre:tok:studying,,,
422,pre:tok:hairnet,,,
423,hyp:tok:officers,,,
424,hyp:tok:discussing,,,
425,pre:tok:thinking,,,
426,hyp:tok:holding,,,
427,hyp:tok:drums,,,
428,pre:tok:kayak,,,
429,pre:tok:dead,,,
430,pre:tok:four,,,
431,hyp:tok:religious,,,
432,pre:tok:button,,,
433,pre:tok:placing,,,
434,pre:tok:karate,,,
435,pre:tok:hot,,,
436,pre:tok:use,,,
437,hyp:tok:make,,,
