,Cluster1,Cluster2,Cluster3,Cluster4
58,hyp:tok:chat,pre:tok:daughters,hyp:tok:nine,pre:tok:dark
59,pre:tok:body,hyp:tok:singing,hyp:tok:mural,pre:tok:building
60,pre:tok:walked,hyp:tok:boards,hyp:tok:yellow,hyp:tok:tutu
61,pre:tok:wife,hyp:tok:diver,hyp:tok:cars,pre:tok:soda
62,pre:tok:church,hyp:tok:gun,hyp:tok:sit,pre:tok:coat
63,hyp:tok:shade,hyp:tok:bottles,hyp:tok:pulled,hyp:tok:stopped
64,hyp:tok:skateboarder,pre:tok:hiding,hyp:tok:backpacks,hyp:tok:beach
65,hyp:tok:throw,pre:tok:steel,pre:tok:live,pre:tok:vehicles
66,pre:tok:different,hyp:tok:surf,hyp:tok:obstacle,hyp:tok:roller
67,hyp:tok:screaming,hyp:tok:handing,pre:tok:kiss,pre:tok:bucket
68,pre:tok:uniformed,hyp:tok:below,hyp:tok:seems,hyp:tok:harnesses
69,hyp:tok:observe,hyp:tok:lumberjack,hyp:tok:setting,hyp:tok:theater
70,pre:tok:enter,hyp:tok:mirror,pre:tok:others,hyp:tok:men
71,pre:tok:back,pre:tok:poster,hyp:tok:!,hyp:tok:push
72,pre:tok:out,hyp:tok:hats,pre:tok:trunks,hyp:tok:couple
73,hyp:tok:tunnel,hyp:tok:store,hyp:tok:groom,pre:tok:wizard
74,hyp:tok:bicycle,hyp:tok:favorite,pre:tok:vehicles,pre:tok:starting
75,pre:tok:shoot,hyp:tok:audience,hyp:tok:roller,pre:tok:basketball
76,hyp:tok:ft,hyp:tok:ears,pre:tok:heels,hyp:tok:safety
77,hyp:tok:pants,pre:tok:surfboard,pre:tok:laundry,hyp:tok:bath
78,hyp:tok:angry,pre:tok:act,hyp:tok:blows,hyp:tok:waterfall
79,hyp:tok:skirts,hyp:tok:image,pre:tok:cleaning,hyp:tok:orchestra
80,hyp:tok:cafeteria,pre:tok:tire,hyp:tok:couple,hyp:tok:slam
81,hyp:tok:boards,hyp:tok:arena,hyp:tok:denim,pre:tok:includes
82,hyp:tok:machine,pre:tok:auditorium,hyp:tok:tractor,pre:tok:yellow
83,pre:tok:headscarf,pre:tok:male,pre:tok:wizard,hyp:tok:vacation
84,hyp:tok:years,hyp:tok:dock,pre:tok:learning,hyp:tok:rides
85,pre:tok:old,hyp:tok:tutu,hyp:tok:trunks,pre:tok:word
86,hyp:tok:garage,pre:tok:ball,hyp:tok:seated,pre:tok:speaks
87,hyp:tok:toothbrush,pre:tok:stars,hyp:tok:5,hyp:tok:acoustic
88,hyp:tok:rocky,hyp:tok:groom,pre:tok:experiment,hyp:tok:desert
89,pre:tok:cameras,pre:tok:hang,hyp:tok:naked,pre:tok:stringed
90,hyp:tok:preparing,pre:tok:lane,hyp:tok:bride,hyp:tok:backwards
91,hyp:tok:countryside,hyp:tok:cheerleading,hyp:tok:drinking,hyp:tok:japanese
92,hyp:tok:popsicle,hyp:tok:theater,hyp:tok:fetch,hyp:tok:racetrack
93,pre:tok:from,hyp:tok:trick,hyp:tok:orchestra,pre:tok:lost
94,pre:tok:chat,pre:tok:learning,pre:tok:blanket,hyp:tok:coat
95,pre:tok:rainy,hyp:tok:suburban,pre:tok:bicyclists,hyp:tok:visiting
96,hyp:tok:seven,hyp:tok:desert,pre:tok:against,hyp:tok:name
97,hyp:tok:helps,hyp:tok:shaped,pre:tok:set,pre:tok:line
98,pre:tok:bathing,hyp:tok:stage,hyp:tok:course,hyp:tok:group
99,pre:tok:steel,pre:tok:go,hyp:tok:scooters,hyp:tok:coach
100,pre:tok:antique,pre:tok:clothes,hyp:tok:bus,hyp:tok:into
101,hyp:tok:mirror,pre:tok:child,pre:tok:bench,pre:tok:six
102,hyp:tok:enjoy,hyp:tok:glasses,hyp:tok:dishes,pre:tok:vest
103,hyp:tok:microphone,hyp:tok:tips,hyp:tok:uniformed,hyp:tok:boat
104,pre:tok:transportation,pre:tok:shadow,pre:tok:castle,pre:tok:child
105,pre:tok:singer,hyp:tok:restaurant,pre:tok:yellow,hyp:tok:you
106,hyp:tok:produce,pre:tok:winter,pre:tok:profile,hyp:tok:cute
107,hyp:tok:stripe,pre:tok:converse,pre:tok:skiing,hyp:tok:championship
108,pre:tok:girls,hyp:tok:appears,hyp:tok:vacation,hyp:tok:humans
109,hyp:tok:within,pre:tok:quickly,pre:tok:hit,hyp:tok:squatting
110,hyp:tok:booth,pre:tok:remote,pre:tok:trampoline,hyp:tok:rollerblading
111,hyp:tok:sleeps,pre:tok:goggles,hyp:tok:guitars,hyp:tok:shoveling
112,hyp:tok:dogs,hyp:tok:barbecue,pre:tok:funny,hyp:tok:maroon
113,hyp:tok:guys,hyp:tok:groups,hyp:tok:mask,hyp:tok:chainsaw
114,pre:tok:photographs,hyp:tok:guitar,hyp:tok:basketball,pre:tok:gym
115,hyp:tok:happening,hyp:tok:ring,hyp:tok:crane,pre:tok:television
116,hyp:tok:shopping,pre:tok:skinned,hyp:tok:acoustic,hyp:tok:brushing
117,hyp:tok:displaying,hyp:tok:outer,pre:tok:rowing,pre:tok:quickly
118,pre:tok:doctors,hyp:tok:older,pre:tok:neighborhood,pre:tok:sunlight
119,hyp:tok:pocket,hyp:tok:way,hyp:tok:than,pre:tok:gets
120,hyp:tok:looks,pre:tok:too,hyp:tok:run,pre:tok:remote
121,pre:tok:similar,pre:tok:makeup,hyp:tok:parade,pre:tok:goggles
122,pre:tok:boards,hyp:tok:snowman,hyp:tok:backwards,hyp:tok:sunny
123,hyp:tok:rack,pre:tok:playground,hyp:tok:japanese,pre:tok:wet
124,hyp:tok:building,hyp:tok:activity,hyp:tok:fan,hyp:tok:skater
125,hyp:tok:sound,pre:tok:structure,pre:tok:humans,pre:tok:wild
126,hyp:tok:riders,pre:tok:making,hyp:tok:coffee,pre:tok:tea
127,hyp:tok:furniture,pre:tok:group,hyp:tok:name,pre:tok:burning
128,pre:tok:compete,hyp:tok:butterfly,hyp:tok:clothing,hyp:tok:chef
129,hyp:tok:scarves,hyp:tok:wife,hyp:tok:climbing,hyp:tok:stroller
130,hyp:tok:waiting,hyp:tok:dancers,pre:tok:partially,hyp:tok:winning
131,pre:tok:leaf,hyp:tok:rink,hyp:tok:12,pre:tok:shooting
132,hyp:tok:sad,pre:tok:protecting,hyp:tok:elder,hyp:tok:brushes
133,hyp:tok:yellow,hyp:tok:though,pre:tok:pipe,hyp:tok:groups
134,hyp:tok:bass,hyp:tok:indian,hyp:tok:championship,pre:tok:countryside
135,pre:tok:airport,hyp:tok:amusement,hyp:tok:move,pre:tok:sound
136,hyp:tok:too,hyp:tok:traditional,hyp:tok:jersey,hyp:tok:staircase
137,hyp:tok:surfing,hyp:tok:chain,hyp:tok:tools,pre:tok:track
138,hyp:tok:bin,pre:tok:wineglass,hyp:tok:bows,hyp:tok:courtyard
139,hyp:tok:protecting,pre:tok:flipping,pre:tok:chess,hyp:tok:no
140,hyp:tok:guitarist,pre:tok:indoor,hyp:tok:stay,hyp:tok:chinese
141,pre:tok:talks,hyp:tok:clean,pre:tok:baby,hyp:tok:ladies
142,pre:tok:toys,hyp:tok:runs,hyp:tok:pitcher,hyp:tok:break
143,hyp:tok:low,hyp:tok:wares,pre:tok:ceremony,pre:tok:through
144,hyp:tok:groom,pre:tok:by,pre:tok:camera,pre:tok:parade
145,hyp:tok:well,pre:tok:duck,hyp:tok:crossing,pre:tok:ocean
146,pre:tok:lane,hyp:tok:waitress,hyp:tok:brunette,pre:tok:drums
147,pre:tok:numbers,hyp:tok:past,hyp:tok:eight,hyp:tok:marathon
148,hyp:tok:cardboard,hyp:tok:signs,pre:tok:trains,hyp:tok:cleaning
149,hyp:tok:bone,hyp:tok:shop,pre:tok:decorative,hyp:tok:classroom
150,pre:tok:lake,hyp:tok:sidewalk,hyp:tok:clear,pre:tok:shark
151,pre:tok:learning,hyp:tok:television,pre:tok:mirror,hyp:tok:curly
152,pre:tok:checks,pre:tok:style,pre:tok:sunset,hyp:tok:world
153,pre:tok:microphone,hyp:tok:bottoms,hyp:tok:brushing,hyp:tok:other
154,pre:tok:straight,hyp:tok:instructor,hyp:tok:short,pre:tok:another
155,pre:tok:weather,pre:tok:wheeler,hyp:tok:kissing,pre:tok:him
156,pre:tok:behind,hyp:tok:near,pre:tok:stream,pre:tok:cooks
157,pre:tok:control,pre:tok:surfing,hyp:tok:from,hyp:tok:upright
158,pre:tok:waves,hyp:tok:hallway,pre:tok:off,pre:tok:husband
159,hyp:tok:crib,pre:tok:mid,pre:tok:married,pre:tok:cup
160,pre:tok:whose,pre:tok:ft,pre:tok:hits,hyp:tok:swimsuit
161,pre:tok:sister,pre:tok:creating,hyp:tok:accordion,hyp:tok:'s
162,hyp:tok:court,pre:tok:best,hyp:tok:chatting,hyp:tok:buildings
163,pre:tok:picker,pre:tok:rock,pre:tok:arrive,hyp:tok:vehicle
164,pre:tok:chases,hyp:tok:husky,pre:tok:warehouse,pre:tok:mall
165,pre:tok:child,hyp:tok:glass,pre:tok:mural,hyp:tok:snow
166,pre:tok:pipe,pre:tok:car,hyp:tok:tennis,hyp:tok:hoping
167,pre:tok:hammer,pre:tok:splashes,pre:tok:she,hyp:tok:numbers
168,pre:tok:rest,hyp:tok:cars,hyp:tok:picnic,pre:tok:daughters
169,pre:tok:reads,pre:tok:stove,hyp:tok:scouts,hyp:tok:any
170,hyp:tok:shoveling,hyp:tok:pulled,hyp:tok:stroller,pre:tok:only
171,hyp:tok:photographing,pre:tok:pants,pre:tok:shooting,pre:tok:cool
172,hyp:tok:customer,hyp:tok:swims,hyp:tok:cigarette,hyp:tok:pots
173,pre:tok:mirror,pre:tok:wizard,pre:tok:playing,hyp:tok:diving
174,hyp:tok:appears,hyp:tok:fetch,pre:tok:platform,hyp:tok:cafeteria
175,pre:tok:television,pre:tok:golden,hyp:tok:first,pre:tok:poker
176,hyp:tok:buys,pre:tok:shown,pre:tok:pie,pre:tok:group
177,pre:tok:raises,pre:tok:skiing,hyp:tok:powerpoint,hyp:tok:stream
178,hyp:tok:skater,pre:tok:trampoline,hyp:tok:drives,hyp:tok:steps
179,pre:tok:movie,pre:tok:word,hyp:tok:wineglass,hyp:tok:bright
180,pre:tok:raining,hyp:tok:silver,hyp:tok:pipes,hyp:tok:smiling
181,pre:tok:guitars,pre:tok:lost,pre:tok:performer,hyp:tok:flip
182,hyp:tok:spray,hyp:tok:vegetable,hyp:tok:ring,hyp:tok:butterfly
183,pre:tok:backpacks,pre:tok:lay,pre:tok:sound,hyp:tok:jumping
184,pre:tok:activity,hyp:tok:jersey,hyp:tok:brothers,hyp:tok:girls
185,pre:tok:food,hyp:tok:touching,hyp:tok:drinks,hyp:tok:international
186,hyp:tok:robes,hyp:tok:saw,hyp:tok:lab,hyp:tok:sits
187,pre:tok:masks,pre:tok:supermarket,hyp:tok:courtyard,hyp:tok:costume
188,pre:tok:tattoos,hyp:tok:owner,pre:tok:fetch,pre:tok:lunch
189,pre:tok:musician,pre:tok:spray,pre:tok:yarn,hyp:tok:year
190,hyp:tok:may,pre:tok:married,pre:tok:along,hyp:tok:flies
191,hyp:tok:control,pre:tok:hits,hyp:tok:beard,pre:tok:courtyard
192,hyp:tok:older,pre:tok:tea,pre:tok:groom,pre:tok:runner
193,hyp:tok:plastic,pre:tok:excited,pre:tok:eight,hyp:tok:yarn
194,pre:tok:apartment,pre:tok:napping,hyp:tok:merchandise,pre:tok:wall
195,hyp:tok:pick,pre:tok:open,pre:tok:liquid,pre:tok:cats
196,hyp:tok:chewing,pre:tok:ground,hyp:tok:hate,pre:tok:one
197,pre:tok:fight,hyp:tok:hate,pre:tok:watching,pre:tok:pier
198,pre:tok:together,pre:tok:heading,hyp:tok:control,pre:tok:jumped
199,pre:tok:race,hyp:tok:gear,hyp:tok:students,hyp:tok:hot
200,hyp:tok:upright,hyp:tok:sing,pre:tok:corn,pre:tok:preschool
201,pre:tok:terrain,pre:tok:vacation,pre:tok:clouds,hyp:tok:carnival
202,pre:tok:crane,pre:tok:puddle,hyp:tok:haired,hyp:tok:box
203,hyp:tok:magazine,pre:tok:enthusiasts,pre:tok:parents,hyp:tok:suspended
204,hyp:tok:buildings,pre:tok:mall,hyp:tok:bicycle,hyp:tok:holding
205,hyp:tok:motor,hyp:tok:tired,pre:tok:shoot,hyp:tok:played
206,pre:tok:puts,pre:tok:performers,hyp:tok:enjoying,hyp:tok:as
207,hyp:tok:uses,pre:tok:between,pre:tok:ride,hyp:tok:each
208,pre:tok:telling,hyp:tok:tricks,pre:tok:cooks,hyp:tok:burning
209,pre:tok:photographer,hyp:tok:begins,hyp:tok:picture,pre:tok:roller
210,pre:tok:business,hyp:tok:music,hyp:tok:jogging,pre:tok:digging
211,pre:tok:handling,pre:tok:cherry,pre:tok:cup,pre:tok:talking
212,hyp:tok:competing,hyp:tok:inline,hyp:tok:catching,pre:tok:boardwalk
213,hyp:tok:draped,pre:tok:pool,hyp:tok:swimsuit,pre:tok:indoor
214,pre:tok:chef,pre:tok:farmers,hyp:tok:clothes,pre:tok:sport
215,hyp:tok:half,pre:tok:hose,hyp:tok:dish,hyp:tok:doctors
216,pre:tok:jogging,pre:tok:pier,hyp:tok:it,hyp:tok:deer
217,pre:tok:put,hyp:tok:beige,hyp:tok:magazine,hyp:tok:daughters
218,hyp:tok:cameras,pre:tok:hug,hyp:tok:buildings,hyp:tok:phone
219,hyp:tok:pushing,pre:tok:numbered,hyp:tok:vehicle,pre:tok:green
220,pre:tok:bus,pre:tok:leaping,hyp:tok:beam,hyp:tok:pile
221,hyp:tok:snowboarder,pre:tok:gives,hyp:tok:around,pre:tok:older
222,pre:tok:into,pre:tok:walks,hyp:tok:been,hyp:tok:handing
223,pre:tok:i,hyp:tok:lamp,hyp:tok:shops,hyp:tok:hang
224,pre:tok:china,hyp:tok:trail,hyp:tok:hug,pre:tok:stairs
225,pre:tok:play,pre:tok:flags,hyp:tok:uses,pre:tok:benches
226,hyp:tok:grill,pre:tok:crafts,hyp:tok:singing,hyp:tok:cool
227,pre:tok:lady,pre:tok:prepare,hyp:tok:pots,hyp:tok:mirror
228,pre:tok:cook,pre:tok:belt,hyp:tok:teenagers,pre:tok:mcdonald
229,hyp:tok:ground,pre:tok:flowered,hyp:tok:buggy,pre:tok:conversation
230,hyp:tok:clean,hyp:tok:east,pre:tok:making,pre:tok:barn
231,hyp:tok:wares,pre:tok:kite,hyp:tok:carving,hyp:tok:wheeler
232,pre:tok:as,hyp:tok:sunlight,hyp:tok:boards,pre:tok:background
233,pre:tok:items,hyp:tok:green,pre:tok:soap,hyp:tok:eats
234,hyp:tok:soldier,hyp:tok:puzzle,pre:tok:concert,hyp:tok:song
235,pre:tok:least,pre:tok:shoulders,hyp:tok:eats,
236,hyp:tok:talks,pre:tok:sunny,hyp:tok:begins,
237,pre:tok:chairs,pre:tok:patio,hyp:tok:mountain,
238,hyp:tok:number,hyp:tok:tag,pre:tok:three,
239,pre:tok:swims,pre:tok:relax,hyp:tok:girls,
240,hyp:tok:herself,hyp:tok:rolled,hyp:tok:international,
241,hyp:tok:directing,pre:tok:other,pre:tok:her,
242,hyp:tok:shirt,hyp:tok:direction,hyp:tok:relaxing,
243,hyp:tok:about,pre:tok:balcony,hyp:tok:feeding,
244,pre:tok:snowboarding,hyp:tok:costumed,hyp:tok:through,
245,pre:tok:kids,hyp:tok:during,pre:tok:dirt,
246,hyp:tok:sheep,hyp:tok:uniformed,hyp:tok:yarn,
247,hyp:tok:edge,hyp:tok:closed,hyp:tok:elderly,
248,hyp:tok:bent,pre:tok:company,pre:tok:flowers,
249,hyp:tok:television,hyp:tok:bikini,pre:tok:looking,
250,hyp:tok:sidewalk,pre:tok:large,hyp:tok:woods,
251,pre:tok:native,pre:tok:form,pre:tok:shaving,
252,hyp:tok:crime,hyp:tok:interested,hyp:tok:fishing,
253,hyp:tok:tables,pre:tok:steering,hyp:tok:parking,
254,pre:tok:chopping,hyp:tok:you,hyp:tok:draped,
255,pre:tok:everywhere,hyp:tok:move,pre:tok:husky,
256,pre:tok:fast,pre:tok:diaper,hyp:tok:beige,
257,pre:tok:birthday,hyp:tok:shooting,hyp:tok:half,
258,hyp:tok:mouths,pre:tok:working,hyp:tok:convertible,
259,hyp:tok:repair,hyp:tok:dingy,pre:tok:among,
260,hyp:tok:plane,hyp:tok:clothed,pre:tok:thinking,
261,pre:tok:pavement,pre:tok:cement,hyp:tok:bamboo,
262,pre:tok:desks,pre:tok:yelling,pre:tok:photographed,
263,pre:tok:rescue,hyp:tok:brown,pre:tok:practicing,
264,pre:tok:rock,hyp:tok:subway,hyp:tok:bottles,
265,pre:tok:guitar,pre:tok:swimming,pre:tok:numbered,
266,pre:tok:fun,pre:tok:near,pre:tok:chat,
267,pre:tok:splashes,hyp:tok:conductor,pre:tok:suit,
268,pre:tok:gesturing,hyp:tok:party,hyp:tok:statue,
269,hyp:tok:gather,pre:tok:lying,pre:tok:dead,
270,hyp:tok:gesturing,pre:tok:platform,hyp:tok:speaking,
271,pre:tok:wig,hyp:tok:wheeled,pre:tok:happy,
272,pre:tok:stage,hyp:tok:compete,hyp:tok:gloves,
273,hyp:tok:getting,hyp:tok:school,pre:tok:hiding,
274,hyp:tok:trunks,pre:tok:passed,pre:tok:play,
275,hyp:tok:seated,pre:tok:traveling,hyp:tok:surf,
276,hyp:tok:kitchen,pre:tok:its,hyp:tok:runs,
277,pre:tok:attached,hyp:tok:turns,hyp:tok:clean,
278,pre:tok:living,pre:tok:trail,pre:tok:surf,
279,hyp:tok:sweater,pre:tok:motorcyclists,hyp:tok:phone,
280,hyp:tok:step,hyp:tok:musical,pre:tok:older,
281,hyp:tok:team,hyp:tok:kisses,hyp:tok:toward,
282,hyp:tok:shoe,hyp:tok:car,hyp:tok:bikers,
283,hyp:tok:groceries,hyp:tok:curly,pre:tok:fly,
284,hyp:tok:walmart,pre:tok:gentleman,hyp:tok:milk,
285,hyp:tok:protection,hyp:tok:fake,hyp:tok:laboratory,
286,pre:tok:skiing,hyp:tok:body,pre:tok:pumpkin,
287,pre:tok:word,pre:tok:city,hyp:tok:baseball,
288,pre:tok:jean,hyp:tok:diving,pre:tok:casual,
289,hyp:tok:fan,hyp:tok:stream,hyp:tok:mirror,
290,hyp:tok:trumpet,hyp:tok:blonde,pre:tok:females,
291,hyp:tok:throws,hyp:tok:sleeved,hyp:tok:nap,
292,pre:tok:tent,pre:tok:marathon,pre:tok:laundromat,
293,hyp:tok:saw,pre:tok:fence,pre:tok:carriage,
294,pre:tok:lap,pre:tok:outside,hyp:tok:plays,
295,pre:tok:ceremony,hyp:tok:relax,,
296,hyp:tok:sides,hyp:tok:costume,,
297,pre:tok:camera,hyp:tok:sticks,,
298,pre:tok:nutcracker,hyp:tok:rollerskating,,
299,hyp:tok:trip,pre:tok:shaving,,
300,pre:tok:sunset,pre:tok:upwards,,
301,pre:tok:instruments,hyp:tok:bedroom,,
302,hyp:tok:wrestlers,pre:tok:hairnet,,
303,pre:tok:all,pre:tok:thinking,,
304,hyp:tok:desk,pre:tok:pan,,
305,hyp:tok:fish,pre:tok:see,,
306,hyp:tok:written,pre:tok:strike,,
307,hyp:tok:desks,pre:tok:dead,,
308,pre:tok:nap,hyp:tok:religious,,
309,hyp:tok:camouflage,pre:tok:surf,,
310,hyp:tok:family,hyp:tok:stool,,
311,hyp:tok:museum,hyp:tok:wheeler,,
312,pre:tok:cute,pre:tok:crib,,
313,hyp:tok:muddy,pre:tok:courtyard,,
314,pre:tok:him,,,
315,pre:tok:angry,,,
316,pre:tok:vacation,,,
317,hyp:tok:tired,,,
318,pre:tok:game,,,
319,hyp:tok:stars,,,
320,hyp:tok:pots,,,
321,hyp:tok:caught,,,
322,pre:tok:individual,,,
323,pre:tok:folding,,,
324,pre:tok:suspenders,,,
325,pre:tok:motor,,,
326,hyp:tok:stuck,,,
327,pre:tok:cherry,,,
328,hyp:tok:passed,,,
329,pre:tok:looking,,,
330,hyp:tok:neck,,,
331,hyp:tok:girlfriend,,,
332,pre:tok:one,,,
333,hyp:tok:female,,,
334,hyp:tok:bamboo,,,
335,pre:tok:numbered,,,
336,hyp:tok:hydrant,,,
337,hyp:tok:costumes,,,
338,pre:tok:t,,,
339,hyp:tok:bowling,,,
340,hyp:tok:rope,,,
341,hyp:tok:ledge,,,
342,hyp:tok:soccer,,,
343,hyp:tok:band,,,
344,pre:tok:this,,,
345,hyp:tok:knitting,,,
346,hyp:tok:lamp,,,
347,hyp:tok:derby,,,
348,pre:tok:arm,,,
349,pre:tok:design,,,
350,hyp:tok:bread,,,
351,hyp:tok:colorful,,,
352,pre:tok:bicycles,,,
353,pre:tok:daughter,,,
354,pre:tok:training,,,
355,pre:tok:prepare,,,
356,pre:tok:waiting,,,
357,pre:tok:father,,,
358,hyp:tok:tourists,,,
359,pre:tok:works,,,
360,pre:tok:forehead,,,
361,pre:tok:snowman,,,
362,hyp:tok:ramp,,,
363,hyp:tok:space,,,
364,pre:tok:driving,,,
365,pre:tok:hangs,,,
366,hyp:tok:boys,,,
367,pre:tok:their,,,
368,pre:tok:leans,,,
369,hyp:tok:green,,,
370,hyp:tok:newspapers,,,
371,hyp:tok:duck,,,
372,hyp:tok:photographs,,,
373,hyp:tok:snowy,,,
374,hyp:tok:puzzle,,,
375,pre:tok:clown,,,
376,pre:tok:meet,,,
377,pre:tok:upset,,,
378,pre:tok:bearded,,,
379,pre:tok:dressed,,,
380,pre:tok:building,,,
381,hyp:tok:pillow,,,
382,hyp:tok:jet,,,
383,hyp:tok:wooden,,,
384,hyp:tok:gathered,,,
385,hyp:tok:wood,,,
386,hyp:tok:blouse,,,
387,hyp:tok:wrapped,,,
388,hyp:tok:yelling,,,
389,pre:tok:pose,,,
390,hyp:tok:sings,,,
391,hyp:tok:soap,,,
392,pre:tok:goat,,,
393,hyp:tok:small,,,
394,pre:tok:european,,,
395,pre:tok:farmer,,,
396,pre:tok:struggling,,,
397,hyp:tok:cross,,,
398,pre:tok:working,,,
399,hyp:tok:racing,,,
400,hyp:tok:hoops,,,
401,pre:tok:camping,,,
402,pre:tok:swimming,,,
403,pre:tok:clear,,,
404,hyp:tok:photographers,,,
405,pre:tok:unicycle,,,
406,hyp:tok:police,,,
407,hyp:tok:wheeled,,,
408,hyp:tok:compete,,,
409,pre:tok:passed,,,
410,hyp:tok:staircase,,,
411,hyp:tok:marathon,,,
412,pre:tok:liquid,,,
413,pre:tok:motorcyclists,,,
414,hyp:tok:art,,,
415,hyp:tok:airport,,,
416,pre:tok:studio,,,
417,hyp:tok:fake,,,
418,pre:tok:ready,,,
419,hyp:tok:pretending,,,
420,pre:tok:road,,,
421,pre:tok:low,,,
422,hyp:tok:sandwiches,,,
423,hyp:tok:airplane,,,
424,pre:tok:ramp,,,
425,hyp:tok:project,,,
426,hyp:tok:last,,,
427,hyp:tok:-,,,
428,hyp:tok:station,,,
429,pre:tok:tank,,,
430,pre:tok:chinese,,,
