,Cluster1,Cluster2,Cluster3,Cluster4
27,hyp:tok:packages,hyp:tok:into,pre:tok:peace,hyp:tok:swim
28,hyp:tok:roller,hyp:tok:tools,hyp:tok:chasing,hyp:tok:race
29,pre:tok:candy,hyp:tok:by,hyp:tok:tube,hyp:tok:paddles
30,pre:tok:curb,hyp:tok:rollerblading,pre:tok:cigarettes,pre:tok:golfer
31,pre:tok:hikers,hyp:tok:vehicles,pre:tok:motorcycles,hyp:tok:new
32,hyp:tok:denim,hyp:tok:strike,hyp:tok:bare,hyp:tok:walkway
33,pre:tok:couple,hyp:tok:teen,hyp:tok:ears,pre:tok:going
34,pre:tok:performs,pre:tok:field,pre:tok:sandals,pre:tok:images
35,hyp:tok:truck,hyp:tok:has,pre:tok:get,hyp:tok:story
36,hyp:tok:drinking,pre:tok:below,pre:tok:staring,pre:tok:musicians
37,hyp:tok:slam,hyp:tok:tea,hyp:tok:full,pre:tok:shelter
38,hyp:tok:dishes,hyp:tok:model,pre:tok:knife,hyp:tok:event
39,hyp:tok:exercising,pre:tok:mural,hyp:tok:sound,pre:tok:sleeping
40,pre:tok:yellow,pre:tok:muddy,hyp:tok:selling,hyp:tok:addressing
41,hyp:tok:creating,pre:tok:else,hyp:tok:straight,pre:tok:league
42,hyp:tok:white,hyp:tok:drives,hyp:tok:boys,hyp:tok:mural
43,hyp:tok:carrot,pre:tok:sound,pre:tok:golfer,pre:tok:buy
44,hyp:tok:golden,hyp:tok:chat,hyp:tok:pointed,hyp:tok:wet
45,pre:tok:rowing,pre:tok:walked,pre:tok:going,hyp:tok:piano
46,hyp:tok:case,pre:tok:church,pre:tok:images,pre:tok:glasses
47,hyp:tok:tie,hyp:tok:device,hyp:tok:surrounded,hyp:tok:bowl
48,pre:tok:multiple,hyp:tok:formal,hyp:tok:whilst,pre:tok:airport
49,hyp:tok:coffee,hyp:tok:heels,hyp:tok:unicycle,hyp:tok:swing
50,hyp:tok:greyhound,hyp:tok:up,hyp:tok:lost,pre:tok:auditorium
51,hyp:tok:helmet,pre:tok:competition,hyp:tok:cloudy,pre:tok:laboratory
52,pre:tok:smile,hyp:tok:books,hyp:tok:tops,pre:tok:dress
53,pre:tok:cafe,hyp:tok:clothes,pre:tok:league,hyp:tok:backpacks
54,hyp:tok:boat,hyp:tok:angry,hyp:tok:pet,pre:tok:live
55,hyp:tok:walk,pre:tok:jet,pre:tok:act,hyp:tok:different
56,pre:tok:pots,hyp:tok:diver,hyp:tok:nine,hyp:tok:fighting
57,pre:tok:biker,hyp:tok:gun,hyp:tok:mural,pre:tok:yoga
58,hyp:tok:softball,hyp:tok:indoors,hyp:tok:yellow,pre:tok:dark
59,hyp:tok:robe,pre:tok:hiding,pre:tok:!,hyp:tok:their
60,hyp:tok:rival,pre:tok:steel,pre:tok:army,pre:tok:building
61,pre:tok:rowboat,hyp:tok:surf,pre:tok:car,hyp:tok:tutu
62,hyp:tok:snowshoes,pre:tok:tunnel,hyp:tok:with,pre:tok:propeller
63,hyp:tok:filled,hyp:tok:milk,pre:tok:person,pre:tok:soda
64,hyp:tok:sunny,hyp:tok:below,hyp:tok:pets,pre:tok:coat
65,hyp:tok:bathrobe,hyp:tok:lumberjack,hyp:tok:sit,hyp:tok:stopped
66,hyp:tok:drives,hyp:tok:kid,hyp:tok:boy,pre:tok:vehicles
67,hyp:tok:chat,hyp:tok:hats,hyp:tok:pulled,pre:tok:bucket
68,pre:tok:walked,hyp:tok:store,hyp:tok:backpacks,pre:tok:football
69,pre:tok:wife,hyp:tok:shopping,pre:tok:live,hyp:tok:harnesses
70,hyp:tok:shade,hyp:tok:favorite,pre:tok:kiss,hyp:tok:theater
71,hyp:tok:skateboarder,hyp:tok:audience,hyp:tok:seems,hyp:tok:push
72,hyp:tok:sport,hyp:tok:ears,hyp:tok:setting,pre:tok:starting
73,pre:tok:hydrant,hyp:tok:farmer,pre:tok:others,pre:tok:basketball
74,hyp:tok:screaming,pre:tok:tray,pre:tok:trunks,hyp:tok:naked
75,pre:tok:uniformed,pre:tok:surfboard,hyp:tok:groom,hyp:tok:wrapped
76,pre:tok:enter,hyp:tok:sad,pre:tok:relax,hyp:tok:safety
77,pre:tok:back,pre:tok:airport,pre:tok:heels,hyp:tok:bath
78,hyp:tok:tunnel,pre:tok:auditorium,pre:tok:laundry,hyp:tok:waterfall
79,hyp:tok:house,hyp:tok:bin,pre:tok:cleaning,hyp:tok:orchestra
80,pre:tok:shoot,pre:tok:male,hyp:tok:couple,hyp:tok:bus
81,hyp:tok:pig,pre:tok:live,hyp:tok:doors,hyp:tok:slam
82,hyp:tok:ft,hyp:tok:tutu,hyp:tok:tractor,pre:tok:includes
83,hyp:tok:pants,pre:tok:stars,pre:tok:holding,pre:tok:yellow
84,hyp:tok:bridal,hyp:tok:groom,hyp:tok:kitchen,hyp:tok:guitars
85,hyp:tok:skirts,pre:tok:lane,hyp:tok:seated,pre:tok:word
86,hyp:tok:machine,hyp:tok:cheerleading,hyp:tok:5,hyp:tok:mask
87,pre:tok:little,hyp:tok:theater,pre:tok:experiment,hyp:tok:waist
88,pre:tok:old,hyp:tok:trick,hyp:tok:dancing,pre:tok:skyline
89,hyp:tok:garage,hyp:tok:5,hyp:tok:naked,pre:tok:speaks
90,hyp:tok:referee,hyp:tok:lighting,hyp:tok:bride,hyp:tok:than
91,hyp:tok:toothbrush,hyp:tok:bus,hyp:tok:happy,hyp:tok:acoustic
92,hyp:tok:clouds,hyp:tok:suburban,hyp:tok:bar,hyp:tok:desert
93,hyp:tok:rocky,hyp:tok:stage,hyp:tok:drinking,pre:tok:stringed
94,pre:tok:cameras,hyp:tok:this,hyp:tok:fetch,hyp:tok:backwards
95,hyp:tok:preparing,pre:tok:go,pre:tok:blanket,hyp:tok:japanese
96,pre:tok:course,pre:tok:clothes,pre:tok:bicyclists,hyp:tok:racetrack
97,hyp:tok:bottles,pre:tok:chases,pre:tok:against,hyp:tok:coat
98,hyp:tok:popsicle,pre:tok:child,pre:tok:set,hyp:tok:visiting
99,hyp:tok:indoors,hyp:tok:toy,hyp:tok:scooters,hyp:tok:come
100,pre:tok:hanging,hyp:tok:glasses,hyp:tok:uniformed,hyp:tok:name
101,hyp:tok:diner,pre:tok:beach,pre:tok:profile,pre:tok:line
102,hyp:tok:finished,hyp:tok:shoveling,hyp:tok:creating,hyp:tok:group
103,pre:tok:rainy,hyp:tok:restaurant,pre:tok:races,hyp:tok:coach
104,hyp:tok:seven,pre:tok:-,pre:tok:skiing,hyp:tok:into
105,hyp:tok:helps,pre:tok:converse,hyp:tok:vacation,pre:tok:six
106,pre:tok:bathing,hyp:tok:appears,pre:tok:trampoline,pre:tok:vest
107,pre:tok:steel,pre:tok:television,hyp:tok:guitars,pre:tok:child
108,hyp:tok:surf,pre:tok:remote,pre:tok:funny,hyp:tok:you
109,pre:tok:tunnel,hyp:tok:barbecue,pre:tok:late,pre:tok:males
110,pre:tok:next,pre:tok:wild,hyp:tok:crane,hyp:tok:cute
111,hyp:tok:enjoy,hyp:tok:groups,hyp:tok:acoustic,hyp:tok:championship
112,pre:tok:transportation,pre:tok:skinned,pre:tok:rowing,pre:tok:pulled
113,pre:tok:girls,hyp:tok:outer,pre:tok:neighborhood,hyp:tok:squatting
114,hyp:tok:within,hyp:tok:older,hyp:tok:run,hyp:tok:child
115,hyp:tok:night,hyp:tok:way,hyp:tok:parade,hyp:tok:maroon
116,hyp:tok:booth,pre:tok:n't,hyp:tok:backwards,hyp:tok:chainsaw
117,hyp:tok:guys,pre:tok:makeup,hyp:tok:japanese,pre:tok:gym
118,hyp:tok:dogs,hyp:tok:snowman,hyp:tok:fan,hyp:tok:brushing
119,hyp:tok:happening,hyp:tok:dish,pre:tok:humans,pre:tok:quickly
120,hyp:tok:pocket,pre:tok:playground,hyp:tok:coffee,pre:tok:sunlight
121,hyp:tok:looks,hyp:tok:activity,hyp:tok:clothing,pre:tok:gets
122,pre:tok:similar,pre:tok:structure,hyp:tok:cake,pre:tok:remote
123,hyp:tok:rack,pre:tok:making,hyp:tok:cows,pre:tok:goggles
124,hyp:tok:furniture,pre:tok:group,pre:tok:hair,hyp:tok:sunny
125,pre:tok:compete,hyp:tok:butterfly,hyp:tok:climbing,pre:tok:wet
126,hyp:tok:cats,hyp:tok:wife,pre:tok:partially,hyp:tok:skater
127,pre:tok:army,hyp:tok:dancers,hyp:tok:12,pre:tok:wild
128,hyp:tok:bass,hyp:tok:rink,pre:tok:pipe,pre:tok:tea
129,hyp:tok:image,pre:tok:protecting,hyp:tok:championship,pre:tok:playing
130,hyp:tok:too,hyp:tok:indian,hyp:tok:bows,hyp:tok:crowded
131,hyp:tok:surfing,hyp:tok:amusement,hyp:tok:tools,pre:tok:burning
132,hyp:tok:parked,hyp:tok:traditional,pre:tok:chess,hyp:tok:chef
133,hyp:tok:bin,hyp:tok:chain,pre:tok:baby,hyp:tok:winning
134,hyp:tok:apartment,hyp:tok:protesting,hyp:tok:pitcher,pre:tok:shooting
135,hyp:tok:protecting,pre:tok:wineglass,pre:tok:ceremony,pre:tok:countryside
136,hyp:tok:dock,pre:tok:play,pre:tok:camera,hyp:tok:adults
137,hyp:tok:groom,pre:tok:flipping,hyp:tok:eight,pre:tok:sound
138,hyp:tok:well,pre:tok:indoor,hyp:tok:brunette,hyp:tok:staircase
139,pre:tok:lane,hyp:tok:clean,pre:tok:students,pre:tok:track
140,pre:tok:numbers,hyp:tok:wares,pre:tok:trains,hyp:tok:courtyard
141,hyp:tok:cardboard,hyp:tok:grassy,pre:tok:rooftop,pre:tok:urban
142,hyp:tok:theater,pre:tok:duck,pre:tok:decorative,hyp:tok:chinese
143,pre:tok:checks,hyp:tok:waitress,hyp:tok:clear,hyp:tok:break
144,pre:tok:microphone,hyp:tok:past,pre:tok:mirror,hyp:tok:chair
145,hyp:tok:lighting,hyp:tok:signs,pre:tok:sunset,pre:tok:through
146,pre:tok:straight,hyp:tok:black,hyp:tok:brushing,pre:tok:parade
147,pre:tok:weather,hyp:tok:shop,hyp:tok:only,pre:tok:helps
148,hyp:tok:women,hyp:tok:sidewalk,hyp:tok:kissing,pre:tok:drums
149,hyp:tok:crib,pre:tok:style,pre:tok:stream,hyp:tok:cleaning
150,hyp:tok:court,hyp:tok:bottoms,pre:tok:off,pre:tok:popsicle
151,pre:tok:picker,hyp:tok:instructor,pre:tok:married,pre:tok:magazine
152,pre:tok:scale,hyp:tok:near,hyp:tok:accordion,pre:tok:liquid
153,hyp:tok:crying,hyp:tok:straight,pre:tok:hits,hyp:tok:classroom
154,pre:tok:pipe,pre:tok:surfing,pre:tok:warehouse,pre:tok:shark
155,pre:tok:hammer,pre:tok:mid,hyp:tok:tennis,hyp:tok:curly
156,pre:tok:rest,pre:tok:ft,pre:tok:arrive,hyp:tok:world
157,pre:tok:reads,pre:tok:shepherd,pre:tok:'s,hyp:tok:other
158,hyp:tok:shoveling,pre:tok:best,pre:tok:mural,hyp:tok:bicycle
159,hyp:tok:eight,pre:tok:rescue,hyp:tok:picnic,pre:tok:him
160,hyp:tok:photographing,pre:tok:rock,pre:tok:she,pre:tok:husband
161,pre:tok:wares,hyp:tok:conversation,pre:tok:playing,hyp:tok:upright
162,hyp:tok:appears,hyp:tok:husky,pre:tok:shooting,pre:tok:tables
163,hyp:tok:buys,hyp:tok:glass,hyp:tok:cigarette,pre:tok:few
164,pre:tok:raises,pre:tok:car,hyp:tok:first,hyp:tok:'s
165,hyp:tok:skater,pre:tok:tee,pre:tok:pie,hyp:tok:buildings
166,pre:tok:wild,hyp:tok:cars,hyp:tok:powerpoint,hyp:tok:numbers
167,pre:tok:movie,pre:tok:stove,hyp:tok:wineglass,hyp:tok:snow
168,pre:tok:raining,hyp:tok:pulled,hyp:tok:drinks,hyp:tok:hoping
169,pre:tok:guitars,pre:tok:stage,pre:tok:performer,hyp:tok:any
170,hyp:tok:snowball,hyp:tok:swims,hyp:tok:adults,pre:tok:only
171,hyp:tok:spray,pre:tok:pet,pre:tok:sound,pre:tok:cool
172,pre:tok:backpacks,hyp:tok:fetch,hyp:tok:ring,hyp:tok:pots
173,hyp:tok:writing,hyp:tok:painting,hyp:tok:brothers,hyp:tok:diving
174,pre:tok:attempting,pre:tok:golden,hyp:tok:lab,hyp:tok:stream
175,pre:tok:activity,pre:tok:shown,hyp:tok:staircase,hyp:tok:bright
176,pre:tok:food,pre:tok:skiing,hyp:tok:courtyard,hyp:tok:smiling
177,hyp:tok:robes,pre:tok:word,pre:tok:fetch,hyp:tok:flip
178,pre:tok:masks,hyp:tok:silver,pre:tok:yarn,hyp:tok:butterfly
179,pre:tok:tattoos,hyp:tok:play,pre:tok:along,hyp:tok:jumping
180,pre:tok:musician,pre:tok:lay,pre:tok:napping,hyp:tok:rocky
181,hyp:tok:goal,hyp:tok:jersey,hyp:tok:beard,hyp:tok:sits
182,hyp:tok:may,hyp:tok:touching,pre:tok:traveling,pre:tok:outside
183,hyp:tok:plastic,hyp:tok:saw,pre:tok:railing,hyp:tok:costume
184,hyp:tok:pick,pre:tok:supermarket,hyp:tok:hair,pre:tok:lunch
185,pre:tok:fight,hyp:tok:they,pre:tok:eight,hyp:tok:year
186,hyp:tok:speed,pre:tok:nutcracker,hyp:tok:marathon,hyp:tok:flies
187,hyp:tok:upright,pre:tok:spray,hyp:tok:merchandise,pre:tok:runner
188,pre:tok:terrain,hyp:tok:shoot,hyp:tok:walked,hyp:tok:yarn
189,pre:tok:crane,pre:tok:married,pre:tok:watching,pre:tok:wall
190,hyp:tok:motor,pre:tok:hits,pre:tok:wash,pre:tok:cats
191,hyp:tok:buildings,pre:tok:tea,hyp:tok:control,pre:tok:one
192,pre:tok:puts,hyp:tok:talk,hyp:tok:students,pre:tok:pier
193,pre:tok:photographer,hyp:tok:desk,hyp:tok:car,pre:tok:jumped
194,pre:tok:business,hyp:tok:desks,pre:tok:corn,hyp:tok:hot
195,hyp:tok:jumping,pre:tok:open,pre:tok:clouds,pre:tok:preschool
196,hyp:tok:competing,hyp:tok:pictured,hyp:tok:haired,hyp:tok:carnival
197,hyp:tok:legs,hyp:tok:hate,pre:tok:land,hyp:tok:bamboo
198,pre:tok:lunch,hyp:tok:gear,hyp:tok:sleep,hyp:tok:suspended
199,hyp:tok:though,hyp:tok:before,pre:tok:parents,hyp:tok:holding
200,hyp:tok:draped,hyp:tok:walks,hyp:tok:enjoying,hyp:tok:played
201,pre:tok:chef,hyp:tok:jogging,pre:tok:snow,hyp:tok:as
202,hyp:tok:half,pre:tok:enthusiasts,pre:tok:ride,hyp:tok:each
203,hyp:tok:amusement,pre:tok:mall,hyp:tok:picture,pre:tok:running
204,pre:tok:jogging,pre:tok:performers,hyp:tok:jogging,hyp:tok:finished
205,pre:tok:put,pre:tok:between,pre:tok:cup,hyp:tok:bathtub
206,hyp:tok:pushing,hyp:tok:begins,hyp:tok:catching,hyp:tok:burning
207,pre:tok:bus,pre:tok:suspenders,hyp:tok:upset,pre:tok:roller
208,hyp:tok:snowboarder,pre:tok:cherry,hyp:tok:beam,pre:tok:digging
209,pre:tok:into,hyp:tok:year,hyp:tok:been,hyp:tok:song
210,pre:tok:china,hyp:tok:inline,pre:tok:playground,pre:tok:talking
211,pre:tok:play,pre:tok:farmers,pre:tok:sleeps,pre:tok:boardwalk
212,hyp:tok:grill,hyp:tok:professional,hyp:tok:buildings,pre:tok:indoor
213,pre:tok:lady,pre:tok:hose,hyp:tok:activity,pre:tok:sport
214,hyp:tok:clean,pre:tok:pier,hyp:tok:shops,hyp:tok:doctors
215,pre:tok:items,hyp:tok:beige,hyp:tok:sandwiches,hyp:tok:deer
216,pre:tok:bicycle,pre:tok:hug,hyp:tok:numbers,hyp:tok:daughters
217,hyp:tok:soldier,pre:tok:numbered,hyp:tok:uses,hyp:tok:phone
218,pre:tok:least,pre:tok:leaping,hyp:tok:buggy,pre:tok:as
219,hyp:tok:talks,pre:tok:elephant,hyp:tok:singing,pre:tok:green
220,pre:tok:mcdonald,hyp:tok:bowling,hyp:tok:diving,hyp:tok:pile
221,pre:tok:by,pre:tok:gives,hyp:tok:teenagers,pre:tok:older
222,pre:tok:background,hyp:tok:hillside,pre:tok:making,hyp:tok:hang
223,pre:tok:chairs,hyp:tok:inflatable,hyp:tok:carving,pre:tok:stairs
224,pre:tok:fallen,hyp:tok:lamp,hyp:tok:boards,pre:tok:benches
225,hyp:tok:number,hyp:tok:trail,pre:tok:seems,pre:tok:pumpkin
226,hyp:tok:her,pre:tok:blocking,hyp:tok:skateboarding,hyp:tok:cool
227,pre:tok:swims,pre:tok:prepare,pre:tok:soap,hyp:tok:kid
228,hyp:tok:directing,hyp:tok:east,pre:tok:concert,pre:tok:mcdonald
229,hyp:tok:shirt,pre:tok:kite,pre:tok:nose,pre:tok:barn
230,pre:tok:snowboarding,hyp:tok:green,pre:tok:girl,hyp:tok:eats
231,pre:tok:kids,hyp:tok:wet,hyp:tok:mountain,hyp:tok:bandanna
232,hyp:tok:bent,pre:tok:shoulders,hyp:tok:begins,
233,hyp:tok:tables,pre:tok:sunny,pre:tok:stool,
234,hyp:tok:sidewalk,pre:tok:patio,hyp:tok:international,
235,pre:tok:native,pre:tok:dressed,hyp:tok:clouds,
236,pre:tok:chopping,hyp:tok:their,hyp:tok:wading,
237,pre:tok:everywhere,pre:tok:relax,hyp:tok:relaxing,
238,pre:tok:fast,hyp:tok:podium,hyp:tok:feeding,
239,pre:tok:birthday,hyp:tok:rolled,hyp:tok:through,
240,hyp:tok:6,hyp:tok:hooded,pre:tok:dirt,
241,hyp:tok:repair,pre:tok:other,hyp:tok:yarn,
242,pre:tok:surfing,hyp:tok:direction,hyp:tok:elderly,
243,hyp:tok:dinner,hyp:tok:bar,pre:tok:flowers,
244,pre:tok:golfer,hyp:tok:costumed,hyp:tok:woods,
245,hyp:tok:plane,hyp:tok:during,pre:tok:shaving,
246,hyp:tok:backpack,pre:tok:riding,hyp:tok:parking,
247,pre:tok:pavement,pre:tok:company,hyp:tok:draped,
248,pre:tok:slope,hyp:tok:bikini,pre:tok:husky,
249,pre:tok:rock,pre:tok:large,hyp:tok:beige,
250,pre:tok:guitar,hyp:tok:interested,hyp:tok:half,
251,hyp:tok:middle,pre:tok:steering,hyp:tok:convertible,
252,pre:tok:splashes,pre:tok:artwork,pre:tok:among,
253,hyp:tok:gather,hyp:tok:move,pre:tok:thinking,
254,hyp:tok:gesturing,pre:tok:diaper,pre:tok:photographed,
255,pre:tok:wig,hyp:tok:shooting,hyp:tok:suspended,
256,hyp:tok:getting,pre:tok:working,pre:tok:numbered,
257,pre:tok:pet,hyp:tok:dingy,pre:tok:chat,
258,hyp:tok:trunks,hyp:tok:stay,pre:tok:suit,
259,hyp:tok:kitchen,hyp:tok:clothed,hyp:tok:statue,
260,pre:tok:attached,pre:tok:cement,pre:tok:dead,
261,pre:tok:living,pre:tok:yelling,hyp:tok:speaking,
262,hyp:tok:sweater,hyp:tok:brown,pre:tok:happy,
263,hyp:tok:step,pre:tok:alone,hyp:tok:gloves,
264,hyp:tok:cricket,hyp:tok:subway,hyp:tok:bowling,
265,hyp:tok:team,pre:tok:racing,pre:tok:play,
266,pre:tok:table,pre:tok:swimming,hyp:tok:soccer,
267,hyp:tok:shoe,pre:tok:near,hyp:tok:runs,
268,hyp:tok:groceries,hyp:tok:conductor,hyp:tok:clean,
269,pre:tok:skiing,pre:tok:lying,pre:tok:surf,
270,pre:tok:word,pre:tok:platform,pre:tok:older,
271,hyp:tok:fan,hyp:tok:compete,hyp:tok:stroll,
272,hyp:tok:trumpet,hyp:tok:school,hyp:tok:toward,
273,hyp:tok:throws,pre:tok:its,hyp:tok:bikers,
274,pre:tok:tent,pre:tok:trail,pre:tok:fly,
275,hyp:tok:saw,pre:tok:motorcyclists,hyp:tok:milk,
276,pre:tok:lap,hyp:tok:musical,hyp:tok:laboratory,
277,hyp:tok:sides,hyp:tok:kisses,hyp:tok:buddhist,
278,hyp:tok:pitcher,hyp:tok:atv,pre:tok:pumpkin,
279,hyp:tok:they,hyp:tok:car,pre:tok:casual,
280,hyp:tok:maroon,hyp:tok:airport,pre:tok:females,
281,pre:tok:camera,pre:tok:gentleman,pre:tok:laundromat,
282,pre:tok:nutcracker,hyp:tok:fake,pre:tok:carriage,
283,hyp:tok:trip,hyp:tok:body,hyp:tok:professional,
284,hyp:tok:shoot,pre:tok:city,hyp:tok:soup,
285,pre:tok:instruments,hyp:tok:diving,,
286,hyp:tok:wrestlers,hyp:tok:smiling,,
287,pre:tok:turns,hyp:tok:sleeved,,
288,pre:tok:all,pre:tok:marathon,,
289,hyp:tok:fisherman,pre:tok:fence,,
290,hyp:tok:fish,hyp:tok:relax,,
291,hyp:tok:written,hyp:tok:sticks,,
292,pre:tok:nap,hyp:tok:rollerskating,,
293,hyp:tok:museum,pre:tok:upwards,,
294,pre:tok:cute,hyp:tok:costume,,
295,pre:tok:women,pre:tok:shaving,,
296,hyp:tok:muddy,hyp:tok:vests,,
297,pre:tok:him,hyp:tok:bedroom,,
298,pre:tok:angry,pre:tok:hairnet,,
299,pre:tok:vacation,hyp:tok:holding,,
300,pre:tok:glass,pre:tok:pan,,
301,hyp:tok:tired,pre:tok:see,,
302,pre:tok:game,pre:tok:strike,,
303,hyp:tok:pots,pre:tok:dead,,
304,hyp:tok:caught,pre:tok:surf,,
305,hyp:tok:above,hyp:tok:cream,,
306,pre:tok:individual,pre:tok:courtyard,,
307,pre:tok:gathering,,,
308,hyp:tok:daughter,,,
309,pre:tok:folding,,,
310,pre:tok:motor,,,
311,hyp:tok:stuck,,,
312,hyp:tok:passed,,,
313,pre:tok:looking,,,
314,pre:tok:checkered,,,
315,hyp:tok:female,,,
316,hyp:tok:bamboo,,,
317,pre:tok:numbered,,,
318,hyp:tok:concert,,,
319,hyp:tok:nothing,,,
320,hyp:tok:costumes,,,
321,pre:tok:t,,,
322,hyp:tok:hardware,,,
323,hyp:tok:rope,,,
324,hyp:tok:ledge,,,
325,hyp:tok:soccer,,,
326,hyp:tok:band,,,
327,pre:tok:this,,,
328,hyp:tok:knitting,,,
329,hyp:tok:lamp,,,
330,hyp:tok:lap,,,
331,pre:tok:arm,,,
332,pre:tok:design,,,
333,pre:tok:crafts,,,
334,hyp:tok:eats,,,
335,hyp:tok:bread,,,
336,hyp:tok:colorful,,,
337,pre:tok:bicycles,,,
338,pre:tok:daughter,,,
339,pre:tok:training,,,
340,pre:tok:prepare,,,
341,pre:tok:waiting,,,
342,pre:tok:father,,,
343,pre:tok:washes,,,
344,pre:tok:flowered,,,
345,pre:tok:works,,,
346,pre:tok:colorful,,,
347,pre:tok:forehead,,,
348,pre:tok:snowman,,,
349,pre:tok:seat,,,
350,hyp:tok:down,,,
351,hyp:tok:ramp,,,
352,hyp:tok:space,,,
353,pre:tok:driving,,,
354,pre:tok:hangs,,,
355,hyp:tok:boys,,,
356,pre:tok:leans,,,
357,hyp:tok:green,,,
358,hyp:tok:duck,,,
359,hyp:tok:photographs,,,
360,pre:tok:giant,,,
361,pre:tok:clown,,,
362,pre:tok:bearded,,,
363,pre:tok:dressed,,,
364,hyp:tok:face,,,
365,pre:tok:building,,,
366,hyp:tok:instruments,,,
367,hyp:tok:jet,,,
368,hyp:tok:wooden,,,
369,hyp:tok:gathered,,,
370,pre:tok:bat,,,
371,hyp:tok:wood,,,
372,hyp:tok:push,,,
373,pre:tok:swimsuit,,,
374,hyp:tok:wrapped,,,
375,hyp:tok:during,,,
376,pre:tok:pose,,,
377,hyp:tok:lunch,,,
378,hyp:tok:soap,,,
379,hyp:tok:sandals,,,
380,pre:tok:form,,,
381,pre:tok:goat,,,
382,pre:tok:european,,,
383,pre:tok:struggling,,,
384,hyp:tok:chess,,,
385,pre:tok:some,,,
386,pre:tok:camping,,,
387,pre:tok:clear,,,
388,hyp:tok:photographers,,,
389,pre:tok:skate,,,
390,pre:tok:us,,,
391,hyp:tok:police,,,
392,hyp:tok:compete,,,
393,hyp:tok:church,,,
394,pre:tok:passed,,,
395,hyp:tok:festival,,,
396,pre:tok:through,,,
397,hyp:tok:marathon,,,
398,pre:tok:liquid,,,
399,pre:tok:motorcyclists,,,
400,hyp:tok:art,,,
401,hyp:tok:airport,,,
402,pre:tok:studio,,,
403,pre:tok:ready,,,
404,hyp:tok:pretending,,,
405,pre:tok:road,,,
406,hyp:tok:son,,,
407,pre:tok:low,,,
408,hyp:tok:dance,,,
409,hyp:tok:project,,,
410,pre:tok:night,,,
411,hyp:tok:last,,,
412,hyp:tok:-,,,
413,hyp:tok:station,,,
414,hyp:tok:computer,,,
415,pre:tok:tank,,,
416,pre:tok:chinese,,,
417,hyp:tok:hiding,,,
418,pre:tok:shaving,,,
419,pre:tok:studying,,,
420,hyp:tok:officers,,,
421,hyp:tok:science,,,
422,pre:tok:thinking,,,
423,pre:tok:owner,,,
424,hyp:tok:holding,,,
425,pre:tok:running,,,
426,pre:tok:kayak,,,
427,pre:tok:dead,,,
428,hyp:tok:religious,,,
429,pre:tok:karate,,,
430,pre:tok:hot,,,
431,pre:tok:use,,,
432,hyp:tok:make,,,
433,pre:tok:courtyard,,,
