,Cluster1,Cluster2,Cluster3,Cluster4
159,pre:tok:square,hyp:tok:wineglass,hyp:tok:owner,hyp:tok:shopping
160,pre:tok:walk,hyp:tok:tray,hyp:tok:yoga,pre:tok:sand
161,pre:tok:doors,pre:tok:children,hyp:tok:repairing,hyp:tok:chalkboard
162,pre:tok:chased,hyp:tok:shaved,hyp:tok:aisle,pre:tok:pipe
163,hyp:tok:puddle,hyp:tok:something,hyp:tok:laughs,pre:tok:picnic
164,pre:tok:hitting,hyp:tok:cats,pre:tok:chased,pre:tok:computer
165,hyp:tok:hang,pre:tok:accordion,hyp:tok:wagon,pre:tok:black
166,hyp:tok:dish,pre:tok:reading,hyp:tok:cool,hyp:tok:downtown
167,hyp:tok:hospital,hyp:tok:barn,hyp:tok:fallen,hyp:tok:family
168,hyp:tok:model,hyp:tok:hose,hyp:tok:angry,hyp:tok:competition
169,pre:tok:drives,pre:tok:trains,pre:tok:splashes,pre:tok:hair
170,pre:tok:identical,hyp:tok:remote,pre:tok:jumping,hyp:tok:silver
171,hyp:tok:himself,pre:tok:opposing,hyp:tok:arrive,hyp:tok:tray
172,hyp:tok:multiple,pre:tok:'s,hyp:tok:pile,pre:tok:packages
173,pre:tok:among,hyp:tok:surrounding,hyp:tok:another,hyp:tok:television
174,hyp:tok:young,hyp:tok:dune,hyp:tok:chased,pre:tok:booth
175,hyp:tok:rainy,pre:tok:wet,pre:tok:four,hyp:tok:statue
176,hyp:tok:pointed,pre:tok:scarf,pre:tok:rests,pre:tok:chinese
177,pre:tok:bikes,hyp:tok:bike,pre:tok:robes,pre:tok:native
178,pre:tok:faces,hyp:tok:sisters,pre:tok:conversation,hyp:tok:cats
179,pre:tok:listens,hyp:tok:adults,hyp:tok:tag,pre:tok:cyclist
180,hyp:tok:bananas,hyp:tok:things,hyp:tok:desert,pre:tok:hikers
181,hyp:tok:before,pre:tok:pushes,pre:tok:down,pre:tok:rollerskating
182,pre:tok:swings,hyp:tok:pepper,pre:tok:christmas,hyp:tok:shark
183,pre:tok:made,pre:tok:swinging,hyp:tok:trip,hyp:tok:step
184,hyp:tok:tray,hyp:tok:softball,hyp:tok:elephants,pre:tok:paved
185,pre:tok:children,pre:tok:hats,pre:tok:eating,pre:tok:words
186,pre:tok:speech,hyp:tok:skirt,hyp:tok:house,hyp:tok:clothed
187,hyp:tok:country,pre:tok:biking,pre:tok:indoors,hyp:tok:scouts
188,pre:tok:buying,pre:tok:guitars,hyp:tok:slam,hyp:tok:string
189,pre:tok:yard,hyp:tok:kites,hyp:tok:jumps,pre:tok:slides
190,hyp:tok:after,hyp:tok:skateboarding,hyp:tok:him,pre:tok:embrace
191,hyp:tok:curly,hyp:tok:chasing,hyp:tok:living,hyp:tok:remote
192,pre:tok:weapons,pre:tok:musicians,hyp:tok:museum,pre:tok:runs
193,pre:tok:grill,hyp:tok:hiding,pre:tok:identical,hyp:tok:clock
194,hyp:tok:string,pre:tok:bamboo,pre:tok:handed,hyp:tok:through
195,hyp:tok:flight,pre:tok:print,hyp:tok:crowd,hyp:tok:pedaling
196,pre:tok:sound,hyp:tok:eats,pre:tok:younger,hyp:tok:windows
197,hyp:tok:rooftop,hyp:tok:show,pre:tok:teams,hyp:tok:golden
198,hyp:tok:remote,pre:tok:racers,hyp:tok:competing,
199,pre:tok:act,pre:tok:got,hyp:tok:throw,
200,pre:tok:streets,pre:tok:sofa,pre:tok:atv,
201,hyp:tok:street,hyp:tok:tiger,hyp:tok:rocky,
202,pre:tok:'s,hyp:tok:dance,pre:tok:poker,
203,pre:tok:market,pre:tok:shelter,pre:tok:piece,
204,pre:tok:scarf,hyp:tok:competitors,hyp:tok:movie,
205,pre:tok:racing,hyp:tok:finishing,hyp:tok:daughters,
206,hyp:tok:nap,hyp:tok:diner,hyp:tok:below,
207,pre:tok:competition,pre:tok:rides,pre:tok:background,
208,hyp:tok:grassy,hyp:tok:coach,pre:tok:parking,
209,hyp:tok:wife,hyp:tok:buggy,pre:tok:swimsuit,
210,pre:tok:protecting,pre:tok:concrete,pre:tok:written,
211,pre:tok:relax,hyp:tok:tied,hyp:tok:low,
212,hyp:tok:soup,hyp:tok:years,hyp:tok:washes,
213,pre:tok:file,hyp:tok:any,pre:tok:swimming,
214,hyp:tok:casual,pre:tok:draped,hyp:tok:handing,
215,hyp:tok:cooking,pre:tok:lays,pre:tok:shop,
216,pre:tok:song,hyp:tok:dishes,pre:tok:shelf,
217,pre:tok:has,hyp:tok:shelter,hyp:tok:conversation,
218,hyp:tok:pier,hyp:tok:game,hyp:tok:t,
219,pre:tok:knit,pre:tok:motorcycles,hyp:tok:older,
220,pre:tok:wrestling,pre:tok:floor,hyp:tok:kabobs,
221,hyp:tok:hillside,hyp:tok:courtyard,hyp:tok:someone,
222,pre:tok:scarves,pre:tok:females,pre:tok:street,
223,pre:tok:hugging,hyp:tok:daughters,hyp:tok:business,
224,hyp:tok:lemons,hyp:tok:juggling,pre:tok:sleeved,
225,pre:tok:wash,hyp:tok:various,hyp:tok:speech,
226,pre:tok:blocks,hyp:tok:looking,pre:tok:sand,
227,hyp:tok:skateboarding,hyp:tok:fun,pre:tok:addressing,
228,hyp:tok:plants,pre:tok:track,hyp:tok:wheeler,
229,hyp:tok:jeans,hyp:tok:harness,hyp:tok:during,
230,pre:tok:dock,hyp:tok:downtown,hyp:tok:man,
231,hyp:tok:gun,hyp:tok:kitchen,pre:tok:elder,
232,hyp:tok:brushing,pre:tok:karate,hyp:tok:stripe,
233,hyp:tok:smoke,pre:tok:break,hyp:tok:filled,
234,hyp:tok:car,pre:tok:goat,hyp:tok:shore,
235,hyp:tok:exercise,hyp:tok:n't,pre:tok:warm,
236,hyp:tok:tools,hyp:tok:maroon,hyp:tok:competition,
237,pre:tok:bowls,hyp:tok:cigarettes,hyp:tok:maroon,
238,hyp:tok:direction,hyp:tok:work,hyp:tok:carrot,
239,hyp:tok:show,hyp:tok:landing,hyp:tok:watching,
240,pre:tok:machine,hyp:tok:presentation,hyp:tok:lined,
241,pre:tok:drop,hyp:tok:crouches,pre:tok:ballet,
242,pre:tok:small,hyp:tok:ice,pre:tok:closed,
243,hyp:tok:length,pre:tok:year,hyp:tok:dinner,
244,pre:tok:fix,hyp:tok:crowded,hyp:tok:carpet,
245,pre:tok:artwork,hyp:tok:just,pre:tok:daughters,
246,pre:tok:rear,hyp:tok:club,hyp:tok:'s,
247,hyp:tok:rollerskating,hyp:tok:whose,pre:tok:steering,
248,hyp:tok:holds,hyp:tok:wooden,hyp:tok:blocks,
249,pre:tok:painting,hyp:tok:moon,hyp:tok:curly,
250,hyp:tok:kayak,pre:tok:her,hyp:tok:everyone,
251,hyp:tok:kneeling,hyp:tok:push,hyp:tok:inflatable,
252,pre:tok:boardwalk,hyp:tok:officers,pre:tok:busy,
253,pre:tok:traveling,pre:tok:japanese,pre:tok:multiple,
254,hyp:tok:books,hyp:tok:bearded,hyp:tok:presentation,
255,pre:tok:pets,hyp:tok:pie,hyp:tok:hotel,
256,pre:tok:fell,pre:tok:roller,pre:tok:goods,
257,hyp:tok:dresses,hyp:tok:taking,pre:tok:observe,
258,hyp:tok:skiing,hyp:tok:newspapers,hyp:tok:sits,
259,pre:tok:money,hyp:tok:pole,pre:tok:tea,
260,hyp:tok:roll,hyp:tok:roller,pre:tok:toward,
261,hyp:tok:carriage,hyp:tok:talks,pre:tok:boy,
262,hyp:tok:ritual,hyp:tok:balloons,hyp:tok:blocking,
263,hyp:tok:santa,hyp:tok:helmets,hyp:tok:win,
264,pre:tok:make,hyp:tok:hall,hyp:tok:rug,
265,hyp:tok:desert,hyp:tok:tattoo,hyp:tok:piece,
266,hyp:tok:game,hyp:tok:pocket,pre:tok:way,
267,pre:tok:pool,hyp:tok:raising,pre:tok:runs,
268,hyp:tok:act,pre:tok:balance,pre:tok:mountain,
269,hyp:tok:shaving,hyp:tok:japanese,hyp:tok:snowy,
270,pre:tok:barn,hyp:tok:we,hyp:tok:racetrack,
271,hyp:tok:cake,pre:tok:birthday,pre:tok:stands,
272,pre:tok:open,pre:tok:east,hyp:tok:balance,
273,pre:tok:be,hyp:tok:moving,hyp:tok:lumberjack,
274,hyp:tok:way,pre:tok:writes,hyp:tok:day,
275,hyp:tok:indoor,hyp:tok:cutting,,
276,pre:tok:older,pre:tok:pumpkin,,
277,hyp:tok:block,hyp:tok:competitive,,
278,hyp:tok:kabobs,hyp:tok:lime,,
279,pre:tok:enjoys,pre:tok:eat,,
280,pre:tok:chasing,hyp:tok:going,,
281,pre:tok:if,hyp:tok:big,,
282,hyp:tok:eastern,pre:tok:staring,,
283,hyp:tok:hug,pre:tok:doing,,
284,hyp:tok:guitar,hyp:tok:swings,,
285,pre:tok:steering,hyp:tok:kids,,
286,pre:tok:ship,pre:tok:inspecting,,
287,pre:tok:fall,hyp:tok:fisherman,,
288,hyp:tok:learning,hyp:tok:fishing,,
289,pre:tok:observe,hyp:tok:shower,,
290,pre:tok:year,pre:tok:parked,,
291,hyp:tok:clothed,pre:tok:marching,,
292,pre:tok:fish,pre:tok:taxi,,
293,pre:tok:outside,pre:tok:vehicles,,
294,pre:tok:soda,pre:tok:camping,,
295,hyp:tok:just,hyp:tok:wedding,,
296,pre:tok:finished,hyp:tok:calf,,
297,hyp:tok:near,hyp:tok:baking,,
298,pre:tok:stick,pre:tok:museum,,
299,hyp:tok:displays,hyp:tok:bridge,,
300,pre:tok:dirt,hyp:tok:drinks,,
301,hyp:tok:walked,pre:tok:teen,,
302,pre:tok:possibly,hyp:tok:pushing,,
303,pre:tok:slam,pre:tok:curly,,
304,hyp:tok:runs,pre:tok:down,,
305,hyp:tok:hugging,hyp:tok:museum,,
306,hyp:tok:taking,hyp:tok:brothers,,
307,hyp:tok:cap,pre:tok:golfer,,
308,pre:tok:cooking,hyp:tok:upset,,
309,hyp:tok:says,hyp:tok:herself,,
310,pre:tok:pass,pre:tok:after,,
311,pre:tok:caught,pre:tok:swimsuit,,
312,hyp:tok:international,hyp:tok:balcony,,
313,pre:tok:digging,hyp:tok:giant,,
314,hyp:tok:shelf,pre:tok:apron,,
315,pre:tok:carving,hyp:tok:shirt,,
316,hyp:tok:lies,hyp:tok:lap,,
317,pre:tok:covered,hyp:tok:gloves,,
318,pre:tok:music,pre:tok:buses,,
319,pre:tok:order,pre:tok:lemons,,
320,pre:tok:backs,hyp:tok:statue,,
321,pre:tok:trip,pre:tok:native,,
322,pre:tok:hillside,hyp:tok:day,,
323,hyp:tok:canadian,,,
324,pre:tok:grass,,,
325,hyp:tok:anything,,,
326,hyp:tok:2012,,,
327,hyp:tok:fresh,,,
328,pre:tok:discussing,,,
329,pre:tok:halloween,,,
330,pre:tok:no,,,
331,pre:tok:electronics,,,
332,pre:tok:push,,,
333,pre:tok:backpack,,,
334,pre:tok:trick,,,
335,pre:tok:converse,,,
336,hyp:tok:curtain,,,
337,pre:tok:teaching,,,
338,hyp:tok:directions,,,
339,pre:tok:large,,,
340,hyp:tok:wheelchair,,,
341,hyp:tok:kneels,,,
342,pre:tok:staring,,,
343,pre:tok:straw,,,
344,hyp:tok:goggles,,,
345,pre:tok:costumed,,,
346,pre:tok:priest,,,
347,hyp:tok:summer,,,
348,pre:tok:skills,,,
349,hyp:tok:kids,,,
350,hyp:tok:mountain,,,
351,pre:tok:heels,,,
352,hyp:tok:motorcycle,,,
353,hyp:tok:fishing,,,
354,pre:tok:shown,,,
355,hyp:tok:shower,,,
356,pre:tok:climb,,,
357,hyp:tok:costumed,,,
358,pre:tok:town,,,
359,pre:tok:parked,,,
360,pre:tok:object,,,
361,hyp:tok:visiting,,,
362,pre:tok:marching,,,
363,pre:tok:string,,,
364,pre:tok:dancers,,,
365,hyp:tok:skateboards,,,
366,hyp:tok:kicking,,,
367,hyp:tok:keyboard,,,
368,hyp:tok:hairnet,,,
369,hyp:tok:milk,,,
370,hyp:tok:plays,,,
371,hyp:tok:fireman,,,
372,hyp:tok:throwing,,,
373,pre:tok:pedaling,,,
374,hyp:tok:baking,,,
375,pre:tok:it,,,
376,hyp:tok:rowing,,,
377,pre:tok:wizard,,,
378,pre:tok:teen,,,
379,pre:tok:hose,,,
380,pre:tok:passersby,,,
381,pre:tok:car,,,
382,hyp:tok:podium,,,
383,hyp:tok:brothers,,,
384,pre:tok:there,,,
385,hyp:tok:war,,,
386,hyp:tok:everywhere,,,
387,pre:tok:another,,,
388,hyp:tok:violin,,,
389,pre:tok:tiny,,,
390,pre:tok:addressing,,,
391,pre:tok:stringed,,,
392,pre:tok:site,,,
393,pre:tok:sledgehammer,,,
394,pre:tok:buses,,,
395,hyp:tok:vegetable,,,
396,hyp:tok:leading,,,
397,hyp:tok:blocks,,,
398,pre:tok:sports,,,
399,pre:tok:alone,,,
400,pre:tok:gold,,,
401,hyp:tok:york,,,
402,hyp:tok:piano,,,
403,pre:tok:world,,,
404,hyp:tok:five,,,
405,pre:tok:chess,,,
406,hyp:tok:nice,,,
407,hyp:tok:knee,,,
408,pre:tok:accompanied,,,
409,hyp:tok:hate,,,
