,Cluster1,Cluster2,Cluster3,Cluster4
44,pre:tok:puts,pre:tok:wheeler,pre:tok:playground,hyp:tok:waterfall
45,pre:tok:kids,hyp:tok:shooting,hyp:tok:vacation,pre:tok:ocean
46,hyp:tok:rival,pre:tok:walks,hyp:tok:suspended,pre:tok:birthday
47,hyp:tok:number,pre:tok:else,hyp:tok:climbs,pre:tok:nutcracker
48,pre:tok:brown,hyp:tok:casual,hyp:tok:course,pre:tok:glasses
49,hyp:tok:groceries,pre:tok:stunt,pre:tok:concert,pre:tok:only
50,hyp:tok:bowling,pre:tok:prepare,hyp:tok:eight,hyp:tok:swing
51,pre:tok:struggling,pre:tok:belt,hyp:tok:orchestra,pre:tok:shooting
52,pre:tok:different,pre:tok:stage,hyp:tok:japanese,hyp:tok:indoors
53,hyp:tok:exercising,hyp:tok:store,pre:tok:young,pre:tok:images
54,pre:tok:biker,hyp:tok:appears,hyp:tok:moving,pre:tok:television
55,pre:tok:shoveling,pre:tok:puddle,hyp:tok:tops,pre:tok:pier
56,pre:tok:telling,pre:tok:walked,pre:tok:dead,hyp:tok:curtain
57,pre:tok:pose,hyp:tok:into,pre:tok:wash,pre:tok:building
58,hyp:tok:i,pre:tok:front,pre:tok:carriage,hyp:tok:brushing
59,hyp:tok:drives,hyp:tok:gear,hyp:tok:mural,pre:tok:gymnasium
60,hyp:tok:guys,hyp:tok:pulled,hyp:tok:baseball,hyp:tok:other
61,hyp:tok:jump,hyp:tok:kid,hyp:tok:!,pre:tok:benches
62,hyp:tok:buys,pre:tok:surfboard,hyp:tok:draped,hyp:tok:coat
63,pre:tok:i,hyp:tok:falls,pre:tok:eight,pre:tok:helps
64,pre:tok:lap,pre:tok:mall,hyp:tok:shops,pre:tok:football
65,hyp:tok:repair,pre:tok:as,pre:tok:against,pre:tok:tables
66,pre:tok:fun,hyp:tok:diver,pre:tok:shooting,pre:tok:dark
67,pre:tok:farmer,hyp:tok:up,hyp:tok:cars,pre:tok:wild
68,hyp:tok:mirror,pre:tok:flowered,hyp:tok:full,hyp:tok:bathtub
69,pre:tok:curb,hyp:tok:shop,pre:tok:experiment,hyp:tok:different
70,pre:tok:skateboarding,hyp:tok:hillside,hyp:tok:boys,hyp:tok:skater
71,hyp:tok:case,hyp:tok:anything,hyp:tok:begins,hyp:tok:cuts
72,pre:tok:waves,hyp:tok:arena,pre:tok:pie,hyp:tok:fighting
73,pre:tok:hot,hyp:tok:amusement,pre:tok:looking,hyp:tok:chef
74,pre:tok:game,pre:tok:army,hyp:tok:powerpoint,pre:tok:runner
75,pre:tok:bike,hyp:tok:airport,hyp:tok:phone,hyp:tok:wrapped
76,hyp:tok:station,pre:tok:best,pre:tok:turns,pre:tok:cooks
77,pre:tok:tent,pre:tok:strike,pre:tok:6,hyp:tok:uniformed
78,hyp:tok:well,pre:tok:jet,hyp:tok:brushing,pre:tok:him
79,pre:tok:vacation,hyp:tok:sidewalk,hyp:tok:yellow,hyp:tok:classroom
80,pre:tok:word,pre:tok:nutcracker,hyp:tok:tired,pre:tok:crossing
81,hyp:tok:furniture,pre:tok:dead,hyp:tok:car,pre:tok:sunlight
82,pre:tok:studio,hyp:tok:weapons,hyp:tok:speaking,hyp:tok:bowl
83,pre:tok:bearded,pre:tok:hairnet,pre:tok:seems,hyp:tok:wet
84,pre:tok:camera,pre:tok:cherry,hyp:tok:tools,hyp:tok:visiting
85,hyp:tok:trip,pre:tok:crafts,hyp:tok:from,hyp:tok:bus
86,hyp:tok:slam,hyp:tok:dingy,pre:tok:large,pre:tok:live
87,hyp:tok:sunny,hyp:tok:cream,hyp:tok:groom,pre:tok:includes
88,hyp:tok:photographing,pre:tok:making,pre:tok:laundromat,hyp:tok:doctors
89,hyp:tok:sides,pre:tok:platform,hyp:tok:bowling,hyp:tok:story
90,hyp:tok:throw,hyp:tok:left,hyp:tok:12,pre:tok:shelter
91,pre:tok:chairs,hyp:tok:trick,hyp:tok:setting,pre:tok:one
92,hyp:tok:rocky,hyp:tok:move,pre:tok:chat,hyp:tok:harnesses
93,hyp:tok:image,pre:tok:numbered,pre:tok:like,hyp:tok:least
94,pre:tok:backpacks,hyp:tok:cars,pre:tok:heading,hyp:tok:swim
95,pre:tok:food,pre:tok:skateboard,hyp:tok:sound,pre:tok:vehicles
96,hyp:tok:small,hyp:tok:begins,hyp:tok:lane,hyp:tok:sheep
97,pre:tok:rowing,hyp:tok:swims,pre:tok:red,hyp:tok:deer
98,hyp:tok:pretending,hyp:tok:sticks,hyp:tok:selling,pre:tok:indoor
99,hyp:tok:coffee,pre:tok:lane,hyp:tok:convertible,hyp:tok:booth
100,pre:tok:snowboarding,pre:tok:pier,pre:tok:warehouse,hyp:tok:waist
101,hyp:tok:rack,pre:tok:converse,pre:tok:staring,hyp:tok:acoustic
102,hyp:tok:denim,hyp:tok:home,hyp:tok:beige,hyp:tok:cafeteria
103,hyp:tok:costumes,hyp:tok:gun,hyp:tok:pool,hyp:tok:past
104,hyp:tok:wares,hyp:tok:turns,pre:tok:fly,pre:tok:concrete
105,hyp:tok:half,hyp:tok:pictured,hyp:tok:only,hyp:tok:girls
106,pre:tok:play,hyp:tok:lighting,hyp:tok:ears,pre:tok:boardwalk
107,hyp:tok:cricket,pre:tok:excited,hyp:tok:present,hyp:tok:groups
108,hyp:tok:computer,pre:tok:large,hyp:tok:clothing,pre:tok:child
109,pre:tok:chef,pre:tok:cement,hyp:tok:sleep,hyp:tok:marathon
110,hyp:tok:shade,pre:tok:dish,pre:tok:husky,pre:tok:gets
111,hyp:tok:during,hyp:tok:steering,hyp:tok:boards,hyp:tok:race
112,hyp:tok:identical,pre:tok:makeup,pre:tok:baby,pre:tok:sandals
113,pre:tok:whose,hyp:tok:groom,pre:tok:walking,pre:tok:museum
114,hyp:tok:bowls,hyp:tok:bowling,hyp:tok:summer,hyp:tok:sad
115,hyp:tok:trumpet,pre:tok:see,pre:tok:women,pre:tok:word
116,hyp:tok:professional,hyp:tok:year,hyp:tok:tube,hyp:tok:cool
117,pre:tok:chinese,pre:tok:enthusiasts,hyp:tok:mountain,hyp:tok:pile
118,hyp:tok:pick,pre:tok:stars,hyp:tok:pots,hyp:tok:any
119,hyp:tok:soldier,pre:tok:marathon,hyp:tok:bride,pre:tok:quickly
120,hyp:tok:sits,hyp:tok:animals,hyp:tok:doors,pre:tok:wizard
121,pre:tok:produce,hyp:tok:bikini,pre:tok:cooks,pre:tok:courtyard
122,hyp:tok:laundromat,pre:tok:wild,pre:tok:humans,hyp:tok:hang
123,pre:tok:headscarf,pre:tok:fly,hyp:tok:dog,pre:tok:conversation
124,pre:tok:compete,hyp:tok:surf,hyp:tok:no,hyp:tok:soccer
125,hyp:tok:spring,hyp:tok:only,hyp:tok:uniformed,pre:tok:cool
126,pre:tok:thinking,hyp:tok:instructor,pre:tok:others,hyp:tok:costume
127,pre:tok:course,pre:tok:diaper,hyp:tok:fishing,hyp:tok:not
128,pre:tok:together,hyp:tok:sleep,hyp:tok:lab,hyp:tok:bicycle
129,hyp:tok:last,hyp:tok:boards,hyp:tok:formal,pre:tok:-
130,pre:tok:mirror,hyp:tok:heels,pre:tok:beach,hyp:tok:break
131,pre:tok:someone,hyp:tok:teen,hyp:tok:bus,hyp:tok:sunny
132,hyp:tok:protecting,hyp:tok:body,pre:tok:live,pre:tok:meet
133,hyp:tok:team,pre:tok:supermarket,hyp:tok:numbers,pre:tok:;
134,hyp:tok:sunlight,pre:tok:pants,pre:tok:fetch,pre:tok:barn
135,pre:tok:terrain,hyp:tok:party,hyp:tok:fetch,hyp:tok:has
136,hyp:tok:colorful,pre:tok:hang,pre:tok:races,pre:tok:golfer
137,pre:tok:china,hyp:tok:river,hyp:tok:finishing,pre:tok:buy
138,hyp:tok:helps,hyp:tok:uniformed,hyp:tok:edge,hyp:tok:rocky
139,hyp:tok:fish,pre:tok:remote,hyp:tok:fingers,pre:tok:poker
140,pre:tok:lady,hyp:tok:bed,hyp:tok:hair,hyp:tok:couple
141,hyp:tok:child,pre:tok:homeless,pre:tok:peace,hyp:tok:daughters
142,hyp:tok:female,pre:tok:shown,hyp:tok:cloudy,pre:tok:drums
143,hyp:tok:ground,pre:tok:tire,pre:tok:laundry,pre:tok:stairs
144,pre:tok:out,pre:tok:practice,hyp:tok:sheep,hyp:tok:stopped
145,pre:tok:couple,hyp:tok:costumed,hyp:tok:milk,pre:tok:shoot
146,pre:tok:behind,pre:tok:lying,hyp:tok:plays,pre:tok:vest
147,pre:tok:walked,hyp:tok:chases,hyp:tok:kissing,pre:tok:sleeping
148,pre:tok:girls,pre:tok:babies,hyp:tok:pipes,pre:tok:another
149,pre:tok:front,pre:tok:near,pre:tok:flowers,hyp:tok:walkway
150,hyp:tok:festival,pre:tok:farmers,pre:tok:stream,pre:tok:mcdonald
151,pre:tok:riding,hyp:tok:stay,hyp:tok:girls,hyp:tok:handing
152,pre:tok:use,hyp:tok:traditional,pre:tok:napping,pre:tok:event
153,pre:tok:lunch,hyp:tok:ball,pre:tok:playing,pre:tok:going
154,hyp:tok:amusement,pre:tok:live,hyp:tok:parade,pre:tok:six
155,hyp:tok:draped,pre:tok:win,hyp:tok:happy,pre:tok:basketball
156,hyp:tok:boys,hyp:tok:volleyball,hyp:tok:jogging,hyp:tok:bottles
157,pre:tok:straight,hyp:tok:rollerskating,hyp:tok:marathon,pre:tok:cup
158,pre:tok:skateboard,hyp:tok:bar,hyp:tok:headphones,pre:tok:stringed
159,pre:tok:masks,hyp:tok:next,pre:tok:league,pre:tok:skyline
160,hyp:tok:sings,hyp:tok:brother,pre:tok:museum,hyp:tok:trying
161,pre:tok:smile,pre:tok:its,pre:tok:sandals,hyp:tok:event
162,hyp:tok:greyhound,pre:tok:performers,pre:tok:sandwich,hyp:tok:vegetable
163,hyp:tok:year,hyp:tok:milk,hyp:tok:straight,hyp:tok:'s
164,hyp:tok:they,pre:tok:hug,pre:tok:kiss,pre:tok:daughters
165,hyp:tok:spray,pre:tok:upwards,hyp:tok:merchandise,hyp:tok:yarn
166,hyp:tok:surf,pre:tok:indoor,pre:tok:blanket,hyp:tok:boy
167,hyp:tok:guitarist,hyp:tok:plays,hyp:tok:nothing,hyp:tok:laying
168,hyp:tok:produce,hyp:tok:waist,pre:tok:she,hyp:tok:as
169,hyp:tok:photographers,hyp:tok:past,hyp:tok:first,pre:tok:wall
170,hyp:tok:drums,pre:tok:napping,hyp:tok:magazine,hyp:tok:curly
171,hyp:tok:pillow,hyp:tok:attempt,hyp:tok:sad,hyp:tok:butterfly
172,hyp:tok:terrain,pre:tok:playing,hyp:tok:control,pre:tok:auditorium
173,hyp:tok:writing,hyp:tok:groups,hyp:tok:tan,pre:tok:starting
174,hyp:tok:bed,pre:tok:golden,hyp:tok:puddle,pre:tok:laboratory
175,pre:tok:father,pre:tok:traveling,pre:tok:garage,hyp:tok:inflatable
176,hyp:tok:police,hyp:tok:books,hyp:tok:enjoying,hyp:tok:hotel
177,pre:tok:training,hyp:tok:tutu,hyp:tok:ocean,hyp:tok:free
178,pre:tok:kayak,hyp:tok:cafe,hyp:tok:rowing,hyp:tok:sits
179,pre:tok:wares,pre:tok:elephant,hyp:tok:bamboo,hyp:tok:men
180,hyp:tok:bass,pre:tok:clothes,hyp:tok:trunks,hyp:tok:crowded
181,pre:tok:rink,hyp:tok:office,hyp:tok:fan,pre:tok:hiding
182,hyp:tok:beer,pre:tok:child,pre:tok:car,hyp:tok:dogs
183,hyp:tok:video,pre:tok:between,hyp:tok:soccer,hyp:tok:cleaning
184,hyp:tok:blouse,pre:tok:gentleman,pre:tok:motorcycles,pre:tok:countryside
185,pre:tok:control,hyp:tok:blonde,pre:tok:doctors,hyp:tok:chinese
186,hyp:tok:fell,pre:tok:person,pre:tok:clouds,pre:tok:liquid
187,hyp:tok:cafeteria,hyp:tok:straight,hyp:tok:courtyard,hyp:tok:buildings
188,hyp:tok:shoot,hyp:tok:audience,pre:tok:females,pre:tok:soda
189,hyp:tok:marathon,pre:tok:lay,pre:tok:bench,hyp:tok:name
190,pre:tok:boards,hyp:tok:atv,pre:tok:running,pre:tok:pulled
191,hyp:tok:band,hyp:tok:owner,hyp:tok:cake,hyp:tok:upright
192,hyp:tok:chewing,hyp:tok:glasses,hyp:tok:brothers,hyp:tok:racetrack
193,hyp:tok:fire,pre:tok:poster,hyp:tok:water,hyp:tok:brushes
194,pre:tok:rest,hyp:tok:hallway,pre:tok:surf,hyp:tok:carnival
195,pre:tok:business,pre:tok:fence,pre:tok:golfer,hyp:tok:guitars
196,pre:tok:checkered,hyp:tok:subway,hyp:tok:couple,hyp:tok:last
197,hyp:tok:creating,pre:tok:vacation,hyp:tok:jerseys,
198,hyp:tok:tiles,pre:tok:word,hyp:tok:upset,
199,hyp:tok:cameras,hyp:tok:some,pre:tok:among,
200,pre:tok:living,hyp:tok:cheerleading,hyp:tok:feet,
201,pre:tok:meet,hyp:tok:angry,hyp:tok:young,
202,pre:tok:microphone,hyp:tok:play,hyp:tok:around,
203,pre:tok:skateboarder,pre:tok:crib,pre:tok:shoot,
204,hyp:tok:countryside,pre:tok:quickly,pre:tok:mural,
205,hyp:tok:room,pre:tok:wizard,pre:tok:late,
206,hyp:tok:barely,hyp:tok:indian,hyp:tok:bows,
207,pre:tok:angry,hyp:tok:hats,hyp:tok:haired,
208,pre:tok:toddler,pre:tok:courtyard,pre:tok:rowing,
209,pre:tok:leaf,hyp:tok:bottoms,pre:tok:casual,
210,hyp:tok:muddy,hyp:tok:tag,hyp:tok:favorite,
211,pre:tok:shoot,hyp:tok:desert,pre:tok:corn,
212,hyp:tok:make,pre:tok:winter,pre:tok:happy,
213,hyp:tok:chicken,pre:tok:surfing,pre:tok:partially,
214,hyp:tok:written,hyp:tok:dish,pre:tok:hits,
215,hyp:tok:clean,hyp:tok:costume,pre:tok:going,
216,pre:tok:movie,pre:tok:ground,hyp:tok:cigarette,
217,hyp:tok:machine,pre:tok:river,hyp:tok:coffee,
218,hyp:tok:television,hyp:tok:podium,pre:tok:decorative,
219,hyp:tok:preparing,hyp:tok:bicycle,pre:tok:arrive,
220,hyp:tok:building,pre:tok:trail,hyp:tok:denim,
221,hyp:tok:about,hyp:tok:model,pre:tok:students,
222,hyp:tok:cats,pre:tok:n't,pre:tok:hit,
223,hyp:tok:photographs,hyp:tok:shoveling,hyp:tok:shirt,
224,hyp:tok:robe,pre:tok:working,hyp:tok:half,
225,pre:tok:picking,pre:tok:barn,pre:tok:play,
226,hyp:tok:rope,pre:tok:yelling,pre:tok:cup,
227,hyp:tok:holding,hyp:tok:water,hyp:tok:chatting,
228,pre:tok:handling,hyp:tok:has,hyp:tok:trying,
229,pre:tok:painted,pre:tok:open,hyp:tok:relaxing,
230,hyp:tok:cardboard,hyp:tok:way,hyp:tok:wineglass,
231,pre:tok:colorful,hyp:tok:sandwiches,hyp:tok:gravel,
232,hyp:tok:sport,hyp:tok:stroller,hyp:tok:clear,
233,pre:tok:folding,hyp:tok:image,pre:tok:hair,
234,pre:tok:wig,pre:tok:surf,hyp:tok:bikes,
235,pre:tok:asian,pre:tok:rock,hyp:tok:landing,
236,pre:tok:suspenders,pre:tok:life,hyp:tok:television,
237,hyp:tok:new,hyp:tok:below,hyp:tok:elderly,
238,hyp:tok:lamp,hyp:tok:pizza,hyp:tok:hug,
239,hyp:tok:boat,hyp:tok:low,pre:tok:learning,
240,hyp:tok:softball,pre:tok:swimming,hyp:tok:with,
241,pre:tok:bat,pre:tok:dressed,hyp:tok:statue,
242,hyp:tok:instruments,hyp:tok:favorite,hyp:tok:yarn,
243,pre:tok:design,hyp:tok:dock,pre:tok:bicyclists,
244,pre:tok:activity,hyp:tok:school,hyp:tok:boy,
245,pre:tok:guitars,pre:tok:hits,hyp:tok:uses,
246,pre:tok:hangs,pre:tok:skinned,hyp:tok:run,
247,hyp:tok:arms,hyp:tok:conductor,pre:tok:!,
248,hyp:tok:sidewalk,hyp:tok:older,pre:tok:soap,
249,hyp:tok:black,hyp:tok:coffee,pre:tok:skates,
250,hyp:tok:knitting,pre:tok:enjoys,hyp:tok:scooters,
251,pre:tok:television,pre:tok:play,hyp:tok:empty,
252,pre:tok:laughing,pre:tok:listens,hyp:tok:students,
253,pre:tok:ceremony,pre:tok:city,hyp:tok:scouts,
254,hyp:tok:chasing,hyp:tok:hate,pre:tok:practicing,
255,pre:tok:lane,pre:tok:flags,pre:tok:hiding,
256,pre:tok:building,pre:tok:stringed,hyp:tok:dogs,
257,hyp:tok:stars,hyp:tok:shaped,pre:tok:trampoline,
258,pre:tok:snowman,hyp:tok:clean,pre:tok:skiing,
259,hyp:tok:too,hyp:tok:saw,hyp:tok:mask,
260,pre:tok:chat,hyp:tok:protesting,pre:tok:thinking,
261,hyp:tok:jet,hyp:tok:before,hyp:tok:friends,
262,pre:tok:wild,pre:tok:three,pre:tok:liquid,
263,hyp:tok:skater,hyp:tok:television,pre:tok:sound,
264,pre:tok:got,pre:tok:kite,hyp:tok:feeding,
265,hyp:tok:wrapped,pre:tok:goggles,hyp:tok:laboratory,
266,hyp:tok:sandwich,pre:tok:gives,hyp:tok:chinese,
267,pre:tok:clown,pre:tok:ballet,pre:tok:chess,
268,hyp:tok:walmart,hyp:tok:dinner,hyp:tok:drinking,
269,hyp:tok:surfing,pre:tok:closed,pre:tok:suit,
270,hyp:tok:seven,hyp:tok:puzzle,pre:tok:get,
271,pre:tok:giant,hyp:tok:5,pre:tok:'s,
272,pre:tok:tunnel,pre:tok:steering,pre:tok:mirror,
273,hyp:tok:dance,pre:tok:hikers,hyp:tok:parking,
274,hyp:tok:project,hyp:tok:butterfly,,
275,hyp:tok:throws,hyp:tok:everyone,,
276,pre:tok:ready,pre:tok:auditorium,,
277,pre:tok:musician,pre:tok:alone,,
278,pre:tok:this,hyp:tok:down,,
279,hyp:tok:holiday,hyp:tok:talk,,
280,hyp:tok:packages,hyp:tok:funny,,
281,hyp:tok:mid,pre:tok:creating,,
282,hyp:tok:handed,pre:tok:tea,,
283,hyp:tok:gymnasium,pre:tok:trampoline,,
284,hyp:tok:snowball,pre:tok:shark,,
285,pre:tok:swims,pre:tok:sound,,
286,hyp:tok:subway,pre:tok:thinking,,
287,hyp:tok:night,hyp:tok:piano,,
288,hyp:tok:angry,hyp:tok:face,,
289,pre:tok:grocery,hyp:tok:holding,,
290,pre:tok:driving,pre:tok:outside,,
291,hyp:tok:fan,pre:tok:act,,
292,hyp:tok:dishes,pre:tok:chases,,
293,pre:tok:everywhere,hyp:tok:street,,
294,pre:tok:jean,hyp:tok:through,,
295,hyp:tok:microphone,hyp:tok:brushes,,
296,pre:tok:button,hyp:tok:husky,,
297,hyp:tok:has,hyp:tok:lumberjack,,
298,hyp:tok:yelling,pre:tok:tee,,
299,pre:tok:daughter,,,
300,pre:tok:rock,,,
301,pre:tok:shaving,,,
302,hyp:tok:various,,,
303,pre:tok:match,,,
304,hyp:tok:ledge,,,
305,hyp:tok:dock,,,
306,pre:tok:lake,,,
307,hyp:tok:bottles,,,
308,pre:tok:pipe,,,
309,hyp:tok:walk,,,
310,pre:tok:from,,,
311,pre:tok:candy,,,
312,hyp:tok:stripe,,,
313,hyp:tok:filled,,,
314,pre:tok:karate,,,
315,pre:tok:goat,,,
316,hyp:tok:n't,,,
317,hyp:tok:riding,,,
318,hyp:tok:maroon,,,
319,pre:tok:all,,,
320,pre:tok:learning,,,
321,pre:tok:hanging,,,
322,hyp:tok:'s,,,
323,hyp:tok:cross,,,
324,pre:tok:skiing,,,
325,pre:tok:bicycles,,,
326,hyp:tok:lying,,,
327,hyp:tok:face,,,
328,pre:tok:pet,,,
329,pre:tok:suit,,,
330,pre:tok:her,,,
331,hyp:tok:whose,,,
332,pre:tok:put,,,
333,hyp:tok:wooden,,,
334,pre:tok:sunset,,,
335,pre:tok:similar,,,
336,hyp:tok:chat,,,
337,hyp:tok:push,,,
338,hyp:tok:officers,,,
339,pre:tok:chopping,,,
340,hyp:tok:talks,,,
341,pre:tok:fallen,,,
342,pre:tok:tattoos,,,
343,hyp:tok:court,,,
344,hyp:tok:backpack,,,
345,pre:tok:least,,,
346,hyp:tok:staircase,,,
347,pre:tok:jumped,,,
348,hyp:tok:tattoo,,,
349,pre:tok:steel,,,
350,hyp:tok:customer,,,
351,hyp:tok:suspended,,,
352,hyp:tok:popsicle,,,
353,hyp:tok:chess,,,
354,pre:tok:race,,,
355,pre:tok:pots,,,
356,pre:tok:by,,,
357,hyp:tok:look,,,
358,hyp:tok:eight,,,
359,pre:tok:items,,,
360,pre:tok:birthday,,,
361,pre:tok:raining,,,
362,hyp:tok:science,,,
363,hyp:tok:passed,,,
364,pre:tok:antique,,,
365,hyp:tok:gathered,,,
366,hyp:tok:ramp,,,
367,pre:tok:seat,,,
368,hyp:tok:girlfriend,,,
369,pre:tok:tank,,,
370,pre:tok:gathering,,,
371,pre:tok:heading,,,
372,pre:tok:hydrant,,,
373,hyp:tok:ft,,,
374,hyp:tok:sound,,,
375,hyp:tok:truck,,,
376,pre:tok:cameras,,,
377,hyp:tok:present,,,
378,hyp:tok:boards,,,
379,pre:tok:individual,,,
380,hyp:tok:motor,,,
381,hyp:tok:pots,,,
382,hyp:tok:fisherman,,,
383,hyp:tok:hardware,,,
384,hyp:tok:suit,,,
385,hyp:tok:skateboarder,,,
386,pre:tok:beach,,,
387,pre:tok:us,,,
388,hyp:tok:screaming,,,
389,pre:tok:one,,,
390,hyp:tok:edge,,,
391,hyp:tok:may,,,
392,pre:tok:sits,,,
393,pre:tok:camping,,,
394,hyp:tok:skirts,,,
395,pre:tok:too,,,
396,pre:tok:cute,,,
397,hyp:tok:magazine,,,
398,pre:tok:singer,,,
399,pre:tok:crane,,,
400,hyp:tok:fake,,,
401,pre:tok:attached,,,
402,pre:tok:younger,,,
403,hyp:tok:competing,,,
404,pre:tok:golfer,,,
405,pre:tok:wife,,,
406,hyp:tok:pizza,,,
407,hyp:tok:herself,,,
408,hyp:tok:enjoy,,,
409,pre:tok:cafe,,,
410,hyp:tok:grill,,,
411,pre:tok:form,,,
412,hyp:tok:wild,,,
413,hyp:tok:older,,,
414,pre:tok:works,,,
415,pre:tok:rescue,,,
416,pre:tok:their,,,
417,hyp:tok:family,,,
418,hyp:tok:saw,,,
419,hyp:tok:bottom,,,
420,hyp:tok:dry,,,
421,pre:tok:glass,,,
422,hyp:tok:puzzle,,,
423,pre:tok:native,,,
424,hyp:tok:uses,,,
425,pre:tok:jogging,,,
426,pre:tok:numbers,,,
427,pre:tok:instruments,,,
428,hyp:tok:plastic,,,
429,pre:tok:old,,,
430,pre:tok:sister,,,
431,hyp:tok:upright,,,
432,pre:tok:book,,,
