,Cluster1,Cluster2,Cluster3,Cluster4
84,pre:tok:equipment,pre:tok:dogs,hyp:tok:turns,pre:tok:mouths
85,hyp:tok:school,pre:tok:talk,pre:tok:balcony,hyp:tok:train
86,hyp:tok:it,hyp:tok:fingers,pre:tok:phone,pre:tok:elderly
87,pre:tok:cart,pre:tok:curb,hyp:tok:hiker,hyp:tok:exercising
88,pre:tok:many,pre:tok:multicolored,hyp:tok:if,hyp:tok:hits
89,pre:tok:sand,pre:tok:trashcan,hyp:tok:trampoline,hyp:tok:surfer
90,pre:tok:along,hyp:tok:booth,pre:tok:showing,pre:tok:desks
91,pre:tok:hair,pre:tok:game,hyp:tok:number,hyp:tok:captured
92,hyp:tok:bikes,hyp:tok:girls,hyp:tok:coat,hyp:tok:sleep
93,hyp:tok:because,pre:tok:bike,pre:tok:brown,pre:tok:kid
94,hyp:tok:elderly,pre:tok:air,hyp:tok:laughing,hyp:tok:crossing
95,pre:tok:ballet,pre:tok:dancer,hyp:tok:music,hyp:tok:carrying
96,hyp:tok:stick,hyp:tok:waters,pre:tok:guys,pre:tok:women
97,hyp:tok:boy,hyp:tok:happy,hyp:tok:lifting,pre:tok:games
98,hyp:tok:as,pre:tok:hiking,hyp:tok:performing,hyp:tok:mud
99,pre:tok:wall,pre:tok:sandwich,hyp:tok:poor,pre:tok:store
100,hyp:tok:off,hyp:tok:together,hyp:tok:bikini,hyp:tok:jump
101,pre:tok:busy,pre:tok:guitar,pre:tok:elderly,hyp:tok:party
102,pre:tok:seated,hyp:tok:rock,pre:tok:arts,hyp:tok:river
103,pre:tok:toward,hyp:tok:crying,pre:tok:desks,hyp:tok:flower
104,pre:tok:bridge,hyp:tok:sister,pre:tok:telling,hyp:tok:african
105,hyp:tok:win,hyp:tok:unseen,pre:tok:pose,hyp:tok:dog
106,hyp:tok:dark,hyp:tok:raining,hyp:tok:lake,pre:tok:batter
107,pre:tok:crowded,hyp:tok:broken,hyp:tok:i,hyp:tok:open
108,hyp:tok:food,pre:tok:several,hyp:tok:carrying,hyp:tok:what
109,hyp:tok:watch,hyp:tok:arrive,hyp:tok:beside,hyp:tok:brush
110,pre:tok:picture,hyp:tok:deck,pre:tok:games,pre:tok:gathered
111,pre:tok:structure,pre:tok:camera,hyp:tok:party,pre:tok:sled
112,pre:tok:held,hyp:tok:trip,pre:tok:soldier,pre:tok:wine
113,pre:tok:they,hyp:tok:seat,pre:tok:i,pre:tok:jeep
114,hyp:tok:children,hyp:tok:house,hyp:tok:flower,pre:tok:including
115,hyp:tok:basketball,hyp:tok:break,hyp:tok:african,pre:tok:lime
116,pre:tok:talking,hyp:tok:sunny,hyp:tok:brush,pre:tok:waterfall
117,pre:tok:pile,pre:tok:top,hyp:tok:open,pre:tok:gear
118,hyp:tok:picture,hyp:tok:tries,pre:tok:passing,hyp:tok:table
119,hyp:tok:hot,hyp:tok:more,pre:tok:sled,hyp:tok:east
120,pre:tok:dancing,hyp:tok:throw,pre:tok:jeep,hyp:tok:decorated
121,hyp:tok:instrument,pre:tok:chairs,hyp:tok:flags,hyp:tok:being
122,hyp:tok:this,pre:tok:atv,pre:tok:near,hyp:tok:drive
123,pre:tok:cleaning,hyp:tok:color,pre:tok:acoustic,hyp:tok:microscopes
124,pre:tok:bags,hyp:tok:sacks,pre:tok:crime,pre:tok:fetch
125,hyp:tok:player,hyp:tok:movie,pre:tok:waterfall,pre:tok:dances
126,hyp:tok:store,pre:tok:stairs,pre:tok:bicycle,pre:tok:farmer
127,hyp:tok:singing,pre:tok:plane,pre:tok:puzzle,hyp:tok:hide
128,hyp:tok:talking,pre:tok:atop,pre:tok:fun,pre:tok:drivers
129,pre:tok:room,hyp:tok:grilling,hyp:tok:being,hyp:tok:horse
130,pre:tok:coat,pre:tok:food,hyp:tok:decorated,hyp:tok:points
131,pre:tok:brightly,pre:tok:throws,hyp:tok:microscopes,pre:tok:color
132,hyp:tok:asian,pre:tok:being,pre:tok:sheet,hyp:tok:fingers
133,pre:tok:midair,hyp:tok:small,hyp:tok:hide,hyp:tok:drill
134,hyp:tok:reading,pre:tok:leg,hyp:tok:horse,hyp:tok:cloudy
135,hyp:tok:little,hyp:tok:pretending,hyp:tok:drill,pre:tok:examine
136,pre:tok:against,hyp:tok:it,hyp:tok:leaning,pre:tok:game
137,hyp:tok:vehicle,pre:tok:equipment,pre:tok:eye,pre:tok:bike
138,hyp:tok:he,pre:tok:starts,pre:tok:curb,pre:tok:air
139,pre:tok:horses,pre:tok:snowboarding,pre:tok:hug,hyp:tok:shoe
140,pre:tok:crowd,pre:tok:cart,hyp:tok:married,hyp:tok:mannequin
141,pre:tok:smiling,pre:tok:arrive,pre:tok:waves,hyp:tok:waters
142,pre:tok:brunette,hyp:tok:costumes,hyp:tok:booth,pre:tok:golden
143,pre:tok:fair,pre:tok:many,hyp:tok:waist,hyp:tok:horned
144,pre:tok:plaid,pre:tok:scenic,pre:tok:singing,hyp:tok:vehicles
145,hyp:tok:making,pre:tok:puppy,pre:tok:game,hyp:tok:strip
146,hyp:tok:animal,pre:tok:sand,pre:tok:air,pre:tok:gentleman
147,pre:tok:house,hyp:tok:computer,hyp:tok:shoe,hyp:tok:blonde
148,pre:tok:red,pre:tok:sneakers,hyp:tok:mannequin,pre:tok:person
149,hyp:tok:participating,hyp:tok:shade,hyp:tok:waters,hyp:tok:sweatshirt
150,pre:tok:path,hyp:tok:bikes,hyp:tok:lit,hyp:tok:audience
151,pre:tok:colored,pre:tok:tries,hyp:tok:blonde,hyp:tok:together
152,pre:tok:sidewalk,hyp:tok:bowls,hyp:tok:cellphone,pre:tok:bread
153,pre:tok:ring,hyp:tok:hat,hyp:tok:together,hyp:tok:crying
154,hyp:tok:stage,hyp:tok:stick,pre:tok:bread,hyp:tok:temple
155,hyp:tok:birthday,hyp:tok:pick,hyp:tok:crying,pre:tok:rows
156,hyp:tok:fighting,hyp:tok:boy,hyp:tok:rock,hyp:tok:rock
157,pre:tok:above,hyp:tok:as,pre:tok:rows,pre:tok:vacation
158,pre:tok:for,pre:tok:wall,pre:tok:scenery,hyp:tok:touching
159,pre:tok:boots,hyp:tok:off,pre:tok:vacation,hyp:tok:cheerleading
160,pre:tok:looks,hyp:tok:object,hyp:tok:touching,hyp:tok:dancers
161,pre:tok:shopping,pre:tok:busy,hyp:tok:cheerleading,hyp:tok:deck
162,hyp:tok:celebrating,hyp:tok:surfboard,pre:tok:hula,pre:tok:temple
163,pre:tok:athlete,pre:tok:practicing,hyp:tok:dancers,pre:tok:studio
164,hyp:tok:wet,hyp:tok:blocking,hyp:tok:broken,hyp:tok:teeth
165,pre:tok:holds,hyp:tok:dogs,hyp:tok:deck,hyp:tok:hats
166,hyp:tok:walks,pre:tok:produce,hyp:tok:finds,hyp:tok:priest
167,pre:tok:board,pre:tok:rug,hyp:tok:teeth,hyp:tok:crew
168,hyp:tok:each,pre:tok:bridge,pre:tok:mask,pre:tok:matching
169,hyp:tok:wall,hyp:tok:win,hyp:tok:tables,pre:tok:camera
170,hyp:tok:next,hyp:tok:leaves,hyp:tok:trip,pre:tok:top
171,pre:tok:its,hyp:tok:dark,hyp:tok:male,hyp:tok:jumps
172,pre:tok:performers,pre:tok:pictured,hyp:tok:seat,hyp:tok:photographing
173,hyp:tok:doing,pre:tok:course,hyp:tok:natural,pre:tok:slide
174,hyp:tok:city,hyp:tok:name,pre:tok:clothed,hyp:tok:water
175,hyp:tok:owner,hyp:tok:food,hyp:tok:house,hyp:tok:enjoys
176,pre:tok:square,hyp:tok:deep,pre:tok:n't,hyp:tok:post
177,pre:tok:walk,hyp:tok:watch,pre:tok:working,hyp:tok:sort
178,pre:tok:alley,hyp:tok:held,hyp:tok:photographing,pre:tok:atv
179,pre:tok:about,pre:tok:picture,hyp:tok:meet,hyp:tok:image
180,pre:tok:drives,hyp:tok:candy,hyp:tok:tries,hyp:tok:exiting
181,pre:tok:big,hyp:tok:team,pre:tok:slide,hyp:tok:movie
182,hyp:tok:crowd,pre:tok:mountainous,hyp:tok:land,hyp:tok:napping
183,hyp:tok:couple,hyp:tok:basketball,hyp:tok:more,hyp:tok:garage
184,hyp:tok:himself,pre:tok:speaking,pre:tok:atv,hyp:tok:herding
185,hyp:tok:young,pre:tok:wide,hyp:tok:sort,hyp:tok:bedroom
186,pre:tok:mouth,hyp:tok:teams,hyp:tok:color,hyp:tok:grilling
187,pre:tok:tree,hyp:tok:picture,pre:tok:purple,hyp:tok:closed
188,pre:tok:he,pre:tok:podium,hyp:tok:sacks,pre:tok:throws
189,pre:tok:city,hyp:tok:child,hyp:tok:sides,hyp:tok:small
190,pre:tok:jumps,pre:tok:drawing,hyp:tok:post,hyp:tok:old
191,hyp:tok:road,pre:tok:high,hyp:tok:image,pre:tok:female
192,pre:tok:flag,pre:tok:signs,hyp:tok:movie,pre:tok:casual
193,pre:tok:does,hyp:tok:garbage,hyp:tok:napping,pre:tok:cream
194,hyp:tok:before,pre:tok:parents,pre:tok:chairs,pre:tok:bass
195,pre:tok:children,pre:tok:onlookers,pre:tok:visible,hyp:tok:coffee
196,hyp:tok:giving,hyp:tok:practice,pre:tok:duck,hyp:tok:costumes
197,hyp:tok:after,pre:tok:bush,hyp:tok:garage,pre:tok:families
198,pre:tok:sing,pre:tok:out,hyp:tok:herding,pre:tok:puppy
199,pre:tok:hiding,pre:tok:bags,hyp:tok:grilling,pre:tok:sand
200,pre:tok:indian,pre:tok:behind,pre:tok:food,pre:tok:chef
201,hyp:tok:street,pre:tok:things,pre:tok:vest,hyp:tok:shade
202,hyp:tok:winning,pre:tok:girls,pre:tok:sleeping,hyp:tok:shore
203,pre:tok:'s,pre:tok:south,pre:tok:stack,pre:tok:hair
204,pre:tok:pink,hyp:tok:festival,pre:tok:being,hyp:tok:shoulder
205,pre:tok:market,pre:tok:country,hyp:tok:washes,hyp:tok:bikes
206,pre:tok:green,hyp:tok:vacation,pre:tok:sort,pre:tok:scientists
207,pre:tok:plays,hyp:tok:life,pre:tok:leg,hyp:tok:because
208,hyp:tok:bike,hyp:tok:talking,pre:tok:equipment,hyp:tok:forest
209,pre:tok:racing,pre:tok:room,hyp:tok:school,pre:tok:fresh
210,pre:tok:arms,pre:tok:teeth,pre:tok:bass,hyp:tok:bowls
211,pre:tok:catch,pre:tok:coat,pre:tok:makes,pre:tok:gives
212,hyp:tok:adults,pre:tok:pole,hyp:tok:planting,hyp:tok:professional
213,pre:tok:ride,pre:tok:photographs,pre:tok:cart,hyp:tok:dinner
214,pre:tok:around,pre:tok:row,hyp:tok:scene,hyp:tok:hat
215,pre:tok:swinging,pre:tok:buggy,hyp:tok:costumes,hyp:tok:stick
216,hyp:tok:class,hyp:tok:asian,pre:tok:families,pre:tok:free
217,pre:tok:players,hyp:tok:reading,hyp:tok:wine,pre:tok:chinese
218,pre:tok:walks,hyp:tok:females,pre:tok:many,hyp:tok:parked
219,hyp:tok:large,pre:tok:project,pre:tok:scenic,hyp:tok:off
220,hyp:tok:cooking,pre:tok:against,hyp:tok:cricket,hyp:tok:putting
221,hyp:tok:into,hyp:tok:photos,pre:tok:skyline,hyp:tok:down
222,pre:tok:long,pre:tok:selling,hyp:tok:but,pre:tok:catching
223,pre:tok:has,hyp:tok:burning,pre:tok:whose,hyp:tok:empty
224,pre:tok:paintings,hyp:tok:vehicle,pre:tok:fresh,pre:tok:practicing
225,hyp:tok:up,pre:tok:five,pre:tok:scientists,hyp:tok:blocking
226,hyp:tok:she,pre:tok:youths,hyp:tok:forest,hyp:tok:laundromat
227,hyp:tok:go,pre:tok:horses,hyp:tok:because,pre:tok:produce
228,pre:tok:watches,pre:tok:bowling,hyp:tok:checks,pre:tok:compete
229,pre:tok:blocks,hyp:tok:bathing,hyp:tok:bowls,hyp:tok:cyclist
230,pre:tok:driver,pre:tok:crowd,pre:tok:ballet,pre:tok:plate
231,hyp:tok:phone,pre:tok:masks,hyp:tok:dinner,hyp:tok:spring
232,hyp:tok:car,pre:tok:smiling,pre:tok:chinese,hyp:tok:buying
233,hyp:tok:red,pre:tok:exercising,hyp:tok:as,hyp:tok:farmer
234,hyp:tok:other,pre:tok:brunette,pre:tok:wall,hyp:tok:snowy
235,pre:tok:having,pre:tok:carnival,pre:tok:catching,hyp:tok:food
236,pre:tok:like,pre:tok:fair,hyp:tok:sits,pre:tok:formal
237,pre:tok:bare,hyp:tok:bench,hyp:tok:laundromat,pre:tok:fisherman
238,hyp:tok:stands,pre:tok:plaid,hyp:tok:blocking,pre:tok:snowy
239,hyp:tok:show,hyp:tok:making,pre:tok:plate,hyp:tok:held
240,pre:tok:small,pre:tok:tiles,pre:tok:shark,hyp:tok:protective
241,pre:tok:team,hyp:tok:animal,hyp:tok:spring,pre:tok:center
242,pre:tok:right,pre:tok:through,pre:tok:splits,hyp:tok:protecting
243,pre:tok:stuffed,pre:tok:cat,pre:tok:pictured,hyp:tok:greyhounds
244,pre:tok:runner,pre:tok:visiting,pre:tok:given,pre:tok:structure
245,pre:tok:counter,hyp:tok:fighting,pre:tok:course,hyp:tok:studio
246,hyp:tok:air,hyp:tok:birthday,pre:tok:pulled,pre:tok:routine
247,pre:tok:others,pre:tok:above,pre:tok:runs,pre:tok:raises
248,pre:tok:bear,hyp:tok:lone,pre:tok:formal,hyp:tok:driveway
249,pre:tok:lying,hyp:tok:paddle,hyp:tok:food,hyp:tok:wide
250,hyp:tok:ball,pre:tok:shopping,pre:tok:together,hyp:tok:team
251,pre:tok:painting,hyp:tok:puppy,pre:tok:fisherman,pre:tok:photographing
252,pre:tok:over,pre:tok:feet,hyp:tok:benches,pre:tok:pipes
253,hyp:tok:swim,pre:tok:robe,hyp:tok:held,pre:tok:3
254,pre:tok:trying,hyp:tok:same,pre:tok:center,hyp:tok:picture
255,hyp:tok:canoe,pre:tok:same,hyp:tok:protecting,pre:tok:podium
256,pre:tok:friends,hyp:tok:electronics,hyp:tok:protective,hyp:tok:hoodie
257,hyp:tok:onto,pre:tok:persons,hyp:tok:container,pre:tok:engaged
258,hyp:tok:camera,pre:tok:holds,pre:tok:someone,hyp:tok:letters
259,pre:tok:robes,pre:tok:includes,hyp:tok:studio,pre:tok:conference
260,hyp:tok:construction,hyp:tok:each,hyp:tok:driveway,hyp:tok:scale
261,hyp:tok:lady,hyp:tok:listening,pre:tok:racetrack,hyp:tok:transportation
262,pre:tok:ground,hyp:tok:video,hyp:tok:children,pre:tok:dirty
263,hyp:tok:game,hyp:tok:many,hyp:tok:concrete,hyp:tok:toy
264,pre:tok:pool,hyp:tok:reflective,pre:tok:dj,hyp:tok:cold
265,pre:tok:floor,hyp:tok:fell,pre:tok:pile,hyp:tok:very
266,pre:tok:park,pre:tok:bathrobe,pre:tok:3,hyp:tok:platform
267,hyp:tok:sand,pre:tok:hold,pre:tok:speaking,hyp:tok:instrument
268,hyp:tok:cake,pre:tok:lit,pre:tok:perform,pre:tok:outer
269,pre:tok:open,hyp:tok:parade,pre:tok:conference,hyp:tok:upside
270,pre:tok:be,pre:tok:gets,hyp:tok:letters,pre:tok:sleeps
271,pre:tok:jacket,hyp:tok:band,hyp:tok:scale,pre:tok:bush
272,pre:tok:seven,pre:tok:costumes,hyp:tok:passenger,pre:tok:out
273,pre:tok:drums,pre:tok:washing,pre:tok:wears,hyp:tok:teenagers
274,pre:tok:head,pre:tok:decorated,pre:tok:mid,hyp:tok:this
275,pre:tok:aged,pre:tok:square,hyp:tok:child,pre:tok:behind
276,hyp:tok:photo,hyp:tok:fire,pre:tok:dirty,hyp:tok:store
277,pre:tok:past,pre:tok:chased,hyp:tok:chairs,hyp:tok:town
278,hyp:tok:several,pre:tok:listening,hyp:tok:toy,pre:tok:story
279,pre:tok:graffiti,pre:tok:naked,hyp:tok:female,pre:tok:walked
280,hyp:tok:looking,hyp:tok:enjoying,pre:tok:drawing,hyp:tok:rolled
281,pre:tok:older,pre:tok:whilst,hyp:tok:ground,pre:tok:cheerleaders
282,pre:tok:event,pre:tok:pocket,hyp:tok:very,hyp:tok:plates
283,pre:tok:that,pre:tok:rainy,hyp:tok:platform,hyp:tok:boats
284,pre:tok:track,pre:tok:dusty,pre:tok:company,hyp:tok:workers
285,pre:tok:six,hyp:tok:flying,hyp:tok:cold,pre:tok:tackle
286,pre:tok:basketball,pre:tok:books,pre:tok:dancing,hyp:tok:life
287,pre:tok:other,hyp:tok:belt,hyp:tok:instrument,hyp:tok:newspaper
288,pre:tok:hit,hyp:tok:behind,pre:tok:outer,hyp:tok:maintenance
289,pre:tok:windows,pre:tok:bench,pre:tok:soup,hyp:tok:stuffed
290,hyp:tok:paint,pre:tok:balls,pre:tok:dress,pre:tok:use
291,pre:tok:who,hyp:tok:crowd,pre:tok:out,hyp:tok:amusement
292,pre:tok:bed,pre:tok:chain,hyp:tok:this,pre:tok:best
293,pre:tok:towards,hyp:tok:room,pre:tok:smoke,pre:tok:bar
294,pre:tok:boys,hyp:tok:couple,pre:tok:behind,pre:tok:pins
295,hyp:tok:work,hyp:tok:dress,hyp:tok:store,hyp:tok:cello
296,pre:tok:ice,pre:tok:among,pre:tok:hill,hyp:tok:asian
297,hyp:tok:be,pre:tok:mouth,pre:tok:walked,hyp:tok:females
298,pre:tok:plates,hyp:tok:floor,hyp:tok:rolled,pre:tok:selling
299,pre:tok:blond,hyp:tok:so,hyp:tok:pedestrian,pre:tok:skating
300,pre:tok:photo,hyp:tok:stove,hyp:tok:colored,hyp:tok:little
301,pre:tok:hand,pre:tok:tree,pre:tok:front,hyp:tok:photos
302,hyp:tok:guitar,pre:tok:12,pre:tok:summer,hyp:tok:he
303,pre:tok:taking,pre:tok:outdoor,hyp:tok:festival,hyp:tok:bystanders
304,pre:tok:goods,pre:tok:decorative,hyp:tok:life,hyp:tok:super
305,pre:tok:fire,pre:tok:metal,hyp:tok:talking,pre:tok:youths
306,pre:tok:hat,pre:tok:he,pre:tok:plain,pre:tok:sweeps
307,pre:tok:male,pre:tok:vegetables,hyp:tok:stuffed,pre:tok:clock
308,pre:tok:outside,hyp:tok:speech,hyp:tok:ceremony,pre:tok:straight
309,pre:tok:carrying,hyp:tok:fans,hyp:tok:maintenance,pre:tok:crowd
310,pre:tok:papers,pre:tok:jumps,pre:tok:use,pre:tok:kicks
311,hyp:tok:club,pre:tok:children,pre:tok:coat,hyp:tok:wear
312,hyp:tok:near,hyp:tok:preparing,pre:tok:photographs,hyp:tok:home
313,pre:tok:stick,pre:tok:speech,hyp:tok:cello,hyp:tok:pictured
314,pre:tok:dirt,hyp:tok:something,pre:tok:buggy,pre:tok:members
315,hyp:tok:taking,hyp:tok:building,hyp:tok:asian,hyp:tok:lighting
316,pre:tok:cooking,hyp:tok:set,hyp:tok:females,hyp:tok:sings
317,hyp:tok:grass,pre:tok:day,hyp:tok:reading,pre:tok:fair
318,pre:tok:wings,hyp:tok:about,hyp:tok:little,hyp:tok:bench
319,pre:tok:haired,pre:tok:bananas,hyp:tok:he,hyp:tok:wading
320,pre:tok:stunt,pre:tok:accordion,hyp:tok:burning,hyp:tok:sell
321,pre:tok:construction,pre:tok:reading,pre:tok:youths,pre:tok:plaid
322,pre:tok:puddle,pre:tok:skin,pre:tok:sweeps,hyp:tok:pink
323,pre:tok:covered,hyp:tok:rope,pre:tok:straight,hyp:tok:they
324,hyp:tok:showing,pre:tok:way,pre:tok:leans,hyp:tok:onlookers
325,pre:tok:music,hyp:tok:winning,pre:tok:bowling,hyp:tok:restaurant
326,hyp:tok:front,pre:tok:'s,pre:tok:firefighter,hyp:tok:badminton
327,pre:tok:sunglasses,pre:tok:pink,hyp:tok:bathing,hyp:tok:cherry
328,pre:tok:playground,hyp:tok:runner,pre:tok:crowd,hyp:tok:tattoos
329,pre:tok:vendor,pre:tok:plays,hyp:tok:wear,hyp:tok:spray
330,pre:tok:concert,pre:tok:green,pre:tok:masks,hyp:tok:animal
331,hyp:tok:get,hyp:tok:bike,hyp:tok:pictured,pre:tok:examining
332,pre:tok:grass,pre:tok:arena,pre:tok:gymnasium,pre:tok:suits
333,hyp:tok:moving,hyp:tok:climbing,pre:tok:members,pre:tok:bronze
334,hyp:tok:all,pre:tok:colorful,pre:tok:brunette,hyp:tok:ears
335,pre:tok:roof,hyp:tok:sisters,pre:tok:carnival,pre:tok:sidewalk
336,pre:tok:public,hyp:tok:snow,pre:tok:smile,pre:tok:stroller
337,pre:tok:trick,pre:tok:arms,pre:tok:pig,hyp:tok:fair
338,hyp:tok:from,hyp:tok:taken,pre:tok:fair,hyp:tok:stage
339,pre:tok:large,pre:tok:catch,pre:tok:dish,pre:tok:diaper
340,pre:tok:performing,pre:tok:around,hyp:tok:bench,hyp:tok:birthday
341,hyp:tok:going,pre:tok:ride,hyp:tok:making,hyp:tok:stunt
342,pre:tok:laundromat,pre:tok:suspended,hyp:tok:they,pre:tok:harness
343,hyp:tok:big,pre:tok:pushes,hyp:tok:onlookers,hyp:tok:staring
344,pre:tok:face,pre:tok:pigtails,pre:tok:kisses,hyp:tok:pillow
