,Cluster1,Cluster2,Cluster3,Cluster4
24,pre:tok:easter,pre:tok:rescue,hyp:tok:water,pre:tok:gymnasium
25,hyp:tok:bus,hyp:tok:anything,pre:tok:seems,hyp:tok:mask
26,hyp:tok:dock,pre:tok:person,hyp:tok:tan,pre:tok:liquid
27,hyp:tok:lying,hyp:tok:he,hyp:tok:television,hyp:tok:nobody
28,pre:tok:cafe,hyp:tok:bowling,pre:tok:person,hyp:tok:child
29,pre:tok:colorful,hyp:tok:toy,hyp:tok:vegetable,pre:tok:football
30,hyp:tok:giant,hyp:tok:talk,hyp:tok:bowling,hyp:tok:park
31,hyp:tok:child,hyp:tok:protesting,pre:tok:are,hyp:tok:piano
32,pre:tok:flowered,hyp:tok:stay,pre:tok:tunnel,hyp:tok:buddhist
33,hyp:tok:present,hyp:tok:left,hyp:tok:diving,hyp:tok:kid
34,pre:tok:snow,hyp:tok:stroller,hyp:tok:numbers,pre:tok:nutcracker
35,hyp:tok:fisherman,hyp:tok:cooking,hyp:tok:falls,pre:tok:outside
36,pre:tok:courtyard,hyp:tok:falls,pre:tok:practice,hyp:tok:walking
37,pre:tok:picking,pre:tok:wild,hyp:tok:trail,hyp:tok:waist
38,hyp:tok:computer,hyp:tok:smiling,hyp:tok:brown,hyp:tok:for
39,hyp:tok:church,pre:tok:practice,hyp:tok:only,pre:tok:dress
40,hyp:tok:hardware,hyp:tok:5,pre:tok:for,pre:tok:than
41,hyp:tok:field,hyp:tok:only,hyp:tok:ocean,hyp:tok:his
42,hyp:tok:bed,hyp:tok:ocean,pre:tok:meet,hyp:tok:hoops
43,hyp:tok:legs,hyp:tok:jogging,hyp:tok:pedaling,pre:tok:white
44,pre:tok:suit,hyp:tok:children,hyp:tok:bar,hyp:tok:nap
45,pre:tok:skateboarding,hyp:tok:bar,pre:tok:asian,pre:tok:as
46,hyp:tok:son,hyp:tok:straight,hyp:tok:straight,pre:tok:blue
47,pre:tok:too,hyp:tok:mother,hyp:tok:clouds,hyp:tok:kite
48,pre:tok:jumped,hyp:tok:steering,pre:tok:races,hyp:tok:near
49,pre:tok:giant,hyp:tok:lighting,hyp:tok:boy,hyp:tok:vegetable
50,hyp:tok:backpack,hyp:tok:pizza,pre:tok:hair,hyp:tok:surf
51,pre:tok:tunnel,hyp:tok:desk,pre:tok:car,hyp:tok:guitars
52,hyp:tok:dance,hyp:tok:before,pre:tok:railing,hyp:tok:bamboo
53,hyp:tok:sister,pre:tok:shepherd,pre:tok:by,hyp:tok:person
54,pre:tok:three,hyp:tok:sandwiches,hyp:tok:sandwiches,hyp:tok:crowded
55,pre:tok:sits,hyp:tok:elder,hyp:tok:addressing,hyp:tok:chair
56,pre:tok:scale,pre:tok:blond,pre:tok:nose,hyp:tok:standing
57,hyp:tok:waters,hyp:tok:watched,hyp:tok:nothing,hyp:tok:blue
58,pre:tok:girl,hyp:tok:instrument,pre:tok:sleeps,pre:tok:few
59,pre:tok:wild,pre:tok:one,pre:tok:relax,hyp:tok:cat
60,hyp:tok:smiling,hyp:tok:podium,hyp:tok:sunlight,hyp:tok:outer
61,hyp:tok:festival,pre:tok:shade,hyp:tok:suspended,hyp:tok:basketball
62,pre:tok:dead,pre:tok:standing,pre:tok:men,pre:tok:girl
63,hyp:tok:new,pre:tok:jet,pre:tok:clock,hyp:tok:khaki
64,hyp:tok:wild,hyp:tok:weapons,hyp:tok:adults,hyp:tok:rocky
65,pre:tok:got,hyp:tok:blouse,hyp:tok:bikes,pre:tok:street
66,hyp:tok:'s,pre:tok:soda,hyp:tok:women,pre:tok:for
67,hyp:tok:goal,hyp:tok:coffee,hyp:tok:humans,hyp:tok:belt
68,hyp:tok:writing,pre:tok:suspenders,hyp:tok:wading,hyp:tok:moving
69,hyp:tok:bar,hyp:tok:farmer,pre:tok:large,hyp:tok:there
70,pre:tok:us,hyp:tok:face,pre:tok:'s,hyp:tok:bandanna
71,hyp:tok:clouds,hyp:tok:animals,pre:tok:students,hyp:tok:tall
72,hyp:tok:barely,hyp:tok:duck,pre:tok:stool,hyp:tok:come
73,pre:tok:stand,hyp:tok:ball,hyp:tok:formal,hyp:tok:last
74,hyp:tok:chess,hyp:tok:plays,hyp:tok:marathon,pre:tok:urban
75,hyp:tok:handing,hyp:tok:holding,hyp:tok:upset,hyp:tok:boy
76,hyp:tok:dry,hyp:tok:complete,hyp:tok:building,hyp:tok:soccer
77,hyp:tok:pizza,hyp:tok:funny,hyp:tok:cake,hyp:tok:after
78,pre:tok:book,hyp:tok:through,hyp:tok:hair,pre:tok:shoot
79,pre:tok:checkered,pre:tok:blocking,pre:tok:wash,hyp:tok:trying
80,pre:tok:climbs,hyp:tok:this,hyp:tok:creating,hyp:tok:sad
81,pre:tok:up,pre:tok:stunt,pre:tok:skates,hyp:tok:desk
82,hyp:tok:black,,hyp:tok:wheelchair,hyp:tok:alone
83,hyp:tok:parked,,hyp:tok:activity,pre:tok:tables
84,hyp:tok:theater,,hyp:tok:walked,hyp:tok:sport
85,hyp:tok:maroon,,hyp:tok:dogs,pre:tok:injured
86,hyp:tok:above,,hyp:tok:sing,pre:tok:people
87,hyp:tok:suspended,,hyp:tok:hats,hyp:tok:human
88,hyp:tok:bottom,,hyp:tok:cows,hyp:tok:people
89,hyp:tok:handed,,,hyp:tok:woman
90,pre:tok:course,,,hyp:tok:watched
91,pre:tok:form,,,hyp:tok:lane
92,hyp:tok:favorite,,,hyp:tok:swimming
93,hyp:tok:instruments,,,hyp:tok:some
94,hyp:tok:room,,,hyp:tok:sunlight
95,hyp:tok:face,,,pre:tok:popsicle
96,hyp:tok:eight,,,hyp:tok:red
97,hyp:tok:sunny,,,pre:tok:red
98,pre:tok:group,,,pre:tok:while
99,pre:tok:bat,,,hyp:tok:free
100,pre:tok:through,,,pre:tok:males
101,hyp:tok:fell,,,hyp:tok:hillside
102,pre:tok:biker,,,hyp:tok:adults
103,pre:tok:yellow,,,pre:tok:skiing
104,hyp:tok:chicken,,,hyp:tok:not
105,hyp:tok:something,,,pre:tok:yarn
106,hyp:tok:drums,,,pre:tok:images
107,hyp:tok:pig,,,hyp:tok:race
108,hyp:tok:they,,,hyp:tok:tops
109,pre:tok:hydrant,,,hyp:tok:than
110,pre:tok:slope,,,hyp:tok:uniformed
111,pre:tok:produce,,,pre:tok:hiding
112,hyp:tok:object,,,pre:tok:his
113,hyp:tok:lap,,,hyp:tok:moon
114,hyp:tok:cows,,,hyp:tok:lake
115,hyp:tok:suv,,,hyp:tok:finished
116,hyp:tok:laying,,,hyp:tok:naked
117,,,,pre:tok:playing
118,,,,hyp:tok:something
119,,,,pre:tok:walking
120,,,,hyp:tok:bicycle
121,,,,hyp:tok:friends
122,,,,hyp:tok:drives
123,,,,pre:tok:front
124,,,,pre:tok:pumpkin
125,,,,hyp:tok:indoors
126,,,,hyp:tok:laying
