,Cluster1,Cluster2,Cluster3,Cluster4
53,pre:tok:road,hyp:tok:clothed,hyp:tok:bus,pre:tok:gets
54,hyp:tok:spray,pre:tok:quickly,hyp:tok:eats,pre:tok:green
55,hyp:tok:truck,pre:tok:creating,hyp:tok:mask,hyp:tok:mirror
56,hyp:tok:last,hyp:tok:device,pre:tok:liquid,hyp:tok:without
57,hyp:tok:paddle,hyp:tok:move,hyp:tok:merchandise,hyp:tok:bath
58,hyp:tok:mouths,hyp:tok:you,pre:tok:married,hyp:tok:safety
59,pre:tok:rowboat,pre:tok:skateboard,hyp:tok:clothing,pre:tok:sunlight
60,hyp:tok:years,pre:tok:walks,pre:tok:training,pre:tok:event
61,hyp:tok:plane,hyp:tok:glass,pre:tok:dirt,pre:tok:stringed
62,hyp:tok:angry,hyp:tok:tricks,pre:tok:she,hyp:tok:chainsaw
63,pre:tok:hangs,hyp:tok:shaped,hyp:tok:feet,hyp:tok:upright
64,pre:tok:looking,pre:tok:crib,hyp:tok:fingers,hyp:tok:phone
65,pre:tok:microphone,hyp:tok:hats,pre:tok:eight,pre:tok:courtyard
66,pre:tok:shoot,pre:tok:river,hyp:tok:pitcher,pre:tok:drums
67,pre:tok:dressed,pre:tok:hits,hyp:tok:mirror,pre:tok:boardwalk
68,pre:tok:fast,pre:tok:moon,hyp:tok:cars,pre:tok:him
69,hyp:tok:directing,pre:tok:cherry,hyp:tok:present,pre:tok:husband
70,hyp:tok:cafeteria,hyp:tok:swims,hyp:tok:climbing,hyp:tok:cuts
71,pre:tok:t,pre:tok:daughters,hyp:tok:landing,hyp:tok:backwards
72,pre:tok:jean,pre:tok:napping,hyp:tok:uses,pre:tok:sleeping
73,pre:tok:placing,hyp:tok:swimsuit,pre:tok:cleaning,pre:tok:bucket
74,hyp:tok:stars,pre:tok:crafts,hyp:tok:!,pre:tok:stairs
75,pre:tok:attached,hyp:tok:sleeved,hyp:tok:milk,pre:tok:sound
76,hyp:tok:trunks,hyp:tok:runs,hyp:tok:pet,hyp:tok:beach
77,pre:tok:learning,hyp:tok:traditional,hyp:tok:pulled,hyp:tok:groups
78,hyp:tok:half,hyp:tok:up,pre:tok:sunset,hyp:tok:hoping
79,pre:tok:folding,pre:tok:style,hyp:tok:convertible,pre:tok:roller
80,pre:tok:daughter,hyp:tok:poor,hyp:tok:haired,hyp:tok:shirt
81,hyp:tok:tables,pre:tok:ft,hyp:tok:bottles,hyp:tok:wet
82,pre:tok:raining,hyp:tok:conductor,pre:tok:get,hyp:tok:stopped
83,hyp:tok:ledge,pre:tok:word,hyp:tok:phone,hyp:tok:coat
84,hyp:tok:some,hyp:tok:dock,pre:tok:husky,pre:tok:sandals
85,hyp:tok:garage,pre:tok:supermarket,hyp:tok:bows,hyp:tok:brushing
86,hyp:tok:discussing,hyp:tok:mirror,hyp:tok:sound,pre:tok:six
87,hyp:tok:toothbrush,hyp:tok:cars,pre:tok:listens,hyp:tok:buildings
88,hyp:tok:jump,hyp:tok:snowman,hyp:tok:backwards,pre:tok:poker
89,hyp:tok:riders,pre:tok:enthusiasts,pre:tok:resting,hyp:tok:as
90,pre:tok:hot,pre:tok:shown,pre:tok:concert,hyp:tok:hugging
91,hyp:tok:duck,hyp:tok:waist,pre:tok:motorcycles,pre:tok:coat
92,hyp:tok:sleeps,pre:tok:courtyard,hyp:tok:jersey,hyp:tok:burning
93,pre:tok:wife,hyp:tok:jersey,pre:tok:sound,hyp:tok:any
94,hyp:tok:rowboat,hyp:tok:groups,pre:tok:performer,pre:tok:mcdonald
95,pre:tok:behind,pre:tok:shoulders,pre:tok:staring,hyp:tok:booth
96,pre:tok:skateboard,hyp:tok:near,hyp:tok:enjoying,hyp:tok:pile
97,hyp:tok:snowy,pre:tok:hairnet,pre:tok:like,pre:tok:jumped
98,hyp:tok:-,pre:tok:church,hyp:tok:full,hyp:tok:classroom
99,hyp:tok:yellow,hyp:tok:puzzle,hyp:tok:students,hyp:tok:song
100,pre:tok:design,hyp:tok:unicycle,pre:tok:naked,hyp:tok:sheep
101,hyp:tok:competing,pre:tok:shaving,pre:tok:sandals,hyp:tok:pots
102,pre:tok:out,hyp:tok:by,hyp:tok:brushing,hyp:tok:stroller
103,hyp:tok:bicycle,hyp:tok:wares,hyp:tok:nap,hyp:tok:each
104,hyp:tok:bass,pre:tok:dead,pre:tok:soap,hyp:tok:mural
105,hyp:tok:stuck,hyp:tok:dancers,hyp:tok:buildings,hyp:tok:diving
106,hyp:tok:rope,pre:tok:walked,pre:tok:decorative,hyp:tok:flip
107,hyp:tok:ramp,hyp:tok:begins,pre:tok:suit,hyp:tok:numbers
108,hyp:tok:ground,pre:tok:between,hyp:tok:singing,hyp:tok:costume
109,pre:tok:play,pre:tok:performers,hyp:tok:surf,hyp:tok:desert
110,pre:tok:cherry,hyp:tok:silver,hyp:tok:guitars,pre:tok:wizard
111,pre:tok:father,pre:tok:clothes,pre:tok:corn,hyp:tok:played
112,hyp:tok:grill,pre:tok:wheeler,hyp:tok:bamboo,hyp:tok:chef
113,pre:tok:different,hyp:tok:east,pre:tok:humans,hyp:tok:surfboard
114,pre:tok:cook,hyp:tok:arena,hyp:tok:unicycle,pre:tok:wild
115,hyp:tok:lime,pre:tok:babies,pre:tok:shaving,hyp:tok:smiling
116,hyp:tok:chases,hyp:tok:everyone,hyp:tok:sheep,pre:tok:basketball
117,pre:tok:tattoos,pre:tok:making,hyp:tok:stay,hyp:tok:cleaning
118,pre:tok:from,hyp:tok:bottoms,hyp:tok:12,hyp:tok:new
119,pre:tok:airport,pre:tok:car,hyp:tok:pots,hyp:tok:rides
120,hyp:tok:popsicle,hyp:tok:ears,hyp:tok:picnic,hyp:tok:'s
121,hyp:tok:band,pre:tok:hose,hyp:tok:stroller,pre:tok:cats
122,hyp:tok:bent,pre:tok:hug,hyp:tok:wineglass,pre:tok:meet
123,hyp:tok:tourists,hyp:tok:clothes,hyp:tok:mural,pre:tok:talking
124,pre:tok:birthday,hyp:tok:amusement,pre:tok:three,hyp:tok:balding
125,hyp:tok:caught,pre:tok:pier,hyp:tok:chatting,hyp:tok:daughters
126,hyp:tok:snowboarder,hyp:tok:bedroom,hyp:tok:jerseys,pre:tok:lost
127,hyp:tok:case,hyp:tok:theater,hyp:tok:around,pre:tok:wall
128,hyp:tok:skater,hyp:tok:direction,hyp:tok:basketball,pre:tok:cup
129,hyp:tok:talks,pre:tok:cement,pre:tok:wizard,pre:tok:;
130,pre:tok:word,pre:tok:goggles,hyp:tok:shops,hyp:tok:bowl
131,hyp:tok:walmart,hyp:tok:favorite,pre:tok:photographed,pre:tok:speaks
132,hyp:tok:buys,pre:tok:skiing,hyp:tok:fan,hyp:tok:brushes
133,pre:tok:business,pre:tok:child,pre:tok:camera,hyp:tok:paddle
134,pre:tok:training,pre:tok:other,pre:tok:dead,hyp:tok:rollerblading
135,pre:tok:sister,pre:tok:gentleman,hyp:tok:5,pre:tok:sport
136,hyp:tok:herself,hyp:tok:blonde,hyp:tok:sit,hyp:tok:swim
137,hyp:tok:mirror,pre:tok:steering,hyp:tok:begins,hyp:tok:wheeler
138,hyp:tok:filled,pre:tok:yelling,hyp:tok:down,pre:tok:barn
139,pre:tok:angry,pre:tok:mural,hyp:tok:boys,hyp:tok:handing
140,pre:tok:tie,hyp:tok:clean,hyp:tok:seated,pre:tok:cool
141,pre:tok:nutcracker,pre:tok:makeup,hyp:tok:vehicle,hyp:tok:clown
142,pre:tok:guitar,pre:tok:open,hyp:tok:jogging,pre:tok:musicians
143,pre:tok:this,hyp:tok:barefoot,pre:tok:chat,hyp:tok:cafeteria
144,hyp:tok:hiding,pre:tok:belt,hyp:tok:boards,hyp:tok:coach
145,pre:tok:him,hyp:tok:stool,pre:tok:laundromat,hyp:tok:roller
146,pre:tok:individual,pre:tok:conducting,hyp:tok:parade,pre:tok:television
147,hyp:tok:pushing,pre:tok:sunny,hyp:tok:statue,pre:tok:includes
148,pre:tok:singer,hyp:tok:activity,hyp:tok:cigarette,hyp:tok:into
149,pre:tok:rainy,pre:tok:surfing,pre:tok:cup,pre:tok:shelter
150,hyp:tok:robe,pre:tok:platform,hyp:tok:crane,hyp:tok:addressing
151,pre:tok:guitars,pre:tok:kite,hyp:tok:powerpoint,hyp:tok:backpacks
152,hyp:tok:plastic,pre:tok:lay,hyp:tok:scooters,hyp:tok:snow
153,hyp:tok:knitting,hyp:tok:greyhounds,hyp:tok:brothers,pre:tok:shark
154,hyp:tok:buildings,pre:tok:competition,hyp:tok:it,hyp:tok:squatting
155,pre:tok:hairnet,hyp:tok:ring,pre:tok:groom,pre:tok:shooting
156,hyp:tok:yelling,hyp:tok:chain,hyp:tok:teenagers,hyp:tok:name
157,pre:tok:church,hyp:tok:sidewalk,hyp:tok:first,hyp:tok:staircase
158,hyp:tok:puzzle,pre:tok:win,hyp:tok:pointed,hyp:tok:men
159,hyp:tok:photographing,hyp:tok:model,pre:tok:rowing,hyp:tok:waterfall
160,hyp:tok:seven,pre:tok:gives,pre:tok:practicing,hyp:tok:hang
161,hyp:tok:bamboo,pre:tok:remote,pre:tok:shoot,pre:tok:line
162,hyp:tok:groceries,pre:tok:poster,pre:tok:looking,pre:tok:pier
163,pre:tok:shaving,pre:tok:steel,pre:tok:making,hyp:tok:curly
164,pre:tok:game,pre:tok:pants,pre:tok:trunks,pre:tok:concrete
165,hyp:tok:pocket,pre:tok:tire,hyp:tok:trying,pre:tok:indoor
166,hyp:tok:wares,hyp:tok:husky,pre:tok:off,hyp:tok:theater
167,hyp:tok:about,hyp:tok:kisses,pre:tok:doctors,pre:tok:one
168,pre:tok:camera,hyp:tok:lumberjack,hyp:tok:gloves,hyp:tok:maroon
169,hyp:tok:bread,hyp:tok:car,pre:tok:garage,hyp:tok:suspended
170,pre:tok:walked,pre:tok:flowered,hyp:tok:roller,pre:tok:track
171,hyp:tok:gather,hyp:tok:bath,pre:tok:trains,hyp:tok:no
172,hyp:tok:rack,pre:tok:outside,pre:tok:females,pre:tok:crossing
173,hyp:tok:rival,pre:tok:company,hyp:tok:ears,pre:tok:ocean
174,pre:tok:curb,pre:tok:passed,hyp:tok:knee,hyp:tok:visiting
175,hyp:tok:girlfriend,pre:tok:sound,pre:tok:injured,hyp:tok:cute
176,pre:tok:goat,hyp:tok:party,hyp:tok:jean,hyp:tok:winning
177,pre:tok:asian,hyp:tok:older,hyp:tok:backpacks,pre:tok:goggles
178,pre:tok:handling,pre:tok:splashes,pre:tok:fly,hyp:tok:japanese
179,pre:tok:match,hyp:tok:surf,hyp:tok:climbs,hyp:tok:ladies
180,pre:tok:photographs,hyp:tok:restaurant,hyp:tok:lost,pre:tok:child
181,hyp:tok:laundromat,pre:tok:fence,pre:tok:shooting,hyp:tok:humans
182,hyp:tok:professional,hyp:tok:school,hyp:tok:trunks,hyp:tok:harnesses
183,hyp:tok:soccer,hyp:tok:where,pre:tok:along,hyp:tok:neighborhood
184,hyp:tok:fish,hyp:tok:diving,pre:tok:learning,hyp:tok:championship
185,hyp:tok:guys,hyp:tok:desert,hyp:tok:elder,pre:tok:starting
186,pre:tok:numbers,hyp:tok:though,hyp:tok:clothes,pre:tok:going
187,pre:tok:television,pre:tok:wizard,hyp:tok:name,pre:tok:soda
188,pre:tok:desks,pre:tok:farmers,hyp:tok:run,pre:tok:scarves
189,hyp:tok:camouflage,hyp:tok:music,hyp:tok:catching,hyp:tok:carnival
190,hyp:tok:observe,pre:tok:lost,hyp:tok:dishes,pre:tok:quickly
191,hyp:tok:female,pre:tok:balcony,hyp:tok:tube,hyp:tok:boat
192,hyp:tok:bedroom,hyp:tok:costumed,pre:tok:mirror,hyp:tok:butterfly
193,hyp:tok:written,hyp:tok:crane,pre:tok:thinking,pre:tok:countryside
194,pre:tok:studying,hyp:tok:shop,pre:tok:parents,hyp:tok:marathon
195,pre:tok:unicycle,pre:tok:else,pre:tok:among,hyp:tok:sunny
196,hyp:tok:furniture,hyp:tok:wheeler,hyp:tok:half,pre:tok:group
197,hyp:tok:various,pre:tok:rock,hyp:tok:drinking,hyp:tok:vehicle
198,pre:tok:kids,pre:tok:pool,hyp:tok:been,pre:tok:jockey
199,hyp:tok:too,hyp:tok:store,hyp:tok:control,pre:tok:wet
200,pre:tok:skiing,pre:tok:lying,pre:tok:6,pre:tok:through
201,pre:tok:child,hyp:tok:diver,pre:tok:warehouse,pre:tok:digging
202,hyp:tok:blouse,hyp:tok:into,pre:tok:stream,hyp:tok:vacation
203,pre:tok:multiple,pre:tok:ball,hyp:tok:selling,hyp:tok:couple
204,hyp:tok:coffee,hyp:tok:closed,pre:tok:watching,pre:tok:sides
205,pre:tok:snowman,hyp:tok:audience,hyp:tok:short,hyp:tok:doctors
206,pre:tok:suspenders,hyp:tok:cliff,hyp:tok:course,hyp:tok:holding
207,pre:tok:ceremony,hyp:tok:curly,pre:tok:skiing,hyp:tok:you
208,pre:tok:boards,pre:tok:indoor,hyp:tok:japanese,hyp:tok:flies
209,pre:tok:china,pre:tok:working,hyp:tok:favorite,pre:tok:yellow
210,hyp:tok:wooden,hyp:tok:inline,hyp:tok:fetch,pre:tok:league
211,hyp:tok:robes,pre:tok:life,hyp:tok:championship,pre:tok:museum
212,pre:tok:chinese,hyp:tok:bikini,pre:tok:experiment,pre:tok:gentlemen
213,pre:tok:forehead,hyp:tok:fetch,pre:tok:going,hyp:tok:halloween
214,hyp:tok:clean,hyp:tok:compete,pre:tok:yarn,pre:tok:buy
215,pre:tok:all,pre:tok:large,hyp:tok:coffee,hyp:tok:one
216,pre:tok:wig,hyp:tok:way,pre:tok:images,hyp:tok:tutu
217,hyp:tok:skateboarder,pre:tok:numbered,hyp:tok:setting,hyp:tok:break
218,pre:tok:shoveling,pre:tok:group,hyp:tok:elderly,hyp:tok:box
219,hyp:tok:officers,hyp:tok:sticks,pre:tok:ceremony,hyp:tok:steps
220,hyp:tok:helps,pre:tok:stars,hyp:tok:tools,hyp:tok:dogs
221,pre:tok:four,pre:tok:trampoline,pre:tok:ride,hyp:tok:past
222,hyp:tok:within,pre:tok:hiding,pre:tok:numbered,pre:tok:building
223,hyp:tok:well,pre:tok:diaper,hyp:tok:eight,hyp:tok:event
224,hyp:tok:shopping,hyp:tok:tutu,pre:tok:against,hyp:tok:hot
225,pre:tok:building,hyp:tok:tips,pre:tok:act,pre:tok:benches
226,pre:tok:leans,hyp:tok:beige,hyp:tok:tops,hyp:tok:orchestra
227,hyp:tok:pants,hyp:tok:river,hyp:tok:cloudy,hyp:tok:courtyard
228,pre:tok:someone,pre:tok:leaping,hyp:tok:tractor,pre:tok:kite
229,hyp:tok:screaming,pre:tok:auditorium,hyp:tok:toward,pre:tok:vest
230,pre:tok:chef,pre:tok:wineglass,pre:tok:happy,hyp:tok:racetrack
231,hyp:tok:photographers,hyp:tok:hate,pre:tok:mural,pre:tok:another
232,pre:tok:smile,pre:tok:male,hyp:tok:clean,hyp:tok:least
233,pre:tok:leaf,hyp:tok:chat,hyp:tok:draped,pre:tok:auditorium
234,hyp:tok:look,pre:tok:prepare,hyp:tok:plays,hyp:tok:world
235,pre:tok:together,pre:tok:protecting,hyp:tok:gravel,
236,hyp:tok:edge,hyp:tok:glasses,hyp:tok:than,
237,pre:tok:waiting,pre:tok:trail,pre:tok:trampoline,
238,hyp:tok:surfing,hyp:tok:religious,hyp:tok:vacation,
239,hyp:tok:whose,pre:tok:surfboard,pre:tok:hiding,
240,hyp:tok:sidewalk,pre:tok:swimming,pre:tok:others,
241,hyp:tok:neck,hyp:tok:stream,hyp:tok:uniformed,
242,hyp:tok:scarves,pre:tok:puddle,hyp:tok:lab,
243,hyp:tok:arms,pre:tok:traveling,hyp:tok:baseball,
244,hyp:tok:looks,hyp:tok:waitress,pre:tok:profile,
245,pre:tok:steel,hyp:tok:instructor,hyp:tok:crossing,
246,pre:tok:lake,pre:tok:its,hyp:tok:couple,
247,pre:tok:body,hyp:tok:volleyball,hyp:tok:move,
248,hyp:tok:denim,hyp:tok:rink,hyp:tok:seems,
249,hyp:tok:protection,pre:tok:pan,hyp:tok:pipes,
250,pre:tok:liquid,pre:tok:skinned,pre:tok:yellow,
251,hyp:tok:shoveling,pre:tok:dump,pre:tok:chess,
252,hyp:tok:newspapers,hyp:tok:during,hyp:tok:kissing,
253,hyp:tok:airplane,hyp:tok:!,pre:tok:laundry,
254,pre:tok:clown,hyp:tok:tired,hyp:tok:carving,
255,hyp:tok:upright,hyp:tok:pulled,pre:tok:league,
256,hyp:tok:sound,pre:tok:upwards,pre:tok:museum,
257,pre:tok:passed,hyp:tok:trick,hyp:tok:brunette,
258,hyp:tok:hoops,pre:tok:vacation,pre:tok:diner,
259,hyp:tok:sings,pre:tok:too,hyp:tok:beard,
260,hyp:tok:helmet,hyp:tok:strike,hyp:tok:naked,
261,hyp:tok:older,hyp:tok:body,hyp:tok:drinks,
262,pre:tok:splashes,hyp:tok:tea,pre:tok:playing,
263,pre:tok:toys,hyp:tok:suburban,hyp:tok:laboratory,
264,pre:tok:rescue,pre:tok:excited,hyp:tok:accordion,
265,hyp:tok:displaying,pre:tok:muddy,hyp:tok:yellow,
266,pre:tok:items,hyp:tok:relax,hyp:tok:beige,
267,pre:tok:hammer,pre:tok:near,hyp:tok:through,
268,pre:tok:put,pre:tok:patio,hyp:tok:scouts,
269,hyp:tok:gesturing,hyp:tok:brown,pre:tok:castle,
270,pre:tok:picker,pre:tok:go,hyp:tok:parking,
271,pre:tok:weather,hyp:tok:heading,hyp:tok:bare,
272,pre:tok:works,pre:tok:hang,hyp:tok:bicycle,
273,hyp:tok:may,pre:tok:spray,hyp:tok:beam,
274,hyp:tok:sheep,hyp:tok:below,pre:tok:clouds,
275,hyp:tok:tiles,hyp:tok:rollerblading,pre:tok:partially,
276,hyp:tok:pots,hyp:tok:gear,hyp:tok:dish,
277,pre:tok:compete,pre:tok:shadow,hyp:tok:drives,
278,hyp:tok:colorful,hyp:tok:saw,hyp:tok:clear,
279,pre:tok:living,pre:tok:by,pre:tok:pie,
280,pre:tok:bathing,pre:tok:instrument,pre:tok:platform,
281,pre:tok:upset,hyp:tok:signs,hyp:tok:headphones,
282,hyp:tok:fan,hyp:tok:rollerskating,hyp:tok:orchestra,
283,hyp:tok:rocky,pre:tok:best,pre:tok:her,
284,hyp:tok:make,pre:tok:shark,pre:tok:kiss,
285,hyp:tok:waiting,hyp:tok:subway,hyp:tok:courtyard,
286,hyp:tok:seated,hyp:tok:cheerleading,pre:tok:kite,
287,pre:tok:chairs,pre:tok:stove,pre:tok:arrive,
288,hyp:tok:had,pre:tok:ground,pre:tok:pumpkin,
289,pre:tok:old,pre:tok:thinking,hyp:tok:feeding,
290,hyp:tok:motor,hyp:tok:musical,hyp:tok:picture,
291,pre:tok:rink,hyp:tok:indian,hyp:tok:fishing,
292,hyp:tok:project,hyp:tok:fake,hyp:tok:nine,
293,pre:tok:raises,hyp:tok:sunlight,pre:tok:neighborhood,
294,pre:tok:couple,pre:tok:mid,pre:tok:hits,
295,hyp:tok:countryside,pre:tok:form,,
296,hyp:tok:happening,hyp:tok:gun,,
297,pre:tok:lady,hyp:tok:butterfly,,
298,pre:tok:fight,pre:tok:converse,,
299,pre:tok:rock,hyp:tok:balance,,
300,pre:tok:tent,hyp:tok:tools,,
301,hyp:tok:crib,pre:tok:homeless,,
302,pre:tok:pots,pre:tok:act,,
303,pre:tok:instruments,hyp:tok:stage,,
304,hyp:tok:sad,hyp:tok:uniformed,,
305,pre:tok:doctors,pre:tok:enjoys,,
306,hyp:tok:jet,pre:tok:yellow,,
307,pre:tok:grocery,pre:tok:duck,,
308,hyp:tok:roller,hyp:tok:packages,,
309,hyp:tok:tunnel,hyp:tok:artwork,,
310,hyp:tok:sandwiches,hyp:tok:wheeled,,
311,pre:tok:use,hyp:tok:past,,
312,pre:tok:least,hyp:tok:sing,,
313,hyp:tok:dishes,hyp:tok:owner,,
314,pre:tok:straight,,,
315,hyp:tok:desks,,,
316,hyp:tok:sides,,,
317,pre:tok:masks,,,
318,hyp:tok:costumes,,,
319,pre:tok:antique,,,
320,pre:tok:tools,,,
321,pre:tok:working,,,
322,hyp:tok:outfits,,,
323,hyp:tok:station,,,
324,pre:tok:performs,,,
325,hyp:tok:getting,,,
326,hyp:tok:trumpet,,,
327,hyp:tok:holiday,,,
328,hyp:tok:compete,,,
329,hyp:tok:soldier,,,
330,hyp:tok:boat,,,
331,pre:tok:cameras,,,
332,pre:tok:numbered,,,
333,pre:tok:swims,,,
334,hyp:tok:repair,,,
335,hyp:tok:draped,,,
336,hyp:tok:building,,,
337,pre:tok:toddler,,,
338,pre:tok:pavement,,,
339,pre:tok:movie,,,
340,hyp:tok:sandwich,,,
341,pre:tok:snowboarding,,,
342,pre:tok:chopping,,,
343,hyp:tok:throw,,,
344,hyp:tok:family,,,
345,hyp:tok:dogs,,,
346,hyp:tok:river,,,
347,pre:tok:european,,,
348,hyp:tok:pillow,,,
349,pre:tok:musician,,,
350,hyp:tok:magazine,,,
351,hyp:tok:airport,,,
352,pre:tok:bus,,,
353,hyp:tok:chat,,,
354,pre:tok:prepare,,,
355,hyp:tok:religious,,,
356,pre:tok:uniformed,,,
357,hyp:tok:crime,,,
358,pre:tok:photographer,,,
359,pre:tok:swimming,,,
360,hyp:tok:slam,,,
361,hyp:tok:stripe,,,
362,hyp:tok:produce,,,
363,hyp:tok:museum,,,
364,pre:tok:pipe,,,
365,hyp:tok:greyhound,,,
366,pre:tok:arm,,,
367,hyp:tok:wrapped,,,
368,pre:tok:lap,,,
369,pre:tok:nap,,,
370,pre:tok:pose,,,
371,hyp:tok:uses,,,
372,hyp:tok:!,,,
373,pre:tok:studio,,,
374,hyp:tok:tired,,,
375,pre:tok:sunset,,,
376,hyp:tok:enjoy,,,
377,hyp:tok:terrain,,,
378,pre:tok:stage,,,
379,pre:tok:terrain,,,
380,hyp:tok:bin,,,
381,pre:tok:jogging,,,
382,pre:tok:vacation,,,
383,pre:tok:puts,,,
384,pre:tok:as,,,
385,hyp:tok:guitarist,,,
386,pre:tok:backpacks,,,
387,hyp:tok:booth,,,
388,pre:tok:race,,,
389,hyp:tok:tea,,,
390,pre:tok:telling,,,
391,hyp:tok:cardboard,,,
392,hyp:tok:low,,,
393,pre:tok:clear,,,
394,hyp:tok:shoe,,,
395,pre:tok:waves,,,
396,pre:tok:food,,,
397,pre:tok:i,,,
398,hyp:tok:gathered,,,
399,pre:tok:transportation,,,
400,pre:tok:candy,,,
401,hyp:tok:ocean,,,
402,pre:tok:bearded,,,
403,pre:tok:similar,,,
404,pre:tok:camping,,,
405,pre:tok:girls,,,
406,pre:tok:rest,,,
407,hyp:tok:step,,,
408,pre:tok:rowing,,,
409,hyp:tok:saw,,,
410,hyp:tok:desk,,,
411,pre:tok:enter,,,
412,pre:tok:farmer,,,
413,hyp:tok:hydrant,,,
414,hyp:tok:staircase,,,
415,hyp:tok:wrestlers,,,
416,hyp:tok:preparing,,,
417,pre:tok:thinking,,,
418,hyp:tok:chewing,,,
419,pre:tok:into,,,
420,pre:tok:reads,,,
421,pre:tok:apartment,,,
422,hyp:tok:wood,,,
423,hyp:tok:fake,,,
424,pre:tok:one,,,
425,hyp:tok:control,,,
426,hyp:tok:sweater,,,
427,hyp:tok:court,,,
428,pre:tok:back,,,
429,hyp:tok:police,,,
430,hyp:tok:art,,,
431,hyp:tok:balance,,,
