,Cluster1,Cluster2,Cluster3,Cluster4
38,hyp:tok:speed,hyp:tok:jogging,hyp:tok:relaxing,hyp:tok:cool
39,pre:tok:giant,pre:tok:meet,hyp:tok:grassy,pre:tok:live
40,pre:tok:everywhere,hyp:tok:boards,hyp:tok:blows,pre:tok:remote
41,pre:tok:struggling,pre:tok:below,pre:tok:knife,pre:tok:yoga
42,pre:tok:button,hyp:tok:turns,pre:tok:army,pre:tok:running
43,hyp:tok:pick,hyp:tok:brother,pre:tok:live,hyp:tok:chinese
44,hyp:tok:skirts,hyp:tok:straight,pre:tok:late,pre:tok:helps
45,hyp:tok:boys,pre:tok:strike,hyp:tok:old,hyp:tok:their
46,pre:tok:chat,hyp:tok:angry,hyp:tok:pets,hyp:tok:push
47,pre:tok:control,hyp:tok:handing,hyp:tok:whilst,hyp:tok:skater
48,hyp:tok:spray,hyp:tok:multiple,hyp:tok:tennis,hyp:tok:bathtub
49,hyp:tok:truck,pre:tok:see,hyp:tok:international,hyp:tok:wrapped
50,hyp:tok:last,hyp:tok:rolled,pre:tok:baby,hyp:tok:bus
51,hyp:tok:paddle,pre:tok:learning,hyp:tok:buggy,pre:tok:gymnasium
52,hyp:tok:mouths,pre:tok:relax,pre:tok:carriage,pre:tok:word
53,pre:tok:rowboat,pre:tok:n't,hyp:tok:denim,hyp:tok:eats
54,hyp:tok:years,hyp:tok:hallway,hyp:tok:bus,pre:tok:burning
55,hyp:tok:plane,hyp:tok:some,hyp:tok:mask,pre:tok:liquid
56,hyp:tok:angry,hyp:tok:books,pre:tok:liquid,pre:tok:propeller
57,hyp:tok:handing,hyp:tok:clothed,hyp:tok:merchandise,pre:tok:gets
58,pre:tok:looking,hyp:tok:hillside,pre:tok:married,pre:tok:green
59,pre:tok:hangs,pre:tok:quickly,hyp:tok:shoveling,hyp:tok:mirror
60,pre:tok:shoot,pre:tok:creating,hyp:tok:cats,pre:tok:football
61,pre:tok:dressed,hyp:tok:farmer,hyp:tok:clothing,hyp:tok:bath
62,pre:tok:fast,hyp:tok:animals,hyp:tok:puddle,hyp:tok:without
63,hyp:tok:directing,hyp:tok:device,pre:tok:training,hyp:tok:safety
64,hyp:tok:cafeteria,hyp:tok:riding,hyp:tok:soup,pre:tok:event
65,pre:tok:t,hyp:tok:move,pre:tok:land,hyp:tok:kid
66,pre:tok:jean,hyp:tok:you,pre:tok:dirt,pre:tok:stringed
67,pre:tok:placing,pre:tok:skateboard,pre:tok:she,pre:tok:nutcracker
68,hyp:tok:stars,pre:tok:walks,hyp:tok:feet,hyp:tok:bottles
69,pre:tok:climbs,hyp:tok:glass,hyp:tok:fingers,hyp:tok:chainsaw
70,pre:tok:attached,hyp:tok:bicycle,hyp:tok:mirror,hyp:tok:waist
71,hyp:tok:trunks,hyp:tok:drives,hyp:tok:pitcher,hyp:tok:upright
72,pre:tok:learning,hyp:tok:shaped,hyp:tok:cars,hyp:tok:phone
73,hyp:tok:horses,pre:tok:crib,hyp:tok:bath,pre:tok:courtyard
74,pre:tok:laughing,hyp:tok:hats,hyp:tok:climbing,pre:tok:drums
75,hyp:tok:half,pre:tok:river,hyp:tok:uses,pre:tok:boardwalk
76,pre:tok:folding,pre:tok:hits,hyp:tok:landing,pre:tok:him
77,pre:tok:daughter,pre:tok:moon,hyp:tok:!,pre:tok:dress
78,pre:tok:raining,pre:tok:play,hyp:tok:milk,pre:tok:husband
79,hyp:tok:ledge,pre:tok:cherry,pre:tok:women,hyp:tok:backwards
80,hyp:tok:suspended,hyp:tok:sleep,hyp:tok:buddhist,pre:tok:than
81,hyp:tok:bottom,pre:tok:daughters,hyp:tok:pulled,pre:tok:sleeping
82,hyp:tok:garage,pre:tok:napping,pre:tok:sunset,pre:tok:bucket
83,pre:tok:course,hyp:tok:swimsuit,hyp:tok:convertible,pre:tok:stairs
84,hyp:tok:instruments,hyp:tok:pub,hyp:tok:haired,pre:tok:sound
85,hyp:tok:toothbrush,pre:tok:crafts,hyp:tok:bottles,hyp:tok:groups
86,pre:tok:fallen,hyp:tok:sleeved,pre:tok:get,hyp:tok:hoping
87,hyp:tok:jump,pre:tok:airport,hyp:tok:doors,hyp:tok:nap
88,hyp:tok:riders,hyp:tok:traditional,hyp:tok:exercising,pre:tok:roller
89,pre:tok:hot,pre:tok:style,hyp:tok:phone,hyp:tok:stopped
90,hyp:tok:fell,pre:tok:live,pre:tok:husky,hyp:tok:wet
91,pre:tok:wife,pre:tok:ft,hyp:tok:bows,pre:tok:as
92,hyp:tok:you,pre:tok:elephant,hyp:tok:sound,hyp:tok:coat
93,hyp:tok:rowboat,hyp:tok:conductor,pre:tok:listens,hyp:tok:brushing
94,hyp:tok:chicken,pre:tok:word,pre:tok:seems,pre:tok:six
95,pre:tok:skateboard,hyp:tok:dock,hyp:tok:backwards,hyp:tok:buildings
96,hyp:tok:snowy,pre:tok:sister,pre:tok:resting,hyp:tok:as
97,hyp:tok:-,pre:tok:supermarket,pre:tok:concert,hyp:tok:hugging
98,hyp:tok:yellow,hyp:tok:onlookers,pre:tok:motorcycles,hyp:tok:vegetable
99,pre:tok:table,hyp:tok:cars,hyp:tok:jersey,hyp:tok:guitars
100,pre:tok:design,hyp:tok:snowman,pre:tok:sound,hyp:tok:bamboo
101,pre:tok:out,pre:tok:enthusiasts,pre:tok:performer,hyp:tok:burning
102,hyp:tok:bicycle,pre:tok:shown,pre:tok:staring,hyp:tok:any
103,pre:tok:hydrant,pre:tok:stringed,hyp:tok:enjoying,pre:tok:mcdonald
104,hyp:tok:drives,pre:tok:nutcracker,pre:tok:like,hyp:tok:booth
105,hyp:tok:stuck,hyp:tok:attempt,hyp:tok:students,hyp:tok:pile
106,hyp:tok:rope,hyp:tok:waist,hyp:tok:nap,hyp:tok:crowded
107,hyp:tok:beer,pre:tok:courtyard,pre:tok:naked,pre:tok:jumped
108,hyp:tok:ramp,hyp:tok:groups,pre:tok:sandals,hyp:tok:chair
109,hyp:tok:ground,pre:tok:shoulders,pre:tok:decorative,hyp:tok:song
110,pre:tok:play,hyp:tok:napping,hyp:tok:painting,hyp:tok:classroom
111,pre:tok:younger,pre:tok:church,hyp:tok:buildings,hyp:tok:sheep
112,pre:tok:father,hyp:tok:puzzle,pre:tok:soap,hyp:tok:each
113,hyp:tok:wetsuit,hyp:tok:office,pre:tok:suit,pre:tok:wearing
114,hyp:tok:grill,hyp:tok:unicycle,hyp:tok:singing,pre:tok:few
115,pre:tok:different,pre:tok:shaving,pre:tok:corn,hyp:tok:diving
116,hyp:tok:n't,hyp:tok:wares,hyp:tok:bamboo,hyp:tok:flip
117,hyp:tok:lime,pre:tok:dead,pre:tok:humans,hyp:tok:numbers
118,pre:tok:tattoos,hyp:tok:dancers,pre:tok:shaving,hyp:tok:costume
119,hyp:tok:year,pre:tok:walked,hyp:tok:sheep,hyp:tok:desert
120,pre:tok:crafts,hyp:tok:begins,hyp:tok:stay,hyp:tok:played
121,hyp:tok:snowshoes,hyp:tok:jumped,hyp:tok:pots,hyp:tok:chef
122,pre:tok:airport,pre:tok:between,hyp:tok:stroller,hyp:tok:surfboard
123,hyp:tok:popsicle,pre:tok:performers,hyp:tok:wineglass,hyp:tok:smiling
124,hyp:tok:band,hyp:tok:silver,hyp:tok:mural,pre:tok:basketball
125,hyp:tok:bent,pre:tok:clothes,hyp:tok:numbers,hyp:tok:cleaning
126,hyp:tok:tourists,pre:tok:wheeler,hyp:tok:jerseys,hyp:tok:rocky
127,pre:tok:birthday,hyp:tok:east,pre:tok:wizard,hyp:tok:new
128,pre:tok:background,hyp:tok:arena,hyp:tok:shops,hyp:tok:rides
129,hyp:tok:caught,pre:tok:babies,pre:tok:photographed,hyp:tok:belt
130,hyp:tok:snowboarder,hyp:tok:everyone,hyp:tok:fan,hyp:tok:bandanna
131,hyp:tok:case,hyp:tok:professional,pre:tok:camera,pre:tok:cats
132,hyp:tok:skater,pre:tok:making,hyp:tok:5,pre:tok:talking
133,hyp:tok:protective,hyp:tok:bottoms,hyp:tok:down,hyp:tok:come
134,hyp:tok:middle,hyp:tok:before,hyp:tok:begins,hyp:tok:balding
135,hyp:tok:talks,hyp:tok:ears,hyp:tok:only,hyp:tok:daughters
136,hyp:tok:dock,hyp:tok:camouflage,hyp:tok:brown,pre:tok:wall
137,pre:tok:word,pre:tok:hose,hyp:tok:boys,pre:tok:cup
138,hyp:tok:walmart,pre:tok:hug,pre:tok:meet,pre:tok:;
139,hyp:tok:cow,hyp:tok:clothes,pre:tok:chat,hyp:tok:last
140,hyp:tok:buys,hyp:tok:watched,pre:tok:laundromat,pre:tok:urban
141,hyp:tok:herself,hyp:tok:amusement,hyp:tok:parade,hyp:tok:bowl
142,hyp:tok:filled,hyp:tok:theater,hyp:tok:statue,pre:tok:speaks
143,pre:tok:angry,hyp:tok:direction,hyp:tok:cigarette,hyp:tok:paddle
144,pre:tok:tie,pre:tok:cement,pre:tok:cup,pre:tok:sport
145,pre:tok:nutcracker,hyp:tok:favorite,pre:tok:asian,hyp:tok:wheeler
146,pre:tok:guitar,pre:tok:soda,hyp:tok:straight,pre:tok:barn
147,hyp:tok:hiding,pre:tok:gentleman,hyp:tok:crane,pre:tok:shoot
148,pre:tok:him,pre:tok:suspenders,hyp:tok:scooters,pre:tok:cool
149,hyp:tok:pushing,hyp:tok:blonde,hyp:tok:clouds,hyp:tok:clown
150,pre:tok:singer,pre:tok:steering,hyp:tok:lighting,hyp:tok:trying
151,hyp:tok:robe,pre:tok:yelling,hyp:tok:it,pre:tok:musicians
152,pre:tok:guitars,pre:tok:mural,pre:tok:groom,hyp:tok:cafeteria
153,hyp:tok:plastic,pre:tok:makeup,hyp:tok:teenagers,hyp:tok:coach
154,hyp:tok:buildings,pre:tok:open,hyp:tok:first,hyp:tok:desk
155,pre:tok:hairnet,hyp:tok:barefoot,hyp:tok:pointed,pre:tok:tables
156,hyp:tok:yelling,pre:tok:belt,pre:tok:rowing,pre:tok:television
157,pre:tok:church,hyp:tok:stool,hyp:tok:professional,pre:tok:includes
158,hyp:tok:puzzle,pre:tok:sunny,pre:tok:practicing,pre:tok:injured
159,hyp:tok:photographing,hyp:tok:activity,pre:tok:barn,hyp:tok:into
160,hyp:tok:bamboo,hyp:tok:shopping,pre:tok:shoot,pre:tok:shelter
161,hyp:tok:groceries,pre:tok:platform,pre:tok:looking,hyp:tok:backpacks
162,pre:tok:shaving,pre:tok:kite,pre:tok:making,hyp:tok:snow
163,pre:tok:game,pre:tok:stunt,pre:tok:trunks,pre:tok:shark
164,hyp:tok:dance,pre:tok:lay,hyp:tok:trying,hyp:tok:squatting
165,hyp:tok:pocket,pre:tok:ballet,pre:tok:car,pre:tok:shooting
166,hyp:tok:wares,hyp:tok:greyhounds,pre:tok:hair,hyp:tok:staircase
167,pre:tok:three,pre:tok:competition,pre:tok:railing,hyp:tok:lane
168,hyp:tok:about,hyp:tok:ring,pre:tok:garage,hyp:tok:waterfall
169,hyp:tok:mid,hyp:tok:vests,hyp:tok:roller,hyp:tok:hang
170,pre:tok:camera,hyp:tok:chain,pre:tok:trains,pre:tok:line
171,hyp:tok:festival,hyp:tok:sidewalk,pre:tok:females,pre:tok:pier
172,hyp:tok:bread,hyp:tok:model,hyp:tok:ears,hyp:tok:curly
173,pre:tok:walked,pre:tok:gives,hyp:tok:knee,pre:tok:concrete
174,pre:tok:dead,pre:tok:remote,pre:tok:injured,pre:tok:indoor
175,hyp:tok:'s,pre:tok:poster,hyp:tok:jean,hyp:tok:some
176,pre:tok:curb,pre:tok:steel,hyp:tok:backpacks,hyp:tok:theater
177,hyp:tok:writing,pre:tok:tire,pre:tok:nose,pre:tok:one
178,hyp:tok:girlfriend,hyp:tok:husky,hyp:tok:climbs,hyp:tok:maroon
179,pre:tok:goat,hyp:tok:bus,hyp:tok:lost,pre:tok:popsicle
180,pre:tok:us,pre:tok:tee,pre:tok:shooting,hyp:tok:suspended
181,hyp:tok:clouds,hyp:tok:kisses,hyp:tok:name,pre:tok:track
182,pre:tok:match,hyp:tok:shoveling,pre:tok:along,pre:tok:males
183,pre:tok:photographs,hyp:tok:lumberjack,pre:tok:learning,pre:tok:crossing
184,hyp:tok:laundromat,hyp:tok:car,hyp:tok:clothes,pre:tok:ocean
185,hyp:tok:lighting,pre:tok:flowered,hyp:tok:tube,hyp:tok:visiting
186,hyp:tok:fish,hyp:tok:kid,pre:tok:mirror,hyp:tok:winning
187,hyp:tok:dry,pre:tok:company,hyp:tok:skateboarding,pre:tok:goggles
188,pre:tok:numbers,pre:tok:passed,hyp:tok:run,pre:tok:skiing
189,pre:tok:television,pre:tok:sound,hyp:tok:catching,hyp:tok:japanese
190,hyp:tok:sport,hyp:tok:older,hyp:tok:dishes,hyp:tok:ladies
191,pre:tok:checkered,pre:tok:fence,pre:tok:thinking,pre:tok:child
192,pre:tok:up,hyp:tok:where,pre:tok:parents,hyp:tok:humans
193,hyp:tok:observe,hyp:tok:cooking,pre:tok:among,hyp:tok:harnesses
194,hyp:tok:amusement,hyp:tok:diving,hyp:tok:half,hyp:tok:neighborhood
195,hyp:tok:spinning,pre:tok:farmers,hyp:tok:drinking,hyp:tok:championship
196,hyp:tok:written,hyp:tok:music,pre:tok:relax,pre:tok:starting
197,hyp:tok:theater,pre:tok:lost,hyp:tok:been,pre:tok:going
198,pre:tok:studying,pre:tok:balcony,hyp:tok:control,pre:tok:scarves
199,hyp:tok:above,hyp:tok:costumed,pre:tok:6,hyp:tok:carnival
200,hyp:tok:furniture,hyp:tok:crane,hyp:tok:suspended,pre:tok:images
201,pre:tok:skateboarder,hyp:tok:shop,pre:tok:stream,pre:tok:quickly
202,hyp:tok:various,hyp:tok:wheeler,hyp:tok:selling,hyp:tok:boat
203,pre:tok:kids,pre:tok:rock,hyp:tok:upset,hyp:tok:butterfly
204,hyp:tok:too,hyp:tok:store,pre:tok:watching,hyp:tok:sunny
205,hyp:tok:favorite,pre:tok:lying,hyp:tok:bikes,hyp:tok:tops
206,pre:tok:skiing,hyp:tok:opponent,hyp:tok:course,hyp:tok:vehicle
207,pre:tok:glass,hyp:tok:diver,pre:tok:skiing,pre:tok:jockey
208,pre:tok:child,hyp:tok:sandwiches,hyp:tok:japanese,pre:tok:wet
209,hyp:tok:championship,hyp:tok:into,hyp:tok:favorite,pre:tok:through
210,hyp:tok:blouse,pre:tok:ball,hyp:tok:humans,pre:tok:digging
211,pre:tok:multiple,hyp:tok:closed,hyp:tok:fetch,pre:tok:sides
212,pre:tok:snowman,hyp:tok:audience,hyp:tok:championship,hyp:tok:doctors
213,pre:tok:ceremony,hyp:tok:cliff,pre:tok:experiment,hyp:tok:holding
214,pre:tok:boards,hyp:tok:curly,hyp:tok:wading,hyp:tok:you
215,pre:tok:china,pre:tok:indoor,pre:tok:going,hyp:tok:flies
216,hyp:tok:wooden,hyp:tok:podium,hyp:tok:coffee,pre:tok:yellow
217,hyp:tok:robes,pre:tok:working,pre:tok:images,pre:tok:league
218,pre:tok:chinese,hyp:tok:inline,hyp:tok:setting,pre:tok:museum
219,hyp:tok:race,pre:tok:life,hyp:tok:elderly,pre:tok:gentlemen
220,pre:tok:forehead,hyp:tok:bikini,pre:tok:'s,pre:tok:buy
221,hyp:tok:clean,hyp:tok:fetch,pre:tok:ceremony,hyp:tok:one
222,pre:tok:all,hyp:tok:compete,pre:tok:ride,hyp:tok:tutu
223,pre:tok:biker,hyp:tok:way,pre:tok:students,hyp:tok:naked
224,pre:tok:wig,hyp:tok:face,pre:tok:numbered,hyp:tok:break
225,hyp:tok:skateboarder,hyp:tok:formal,hyp:tok:eight,hyp:tok:box
226,pre:tok:shoveling,hyp:tok:sticks,hyp:tok:tools,hyp:tok:steps
227,hyp:tok:officers,pre:tok:stars,pre:tok:against,pre:tok:walking
228,hyp:tok:helps,hyp:tok:plays,hyp:tok:formal,hyp:tok:past
229,pre:tok:four,pre:tok:trampoline,pre:tok:act,pre:tok:building
230,hyp:tok:within,pre:tok:hiding,hyp:tok:marathon,hyp:tok:event
231,hyp:tok:well,hyp:tok:finished,hyp:tok:tractor,hyp:tok:drives
232,hyp:tok:pig,pre:tok:diaper,pre:tok:happy,pre:tok:benches
233,hyp:tok:shopping,hyp:tok:tutu,hyp:tok:toward,hyp:tok:orchestra
234,pre:tok:building,hyp:tok:tips,pre:tok:mural,pre:tok:kite
235,pre:tok:produce,hyp:tok:beige,hyp:tok:draped,pre:tok:vest
236,pre:tok:leans,hyp:tok:river,hyp:tok:plays,pre:tok:magazine
237,hyp:tok:suv,pre:tok:leaping,hyp:tok:building,pre:tok:another
238,hyp:tok:pants,pre:tok:auditorium,hyp:tok:than,hyp:tok:racetrack
239,pre:tok:someone,pre:tok:wineglass,hyp:tok:gravel,hyp:tok:nine
240,pre:tok:chef,hyp:tok:hate,pre:tok:trampoline,hyp:tok:hot
241,pre:tok:smile,hyp:tok:airport,hyp:tok:vehicle,hyp:tok:world
242,hyp:tok:chasing,pre:tok:prepare,hyp:tok:hair,
243,pre:tok:leaf,pre:tok:protecting,pre:tok:wash,
244,hyp:tok:look,hyp:tok:next,hyp:tok:vacation,
245,hyp:tok:walk,hyp:tok:casual,pre:tok:hiding,
246,pre:tok:together,hyp:tok:glasses,pre:tok:others,
247,pre:tok:waiting,hyp:tok:religious,hyp:tok:cake,
248,hyp:tok:surfing,pre:tok:surfboard,hyp:tok:baseball,
249,pre:tok:skate,hyp:tok:shoot,pre:tok:profile,
250,pre:tok:hanging,pre:tok:swimming,hyp:tok:lab,
251,hyp:tok:arms,hyp:tok:stream,hyp:tok:move,
252,hyp:tok:looks,pre:tok:puddle,hyp:tok:you,
253,hyp:tok:bridal,pre:tok:traveling,hyp:tok:seems,
254,pre:tok:lake,hyp:tok:waitress,hyp:tok:pipes,
255,pre:tok:body,hyp:tok:instructor,pre:tok:chess,
256,hyp:tok:denim,hyp:tok:old,hyp:tok:kissing,
257,hyp:tok:kisses,pre:tok:its,hyp:tok:creating,
258,pre:tok:liquid,hyp:tok:produce,pre:tok:laundry,
259,hyp:tok:newspapers,hyp:tok:volleyball,hyp:tok:carving,
260,pre:tok:flowered,hyp:tok:rink,pre:tok:skates,
261,pre:tok:clown,pre:tok:pan,pre:tok:museum,
262,hyp:tok:fisherman,pre:tok:skinned,pre:tok:league,
263,hyp:tok:upright,pre:tok:dump,hyp:tok:brunette,
264,pre:tok:picking,hyp:tok:inflatable,pre:tok:diner,
265,pre:tok:passed,hyp:tok:during,hyp:tok:beard,
266,hyp:tok:hoops,pre:tok:hikers,hyp:tok:walked,
267,hyp:tok:helmet,hyp:tok:!,hyp:tok:laboratory,
268,hyp:tok:older,pre:tok:women,hyp:tok:accordion,
269,pre:tok:splashes,hyp:tok:pulled,hyp:tok:yellow,
270,pre:tok:toys,pre:tok:upwards,hyp:tok:beige,
271,pre:tok:rescue,hyp:tok:trick,hyp:tok:scouts,
272,hyp:tok:displaying,pre:tok:stage,pre:tok:castle,
273,hyp:tok:legs,hyp:tok:play,hyp:tok:parking,
274,pre:tok:items,hyp:tok:he,hyp:tok:street,
275,pre:tok:put,pre:tok:tray,hyp:tok:bare,
276,hyp:tok:gesturing,pre:tok:too,hyp:tok:beam,
277,pre:tok:mcdonald,hyp:tok:strike,pre:tok:clouds,
278,pre:tok:weather,pre:tok:jumped,hyp:tok:dish,
279,pre:tok:works,hyp:tok:body,hyp:tok:drives,
280,hyp:tok:may,hyp:tok:tea,hyp:tok:clear,
281,hyp:tok:sheep,hyp:tok:stay,pre:tok:pie,
282,pre:tok:compete,pre:tok:excited,pre:tok:platform,
283,hyp:tok:colorful,pre:tok:muddy,hyp:tok:headphones,
284,hyp:tok:though,pre:tok:sits,hyp:tok:orchestra,
285,hyp:tok:fan,hyp:tok:relax,pre:tok:her,
286,hyp:tok:rocky,pre:tok:patio,pre:tok:kiss,
287,hyp:tok:make,pre:tok:wild,hyp:tok:courtyard,
288,hyp:tok:waiting,hyp:tok:smiling,pre:tok:kite,
289,hyp:tok:new,hyp:tok:down,pre:tok:arrive,
290,hyp:tok:seated,hyp:tok:only,hyp:tok:feeding,
291,pre:tok:chairs,hyp:tok:brown,hyp:tok:brushing,
292,hyp:tok:motor,hyp:tok:ocean,hyp:tok:cows,
293,hyp:tok:softball,pre:tok:go,hyp:tok:nine,
294,hyp:tok:project,hyp:tok:heading,pre:tok:neighborhood,
295,pre:tok:raises,pre:tok:spray,pre:tok:hits,
296,pre:tok:couple,hyp:tok:below,,
297,hyp:tok:happening,pre:tok:shadow,,
298,pre:tok:fight,pre:tok:railing,,
299,pre:tok:rock,hyp:tok:saw,,
300,hyp:tok:crib,hyp:tok:desk,,
301,pre:tok:tent,pre:tok:instrument,,
302,pre:tok:pots,hyp:tok:signs,,
303,pre:tok:instruments,hyp:tok:rollerskating,,
304,pre:tok:grocery,pre:tok:shark,,
305,hyp:tok:roller,hyp:tok:subway,,
306,pre:tok:book,hyp:tok:cheerleading,,
307,hyp:tok:tunnel,pre:tok:stove,,
308,pre:tok:use,pre:tok:thinking,,
309,hyp:tok:dishes,hyp:tok:musical,,
310,pre:tok:straight,hyp:tok:indian,,
311,hyp:tok:desks,hyp:tok:fake,,
312,hyp:tok:sides,hyp:tok:sunlight,,
313,pre:tok:masks,pre:tok:alone,,
314,hyp:tok:costumes,hyp:tok:atv,,
315,hyp:tok:maroon,pre:tok:mid,,
316,hyp:tok:outfits,pre:tok:form,,
317,hyp:tok:station,hyp:tok:butterfly,,
318,hyp:tok:getting,pre:tok:converse,,
319,hyp:tok:trumpet,hyp:tok:balance,,
320,hyp:tok:ladies,hyp:tok:tools,,
321,hyp:tok:holiday,pre:tok:artwork,,
322,pre:tok:images,hyp:tok:stage,,
323,hyp:tok:soldier,hyp:tok:uniformed,,
324,hyp:tok:boat,pre:tok:enjoys,,
325,pre:tok:cameras,pre:tok:duck,,
326,hyp:tok:face,hyp:tok:packages,,
327,pre:tok:numbered,hyp:tok:artwork,,
328,pre:tok:swims,hyp:tok:wheeled,,
329,hyp:tok:repair,hyp:tok:through,,
330,pre:tok:bat,hyp:tok:past,,
331,pre:tok:movie,pre:tok:chases,,
332,hyp:tok:sandwich,hyp:tok:owner,,
333,pre:tok:chopping,,,
334,hyp:tok:throw,,,
335,hyp:tok:referee,,,
336,hyp:tok:family,,,
337,hyp:tok:river,,,
338,hyp:tok:tie,,,
339,pre:tok:european,,,
340,hyp:tok:lap,,,
341,pre:tok:musician,,,
342,hyp:tok:magazine,,,
343,hyp:tok:airport,,,
344,pre:tok:bus,,,
345,pre:tok:prepare,,,
346,hyp:tok:crying,,,
347,pre:tok:lunch,,,
348,hyp:tok:night,,,
349,hyp:tok:religious,,,
350,pre:tok:uniformed,,,
351,pre:tok:night,,,
352,pre:tok:seat,,,
353,pre:tok:photographer,,,
354,pre:tok:swimming,,,
355,hyp:tok:shoot,,,
356,pre:tok:kayak,,,
357,pre:tok:tv,,,
358,hyp:tok:stripe,,,
359,hyp:tok:produce,,,
360,hyp:tok:museum,,,
361,pre:tok:pipe,,,
362,hyp:tok:greyhound,,,
363,hyp:tok:wrapped,,,
364,pre:tok:lap,,,
365,hyp:tok:during,,,
366,pre:tok:nap,,,
367,pre:tok:hikers,,,
368,pre:tok:pose,,,
369,hyp:tok:!,,,
370,pre:tok:studio,,,
371,pre:tok:sunset,,,
372,hyp:tok:trick,,,
373,hyp:tok:terrain,,,
374,pre:tok:stage,,,
375,pre:tok:terrain,,,
376,hyp:tok:bin,,,
377,pre:tok:jogging,,,
378,hyp:tok:computer,,,
379,hyp:tok:field,,,
380,pre:tok:puts,,,
381,pre:tok:backpacks,,,
382,pre:tok:washes,,,
383,hyp:tok:booth,,,
384,pre:tok:too,,,
385,pre:tok:jumped,,,
386,pre:tok:race,,,
387,hyp:tok:tea,,,
388,pre:tok:telling,,,
389,hyp:tok:cardboard,,,
390,pre:tok:clear,,,
391,hyp:tok:shoe,,,
392,hyp:tok:sister,,,
393,pre:tok:food,,,
394,pre:tok:near,,,
395,hyp:tok:waters,,,
396,pre:tok:i,,,
397,hyp:tok:gathered,,,
398,hyp:tok:smiling,,,
399,hyp:tok:daughter,,,
400,pre:tok:candy,,,
401,hyp:tok:wild,,,
402,hyp:tok:goal,,,
403,pre:tok:bearded,,,
404,pre:tok:hang,,,
405,pre:tok:rest,,,
406,hyp:tok:barely,,,
407,hyp:tok:step,,,
408,hyp:tok:spring,,,
409,hyp:tok:saw,,,
410,hyp:tok:desk,,,
411,pre:tok:enter,,,
412,hyp:tok:hydrant,,,
413,pre:tok:riding,,,
414,hyp:tok:staircase,,,
415,hyp:tok:wrestlers,,,
