,Cluster1,Cluster2,Cluster3,Cluster4
123,hyp:tok:herself,hyp:tok:amusement,pre:tok:photographed,pre:tok:wild
124,hyp:tok:child,pre:tok:pier,hyp:tok:fan,hyp:tok:smiling
125,hyp:tok:giant,hyp:tok:theater,pre:tok:camera,hyp:tok:cleaning
126,hyp:tok:filled,pre:tok:cement,hyp:tok:sit,hyp:tok:rocky
127,pre:tok:angry,pre:tok:goggles,hyp:tok:only,pre:tok:street
128,pre:tok:nutcracker,hyp:tok:favorite,hyp:tok:boys,hyp:tok:new
129,pre:tok:this,pre:tok:skiing,pre:tok:chat,hyp:tok:moving
130,pre:tok:singer,hyp:tok:blouse,hyp:tok:boards,pre:tok:cats
131,hyp:tok:hardware,pre:tok:soda,hyp:tok:pedaling,pre:tok:talking
132,pre:tok:rainy,pre:tok:other,hyp:tok:parade,hyp:tok:come
133,hyp:tok:robe,pre:tok:suspenders,hyp:tok:statue,hyp:tok:balding
134,hyp:tok:plastic,pre:tok:yelling,hyp:tok:cigarette,hyp:tok:daughters
135,hyp:tok:knitting,hyp:tok:clean,pre:tok:cup,pre:tok:wall
136,hyp:tok:buildings,pre:tok:makeup,pre:tok:asian,pre:tok:cup
137,pre:tok:hairnet,pre:tok:open,hyp:tok:straight,pre:tok:;
138,pre:tok:church,pre:tok:belt,hyp:tok:powerpoint,hyp:tok:last
139,hyp:tok:puzzle,hyp:tok:stool,hyp:tok:crane,pre:tok:urban
140,hyp:tok:photographing,pre:tok:conducting,hyp:tok:clouds,hyp:tok:bowl
141,hyp:tok:seven,pre:tok:sunny,hyp:tok:steering,pre:tok:speaks
142,hyp:tok:bamboo,hyp:tok:activity,hyp:tok:brothers,hyp:tok:brushes
143,hyp:tok:groceries,pre:tok:surfing,pre:tok:races,hyp:tok:rollerblading
144,pre:tok:shaving,pre:tok:platform,hyp:tok:lighting,hyp:tok:swim
145,pre:tok:game,pre:tok:stunt,hyp:tok:boy,hyp:tok:wheeler
146,hyp:tok:wares,pre:tok:lay,pre:tok:groom,hyp:tok:after
147,pre:tok:camera,pre:tok:field,hyp:tok:teenagers,pre:tok:barn
148,hyp:tok:mid,hyp:tok:ring,hyp:tok:it,hyp:tok:clown
149,hyp:tok:festival,hyp:tok:surfing,hyp:tok:first,hyp:tok:trying
150,hyp:tok:bread,hyp:tok:vests,hyp:tok:pointed,hyp:tok:cafeteria
151,pre:tok:walked,hyp:tok:chain,pre:tok:rowing,hyp:tok:coach
152,hyp:tok:gather,hyp:tok:sidewalk,pre:tok:practicing,hyp:tok:desk
153,pre:tok:dead,hyp:tok:has,hyp:tok:after,pre:tok:tables
154,hyp:tok:rack,hyp:tok:model,pre:tok:barn,hyp:tok:sport
155,hyp:tok:'s,pre:tok:gives,pre:tok:shoot,hyp:tok:into
156,hyp:tok:rival,pre:tok:remote,pre:tok:looking,hyp:tok:snow
157,pre:tok:curb,pre:tok:poster,pre:tok:making,pre:tok:shark
158,pre:tok:us,pre:tok:steel,pre:tok:trunks,hyp:tok:squatting
159,hyp:tok:clouds,pre:tok:pants,hyp:tok:trying,pre:tok:shooting
160,pre:tok:handling,pre:tok:tire,pre:tok:car,hyp:tok:name
161,pre:tok:match,hyp:tok:husky,pre:tok:off,hyp:tok:staircase
162,hyp:tok:laundromat,pre:tok:tee,hyp:tok:gloves,hyp:tok:watched
163,hyp:tok:fish,hyp:tok:lumberjack,pre:tok:garage,hyp:tok:waterfall
164,pre:tok:numbers,pre:tok:flowered,pre:tok:trains,hyp:tok:hang
165,pre:tok:television,hyp:tok:bath,hyp:tok:knee,pre:tok:line
166,pre:tok:checkered,hyp:tok:piano,hyp:tok:jean,pre:tok:pier
167,pre:tok:up,pre:tok:company,hyp:tok:addressing,hyp:tok:curly
168,hyp:tok:observe,pre:tok:passed,pre:tok:nose,pre:tok:concrete
169,hyp:tok:female,pre:tok:sound,pre:tok:fly,pre:tok:indoor
170,hyp:tok:amusement,hyp:tok:nap,hyp:tok:climbs,hyp:tok:sunlight
171,hyp:tok:written,hyp:tok:older,hyp:tok:lost,hyp:tok:theater
172,hyp:tok:theater,pre:tok:splashes,pre:tok:shooting,pre:tok:one
173,pre:tok:studying,hyp:tok:party,hyp:tok:name,pre:tok:popsicle
174,hyp:tok:above,hyp:tok:surf,pre:tok:learning,hyp:tok:suspended
175,pre:tok:unicycle,hyp:tok:restaurant,pre:tok:mirror,pre:tok:track
176,pre:tok:skateboarder,pre:tok:fence,hyp:tok:clothes,pre:tok:men
177,hyp:tok:various,hyp:tok:where,hyp:tok:lane,hyp:tok:free
178,pre:tok:kids,hyp:tok:cooking,hyp:tok:tube,hyp:tok:no
179,hyp:tok:too,hyp:tok:diving,pre:tok:sleeps,pre:tok:males
180,hyp:tok:favorite,pre:tok:farmers,hyp:tok:run,hyp:tok:adults
181,pre:tok:skiing,hyp:tok:music,hyp:tok:catching,pre:tok:crossing
182,pre:tok:glass,pre:tok:lost,pre:tok:thinking,pre:tok:ocean
183,pre:tok:child,hyp:tok:children,pre:tok:parents,hyp:tok:visiting
184,hyp:tok:blouse,pre:tok:balcony,pre:tok:among,hyp:tok:winning
185,pre:tok:multiple,hyp:tok:costumed,hyp:tok:half,pre:tok:goggles
186,pre:tok:snowman,hyp:tok:crane,hyp:tok:been,hyp:tok:japanese
187,pre:tok:suspenders,hyp:tok:shop,hyp:tok:control,hyp:tok:women
188,pre:tok:ceremony,pre:tok:else,pre:tok:6,pre:tok:child
189,pre:tok:boards,hyp:tok:brushes,hyp:tok:suspended,hyp:tok:humans
190,pre:tok:chinese,hyp:tok:wheeler,pre:tok:warehouse,hyp:tok:harnesses
191,pre:tok:forehead,pre:tok:pool,pre:tok:stream,hyp:tok:championship
192,hyp:tok:clean,hyp:tok:store,hyp:tok:selling,pre:tok:starting
193,pre:tok:all,pre:tok:lying,pre:tok:watching,hyp:tok:carnival
194,pre:tok:biker,hyp:tok:pizza,hyp:tok:bikes,pre:tok:going
195,pre:tok:wig,hyp:tok:diver,hyp:tok:course,pre:tok:soda
196,hyp:tok:skateboarder,hyp:tok:into,pre:tok:skiing,pre:tok:scarves
197,pre:tok:shoveling,pre:tok:ball,hyp:tok:japanese,pre:tok:images
198,hyp:tok:officers,hyp:tok:closed,hyp:tok:favorite,pre:tok:quickly
199,hyp:tok:helps,pre:tok:fly,hyp:tok:fetch,hyp:tok:boat
200,hyp:tok:activity,hyp:tok:cliff,hyp:tok:championship,hyp:tok:butterfly
201,pre:tok:four,hyp:tok:desks,pre:tok:experiment,pre:tok:countryside
202,pre:tok:surfing,pre:tok:indoor,hyp:tok:wading,hyp:tok:sunny
203,hyp:tok:snowball,hyp:tok:podium,pre:tok:going,hyp:tok:race
204,hyp:tok:drums,pre:tok:working,pre:tok:yarn,hyp:tok:tops
205,hyp:tok:within,hyp:tok:inline,pre:tok:large,hyp:tok:vehicle
206,hyp:tok:well,pre:tok:life,hyp:tok:setting,pre:tok:jockey
207,pre:tok:produce,hyp:tok:bikini,hyp:tok:elderly,pre:tok:wet
208,pre:tok:leans,hyp:tok:fetch,pre:tok:ceremony,pre:tok:through
209,hyp:tok:suv,hyp:tok:compete,pre:tok:students,pre:tok:digging
210,hyp:tok:pants,pre:tok:large,pre:tok:stool,pre:tok:hiding
211,pre:tok:someone,hyp:tok:way,pre:tok:numbered,hyp:tok:couple
212,hyp:tok:screaming,hyp:tok:face,hyp:tok:eight,pre:tok:sides
213,pre:tok:chef,pre:tok:numbered,pre:tok:against,hyp:tok:doctors
214,hyp:tok:photographers,hyp:tok:formal,pre:tok:act,hyp:tok:holding
215,pre:tok:smile,hyp:tok:sticks,hyp:tok:marathon,hyp:tok:you
216,pre:tok:leaf,pre:tok:stars,hyp:tok:tractor,hyp:tok:flies
217,hyp:tok:jumping,hyp:tok:plays,pre:tok:happy,pre:tok:yellow
218,hyp:tok:look,pre:tok:hiding,hyp:tok:toward,hyp:tok:lake
219,hyp:tok:walk,hyp:tok:finished,pre:tok:mural,pre:tok:league
220,hyp:tok:edge,hyp:tok:tutu,hyp:tok:draped,pre:tok:museum
221,pre:tok:waiting,hyp:tok:tips,hyp:tok:clean,pre:tok:gentlemen
222,hyp:tok:surfing,hyp:tok:beige,hyp:tok:plays,pre:tok:buy
223,hyp:tok:whose,pre:tok:leaping,hyp:tok:building,hyp:tok:tutu
224,pre:tok:wares,pre:tok:auditorium,hyp:tok:gravel,hyp:tok:break
225,hyp:tok:has,pre:tok:wineglass,pre:tok:trampoline,hyp:tok:box
226,pre:tok:hanging,hyp:tok:hate,hyp:tok:uniformed,hyp:tok:steps
227,hyp:tok:arms,pre:tok:male,hyp:tok:hair,hyp:tok:past
228,hyp:tok:looks,hyp:tok:chat,pre:tok:wash,pre:tok:building
229,pre:tok:steel,hyp:tok:casual,pre:tok:hiding,hyp:tok:event
230,hyp:tok:bridal,pre:tok:trail,pre:tok:others,pre:tok:benches
231,pre:tok:easter,pre:tok:surfboard,hyp:tok:cake,hyp:tok:orchestra
232,hyp:tok:denim,hyp:tok:shoot,hyp:tok:lab,pre:tok:pumpkin
233,hyp:tok:bus,hyp:tok:stream,hyp:tok:baseball,pre:tok:kite
234,hyp:tok:kisses,pre:tok:puddle,pre:tok:profile,pre:tok:vest
235,pre:tok:liquid,hyp:tok:waitress,hyp:tok:crossing,hyp:tok:racetrack
236,hyp:tok:shoveling,hyp:tok:instructor,hyp:tok:students,pre:tok:another
237,hyp:tok:airplane,pre:tok:its,hyp:tok:couple,hyp:tok:least
238,pre:tok:colorful,hyp:tok:produce,hyp:tok:pipes,pre:tok:auditorium
239,pre:tok:flowered,hyp:tok:volleyball,hyp:tok:seems,hyp:tok:world
240,pre:tok:little,hyp:tok:rink,hyp:tok:kissing,
241,pre:tok:clown,pre:tok:pan,pre:tok:chess,
242,hyp:tok:fisherman,pre:tok:skinned,pre:tok:laundry,
243,hyp:tok:upright,hyp:tok:summer,hyp:tok:carving,
244,pre:tok:passed,hyp:tok:inflatable,pre:tok:skates,
245,hyp:tok:tan,hyp:tok:during,pre:tok:museum,
246,hyp:tok:sings,pre:tok:hikers,pre:tok:league,
247,pre:tok:splashes,hyp:tok:!,hyp:tok:activity,
248,pre:tok:toys,hyp:tok:pulled,hyp:tok:beard,
249,hyp:tok:displaying,pre:tok:upwards,hyp:tok:walked,
250,hyp:tok:legs,hyp:tok:trick,hyp:tok:drinks,
251,pre:tok:items,pre:tok:stage,pre:tok:playing,
252,pre:tok:hammer,pre:tok:vacation,hyp:tok:laboratory,
253,hyp:tok:surf,hyp:tok:play,hyp:tok:accordion,
254,pre:tok:put,hyp:tok:guitars,hyp:tok:beige,
255,hyp:tok:gesturing,pre:tok:tray,hyp:tok:dogs,
256,hyp:tok:diner,hyp:tok:strike,hyp:tok:scouts,
257,pre:tok:mcdonald,pre:tok:jumped,hyp:tok:parking,
258,pre:tok:works,hyp:tok:tea,hyp:tok:bare,
259,hyp:tok:may,hyp:tok:backpack,hyp:tok:beam,
260,hyp:tok:sheep,hyp:tok:suburban,pre:tok:clouds,
261,hyp:tok:pots,pre:tok:excited,pre:tok:partially,
262,pre:tok:compete,pre:tok:muddy,hyp:tok:clear,
263,hyp:tok:colorful,hyp:tok:relax,hyp:tok:sing,
264,pre:tok:living,hyp:tok:empty,pre:tok:pie,
265,hyp:tok:fan,pre:tok:patio,pre:tok:platform,
266,hyp:tok:rocky,pre:tok:wild,hyp:tok:headphones,
267,hyp:tok:make,hyp:tok:smiling,hyp:tok:orchestra,
268,hyp:tok:waiting,hyp:tok:down,pre:tok:arrive,
269,hyp:tok:new,pre:tok:go,pre:tok:kiss,
270,pre:tok:chairs,pre:tok:hang,hyp:tok:courtyard,
271,hyp:tok:had,pre:tok:spray,hyp:tok:feeding,
272,pre:tok:old,hyp:tok:below,hyp:tok:picture,
273,hyp:tok:motor,hyp:tok:gear,hyp:tok:brushing,
274,pre:tok:rink,pre:tok:shadow,hyp:tok:cows,
275,hyp:tok:project,hyp:tok:saw,pre:tok:hit,
276,pre:tok:raises,pre:tok:shepherd,pre:tok:neighborhood,
277,pre:tok:couple,hyp:tok:signs,pre:tok:hits,
278,hyp:tok:countryside,hyp:tok:rollerskating,,
279,hyp:tok:happening,pre:tok:best,,
280,pre:tok:fight,pre:tok:shark,,
281,pre:tok:lady,pre:tok:riding,,
282,pre:tok:rock,hyp:tok:subway,,
283,pre:tok:stand,pre:tok:blond,,
284,pre:tok:tent,hyp:tok:cheerleading,,
285,hyp:tok:crib,pre:tok:stove,,
286,pre:tok:pots,pre:tok:ground,,
287,pre:tok:instruments,hyp:tok:indian,,
288,pre:tok:grocery,hyp:tok:fake,,
289,hyp:tok:roller,hyp:tok:sunlight,,
290,hyp:tok:tunnel,pre:tok:alone,,
291,pre:tok:use,hyp:tok:atv,,
292,pre:tok:straight,pre:tok:mid,,
293,hyp:tok:desks,pre:tok:form,,
294,hyp:tok:sides,hyp:tok:gun,,
295,hyp:tok:costumes,hyp:tok:butterfly,,
296,pre:tok:antique,pre:tok:converse,,
297,pre:tok:tools,pre:tok:act,,
298,pre:tok:working,pre:tok:artwork,,
299,hyp:tok:station,hyp:tok:uniformed,,
300,hyp:tok:handed,pre:tok:enjoys,,
301,hyp:tok:trumpet,hyp:tok:watching,,
302,hyp:tok:ladies,pre:tok:yellow,,
303,hyp:tok:holiday,hyp:tok:packages,,
304,hyp:tok:compete,hyp:tok:artwork,,
305,pre:tok:images,hyp:tok:funny,,
306,hyp:tok:soldier,pre:tok:closed,,
307,hyp:tok:boat,hyp:tok:past,,
308,pre:tok:cameras,pre:tok:front,,
309,hyp:tok:face,hyp:tok:owner,,
310,pre:tok:numbered,,,
311,hyp:tok:eight,,,
312,hyp:tok:draped,,,
313,pre:tok:bicycle,,,
314,pre:tok:bat,,,
315,pre:tok:toddler,,,
316,pre:tok:pavement,,,
317,pre:tok:movie,,,
318,hyp:tok:sandwich,,,
319,pre:tok:snowboarding,,,
320,pre:tok:chopping,,,
321,hyp:tok:dogs,,,
322,hyp:tok:river,,,
323,hyp:tok:tie,,,
324,hyp:tok:carrot,,,
325,pre:tok:slope,,,
326,pre:tok:european,,,
327,pre:tok:bus,,,
328,hyp:tok:sandals,,,
329,pre:tok:lunch,,,
330,hyp:tok:while,,,
331,hyp:tok:concert,,,
332,hyp:tok:religious,,,
333,pre:tok:uniformed,,,
334,pre:tok:night,,,
335,hyp:tok:crime,,,
336,pre:tok:seat,,,
337,pre:tok:swimming,,,
338,hyp:tok:shoot,,,
339,pre:tok:kayak,,,
340,pre:tok:tv,,,
341,hyp:tok:stripe,,,
342,hyp:tok:produce,,,
343,hyp:tok:museum,,,
344,pre:tok:pipe,,,
345,hyp:tok:greyhound,,,
346,hyp:tok:wrapped,,,
347,pre:tok:lap,,,
348,hyp:tok:during,,,
349,pre:tok:nap,,,
350,pre:tok:hikers,,,
351,pre:tok:pose,,,
352,hyp:tok:uses,,,
353,hyp:tok:!,,,
354,pre:tok:studio,,,
355,hyp:tok:tired,,,
356,pre:tok:sunset,,,
357,hyp:tok:clock,,,
358,hyp:tok:trick,,,
359,pre:tok:stage,,,
360,pre:tok:terrain,,,
361,pre:tok:jogging,,,
362,hyp:tok:computer,,,
363,pre:tok:vacation,,,
364,hyp:tok:field,,,
365,pre:tok:puts,,,
366,pre:tok:backpacks,,,
367,hyp:tok:person,,,
368,hyp:tok:booth,,,
369,pre:tok:too,,,
370,pre:tok:race,,,
371,hyp:tok:chair,,,
372,pre:tok:telling,,,
373,hyp:tok:backpack,,,
374,hyp:tok:cardboard,,,
375,hyp:tok:tea,,,
376,pre:tok:tunnel,,,
377,hyp:tok:suburban,,,
378,hyp:tok:sister,,,
379,hyp:tok:shoe,,,
380,pre:tok:waves,,,
381,pre:tok:food,,,
382,hyp:tok:waters,,,
383,pre:tok:i,,,
384,pre:tok:wild,,,
385,hyp:tok:smiling,,,
386,hyp:tok:gathered,,,
387,pre:tok:transportation,,,
388,pre:tok:candy,,,
389,pre:tok:bearded,,,
390,pre:tok:similar,,,
391,pre:tok:girls,,,
392,pre:tok:rest,,,
393,hyp:tok:barely,,,
394,pre:tok:rowing,,,
395,hyp:tok:chess,,,
396,pre:tok:railing,,,
397,pre:tok:enter,,,
398,pre:tok:farmer,,,
399,pre:tok:riding,,,
400,hyp:tok:subway,,,
401,hyp:tok:staircase,,,
402,hyp:tok:wrestlers,,,
403,hyp:tok:preparing,,,
404,pre:tok:thinking,,,
405,hyp:tok:chewing,,,
406,hyp:tok:black,,,
407,hyp:tok:drinking,,,
408,pre:tok:reads,,,
409,pre:tok:apartment,,,
410,hyp:tok:parked,,,
411,hyp:tok:wood,,,
412,hyp:tok:fake,,,
413,hyp:tok:video,,,
414,pre:tok:back,,,
415,hyp:tok:police,,,
416,pre:tok:form,,,
417,hyp:tok:art,,,
418,pre:tok:orange,,,
419,pre:tok:mirror,,,
420,hyp:tok:holding,,,
421,hyp:tok:creating,,,
422,pre:tok:headscarf,,,
423,hyp:tok:packages,,,
424,hyp:tok:beard,,,
425,hyp:tok:photographs,,,
426,hyp:tok:cameras,,,
427,pre:tok:bicycles,,,
428,pre:tok:fun,,,
429,pre:tok:crane,,,
430,pre:tok:talks,,,
431,pre:tok:chases,,,
432,hyp:tok:object,,,
433,pre:tok:whose,,,
434,hyp:tok:number,,,
435,hyp:tok:machine,,,
436,hyp:tok:cows,,,
437,hyp:tok:shade,,,
